#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2026-01-09, 14:35:14
# Real time (s): 11823.350
# Live time (s): 11028.830
#
# Total counts:  59919795
#
# Left marker:  20 (4.751 keV)
# Right marker: 50 (12.067 keV)
# Counts:       1129086
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: -0.126274
#     A1: 0.243864
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
4023	980.941	1119	0.101461
4024	981.184	1085	0.0983785
4025	981.428	1101	0.0998293
4026	981.672	1081	0.0980158
4027	981.916	1016	0.0921222
4028	982.160	1113	0.100917
4029	982.404	1133	0.102731
4030	982.648	1108	0.100464
4031	982.891	1106	0.100283
4032	983.135	1072	0.0971998
4033	983.379	1090	0.0988319
4034	983.623	1105	0.100192
4035	983.867	1076	0.0975625
4036	984.111	1131	0.102549
4037	984.355	1121	0.101643
4038	984.599	1105	0.100192
4039	984.842	1140	0.103365
4040	985.086	1036	0.0939356
4041	985.330	1095	0.0992852
4042	985.574	1043	0.0945703
4043	985.818	1108	0.100464
4044	986.062	1098	0.0995573
4045	986.306	1104	0.100101
4046	986.549	1067	0.0967464
4047	986.793	1071	0.0971091
4048	987.037	1064	0.0964744
4049	987.281	1094	0.0991946
4050	987.525	1056	0.0957491
4051	987.769	1103	0.100011
4052	988.013	1106	0.100283
4053	988.257	1074	0.0973811
4054	988.500	1149	0.104181
4055	988.744	1096	0.0993759
4056	988.988	1115	0.101099
4057	989.232	1075	0.0974718
4058	989.476	1040	0.0942983
4059	989.720	1134	0.102821
4060	989.964	1103	0.100011
4061	990.207	1096	0.0993759
4062	990.451	1061	0.0962024
4063	990.695	1051	0.0952957
4064	990.939	1064	0.0964744
4065	991.183	1112	0.100827
4066	991.427	1033	0.0936636
4067	991.671	1093	0.0991039
4068	991.914	1036	0.0939356
4069	992.158	1151	0.104363
4070	992.402	1154	0.104635
4071	992.646	1083	0.0981972
4072	992.890	1053	0.095477
4073	993.134	1108	0.100464
4074	993.378	1107	0.100373
4075	993.622	1061	0.0962024
4076	993.865	1155	0.104726
4077	994.109	1064	0.0964744
4078	994.353	1106	0.100283
4079	994.597	1075	0.0974718
4080	994.841	1049	0.0951144
4081	995.085	1143	0.103637
4082	995.329	1047	0.094933
4083	995.572	1107	0.100373
4084	995.816	1090	0.0988319
4085	996.060	1018	0.0923035
4086	996.304	1022	0.0926662
4087	996.548	1061	0.0962024
4088	996.792	1062	0.0962931
4089	997.036	1046	0.0948423
4090	997.279	1071	0.0971091
4091	997.523	1069	0.0969278
4092	997.767	1042	0.0944797
4093	998.011	1052	0.0953864
4094	998.255	1115	0.101099
4095	998.499	994	0.0901274
4096	998.743	1063	0.0963838
4097	998.987	1063	0.0963838
4098	999.230	1093	0.0991039
4099	999.474	1004	0.0910341
4100	999.718	1055	0.0956584
4101	999.962	1033	0.0936636
4102	1000.206	1118	0.101371
4103	1000.450	1111	0.100736
4104	1000.694	1059	0.0960211
4105	1000.937	1068	0.0968371
4106	1001.181	1074	0.0973811
4107	1001.425	995	0.0902181
4108	1001.669	1124	0.101915
4109	1001.913	1042	0.0944797
4110	1002.157	998	0.0904901
4111	1002.401	1018	0.0923035
4112	1002.645	1059	0.0960211
4113	1002.888	1062	0.0962931
4114	1003.132	1030	0.0933916
4115	1003.376	1028	0.0932102
4116	1003.620	1036	0.0939356
4117	1003.864	1046	0.0948423
4118	1004.108	1089	0.0987412
4119	1004.352	1077	0.0976532
4120	1004.595	1108	0.100464
4121	1004.839	1044	0.094661
4122	1005.083	1005	0.0911248
4123	1005.327	1094	0.0991946
4124	1005.571	1038	0.094117
4125	1005.815	1004	0.0910341
4126	1006.059	1092	0.0990132
4127	1006.302	1112	0.100827
4128	1006.546	1050	0.095205
4129	1006.790	1036	0.0939356
4130	1007.034	1003	0.0909435
4131	1007.278	1061	0.0962024
4132	1007.522	1046	0.0948423
4133	1007.766	1030	0.0933916
4134	1008.010	1043	0.0945703
4135	1008.253	992	0.0899461
4136	1008.497	1023	0.0927569
4137	1008.741	1079	0.0978345
4138	1008.985	997	0.0903994
4139	1009.229	1026	0.0930289
4140	1009.473	1040	0.0942983
4141	1009.717	1066	0.0966558
4142	1009.960	1071	0.0971091
4143	1010.204	993	0.0900367
4144	1010.448	1030	0.0933916
4145	1010.692	1076	0.0975625
4146	1010.936	1032	0.0935729
4147	1011.180	1060	0.0961117
4148	1011.424	1085	0.0983785
4149	1011.668	1079	0.0978345
4150	1011.911	1118	0.101371
4151	1012.155	1052	0.0953864
4152	1012.399	1091	0.0989226
4153	1012.643	1031	0.0934823
4154	1012.887	1021	0.0925755
4155	1013.131	1005	0.0911248
4156	1013.375	1069	0.0969278
4157	1013.618	1046	0.0948423
4158	1013.862	1069	0.0969278
4159	1014.106	1033	0.0936636
4160	1014.350	1060	0.0961117
4161	1014.594	1033	0.0936636
4162	1014.838	1062	0.0962931
4163	1015.082	969	0.0878606
4164	1015.325	1047	0.094933
4165	1015.569	1032	0.0935729
4166	1015.813	1004	0.0910341
4167	1016.057	1045	0.0947517
4168	1016.301	977	0.088586
4169	1016.545	982	0.0890394
4170	1016.789	1031	0.0934823
4171	1017.033	1060	0.0961117
4172	1017.276	1016	0.0921222
4173	1017.520	1001	0.0907621
4174	1017.764	1033	0.0936636
4175	1018.008	1097	0.0994666
4176	1018.252	972	0.0881326
4177	1018.496	997	0.0903994
4178	1018.740	1055	0.0956584
4179	1018.983	1105	0.100192
4180	1019.227	1099	0.0996479
4181	1019.471	986	0.089402
4182	1019.715	1009	0.0914875
4183	1019.959	1012	0.0917595
4184	1020.203	1071	0.0971091
4185	1020.447	1078	0.0977438
4186	1020.690	1046	0.0948423
4187	1020.934	1106	0.100283
4188	1021.178	1029	0.0933009
4189	1021.422	1004	0.0910341
4190	1021.666	1090	0.0988319
4191	1021.910	997	0.0903994
4192	1022.154	973	0.0882233
4193	1022.398	1018	0.0923035
4194	1022.641	1067	0.0967464
4195	1022.885	992	0.0899461
4196	1023.129	1016	0.0921222
4197	1023.373	1028	0.0932102
4198	1023.617	1016	0.0921222
4199	1023.861	1029	0.0933009
4200	1024.105	1047	0.094933
4201	1024.348	1063	0.0963838
4202	1024.592	1009	0.0914875
4203	1024.836	1035	0.093845
4204	1025.080	988	0.0895834
4205	1025.324	1041	0.094389
4206	1025.568	1069	0.0969278
4207	1025.812	1013	0.0918502
4208	1026.056	1018	0.0923035
4209	1026.299	1099	0.0996479
4210	1026.543	1012	0.0917595
4211	1026.787	1060	0.0961117
4212	1027.031	1038	0.094117
4213	1027.275	1005	0.0911248
4214	1027.519	1002	0.0908528
4215	1027.763	1017	0.0922129
4216	1028.006	999	0.0905808
4217	1028.250	1012	0.0917595
4218	1028.494	1014	0.0919408
4219	1028.738	997	0.0903994
4220	1028.982	997	0.0903994
4221	1029.226	993	0.0900367
4222	1029.470	1059	0.0960211
4223	1029.713	1072	0.0971998
4224	1029.957	1059	0.0960211
4225	1030.201	1011	0.0916688
4226	1030.445	998	0.0904901
4227	1030.689	1019	0.0923942
4228	1030.933	1036	0.0939356
4229	1031.177	947	0.0858659
4230	1031.421	976	0.0884953
4231	1031.664	1042	0.0944797
4232	1031.908	1010	0.0915782
4233	1032.152	1050	0.095205
4234	1032.396	1002	0.0908528
4235	1032.640	1002	0.0908528
4236	1032.884	979	0.0887673
4237	1033.128	1031	0.0934823
4238	1033.371	1046	0.0948423
4239	1033.615	1007	0.0913061
4240	1033.859	1027	0.0931196
4241	1034.103	979	0.0887673
4242	1034.347	1028	0.0932102
4243	1034.591	981	0.0889487
4244	1034.835	1050	0.095205
4245	1035.078	1048	0.0950237
4246	1035.322	1024	0.0928476
4247	1035.566	989	0.0896741
4248	1035.810	1084	0.0982879
4249	1036.054	1032	0.0935729
4250	1036.298	1036	0.0939356
4251	1036.542	989	0.0896741
4252	1036.786	1022	0.0926662
4253	1037.029	1042	0.0944797
4254	1037.273	978	0.0886767
4255	1037.517	1002	0.0908528
4256	1037.761	1039	0.0942076
4257	1038.005	1032	0.0935729
4258	1038.249	1079	0.0978345
4259	1038.493	1017	0.0922129
4260	1038.736	941	0.0853218
4261	1038.980	1028	0.0932102
4262	1039.224	1014	0.0919408
4263	1039.468	971	0.088042
4264	1039.712	1001	0.0907621
4265	1039.956	923	0.0836897
4266	1040.200	950	0.0861379
4267	1040.444	993	0.0900367
4268	1040.687	1051	0.0952957
4269	1040.931	980	0.088858
4270	1041.175	982	0.0890394
4271	1041.419	1049	0.0951144
4272	1041.663	968	0.08777
4273	1041.907	1001	0.0907621
4274	1042.151	1018	0.0923035
4275	1042.394	1021	0.0925755
4276	1042.638	915	0.0829644
4277	1042.882	988	0.0895834
4278	1043.126	1005	0.0911248
4279	1043.370	997	0.0903994
4280	1043.614	1011	0.0916688
4281	1043.858	980	0.088858
4282	1044.101	938	0.0850498
4283	1044.345	1060	0.0961117
4284	1044.589	979	0.0887673
4285	1044.833	933	0.0845965
4286	1045.077	907	0.082239
4287	1045.321	947	0.0858659
4288	1045.565	1007	0.0913061
4289	1045.809	999	0.0905808
4290	1046.052	984	0.0892207
4291	1046.296	1000	0.0906714
4292	1046.540	956	0.0866819
4293	1046.784	953	0.0864099
4294	1047.028	1005	0.0911248
4295	1047.272	939	0.0851405
4296	1047.516	981	0.0889487
4297	1047.759	1035	0.093845
4298	1048.003	907	0.082239
4299	1048.247	974	0.088314
4300	1048.491	943	0.0855032
4301	1048.735	996	0.0903088
4302	1048.979	998	0.0904901
4303	1049.223	968	0.08777
4304	1049.466	974	0.088314
4305	1049.710	951	0.0862285
4306	1049.954	1035	0.093845
4307	1050.198	979	0.0887673
4308	1050.442	1002	0.0908528
4309	1050.686	967	0.0876793
4310	1050.930	986	0.089402
4311	1051.174	966	0.0875886
4312	1051.417	982	0.0890394
4313	1051.661	1036	0.0939356
4314	1051.905	931	0.0844151
4315	1052.149	1003	0.0909435
4316	1052.393	973	0.0882233
4317	1052.637	940	0.0852312
4318	1052.881	978	0.0886767
4319	1053.124	977	0.088586
4320	1053.368	988	0.0895834
4321	1053.612	941	0.0853218
4322	1053.856	968	0.08777
4323	1054.100	1013	0.0918502
4324	1054.344	978	0.0886767
4325	1054.588	920	0.0834177
4326	1054.832	979	0.0887673
4327	1055.075	929	0.0842338
4328	1055.319	1018	0.0923035
4329	1055.563	985	0.0893114
4330	1055.807	993	0.0900367
4331	1056.051	1023	0.0927569
4332	1056.295	977	0.088586
4333	1056.539	975	0.0884047
4334	1056.782	1027	0.0931196
4335	1057.026	929	0.0842338
4336	1057.270	969	0.0878606
4337	1057.514	950	0.0861379
4338	1057.758	1035	0.093845
4339	1058.002	1015	0.0920315
4340	1058.246	946	0.0857752
4341	1058.489	967	0.0876793
4342	1058.733	1039	0.0942076
4343	1058.977	955	0.0865912
4344	1059.221	1020	0.0924849
4345	1059.465	1017	0.0922129
4346	1059.709	980	0.088858
4347	1059.953	980	0.088858
4348	1060.197	988	0.0895834
4349	1060.440	928	0.0841431
4350	1060.684	964	0.0874073
4351	1060.928	1005	0.0911248
4352	1061.172	979	0.0887673
4353	1061.416	971	0.088042
4354	1061.660	1029	0.0933009
4355	1061.904	927	0.0840524
4356	1062.147	989	0.0896741
4357	1062.391	983	0.08913
4358	1062.635	969	0.0878606
4359	1062.879	976	0.0884953
4360	1063.123	920	0.0834177
4361	1063.367	977	0.088586
4362	1063.611	999	0.0905808
4363	1063.855	927	0.0840524
4364	1064.098	979	0.0887673
4365	1064.342	962	0.0872259
4366	1064.586	1027	0.0931196
4367	1064.830	912	0.0826924
4368	1065.074	978	0.0886767
4369	1065.318	957	0.0867726
4370	1065.562	954	0.0865006
4371	1065.805	1013	0.0918502
4372	1066.049	1011	0.0916688
4373	1066.293	962	0.0872259
4374	1066.537	997	0.0903994
4375	1066.781	949	0.0860472
4376	1067.025	1011	0.0916688
4377	1067.269	974	0.088314
4378	1067.512	918	0.0832364
4379	1067.756	974	0.088314
4380	1068.000	977	0.088586
4381	1068.244	983	0.08913
4382	1068.488	956	0.0866819
4383	1068.732	993	0.0900367
4384	1068.976	996	0.0903088
4385	1069.220	939	0.0851405
4386	1069.463	995	0.0902181
4387	1069.707	980	0.088858
4388	1069.951	1015	0.0920315
4389	1070.195	987	0.0894927
4390	1070.439	913	0.082783
4391	1070.683	985	0.0893114
4392	1070.927	969	0.0878606
4393	1071.170	993	0.0900367
4394	1071.414	955	0.0865912
4395	1071.658	945	0.0856845
4396	1071.902	966	0.0875886
4397	1072.146	926	0.0839618
4398	1072.390	1014	0.0919408
4399	1072.634	976	0.0884953
4400	1072.877	948	0.0859565
4401	1073.121	928	0.0841431
4402	1073.365	935	0.0847778
4403	1073.609	980	0.088858
4404	1073.853	945	0.0856845
4405	1074.097	963	0.0873166
4406	1074.341	1001	0.0907621
4407	1074.585	1027	0.0931196
4408	1074.828	968	0.08777
4409	1075.072	962	0.0872259
4410	1075.316	977	0.088586
4411	1075.560	1028	0.0932102
4412	1075.804	980	0.088858
4413	1076.048	930	0.0843244
4414	1076.292	1003	0.0909435
4415	1076.535	973	0.0882233
4416	1076.779	998	0.0904901
4417	1077.023	988	0.0895834
4418	1077.267	977	0.088586
4419	1077.511	995	0.0902181
4420	1077.755	1000	0.0906714
4421	1077.999	933	0.0845965
4422	1078.243	963	0.0873166
4423	1078.486	990	0.0897647
4424	1078.730	970	0.0879513
4425	1078.974	1004	0.0910341
4426	1079.218	1017	0.0922129
4427	1079.462	997	0.0903994
4428	1079.706	956	0.0866819
4429	1079.950	959	0.0869539
4430	1080.193	993	0.0900367
4431	1080.437	975	0.0884047
4432	1080.681	978	0.0886767
4433	1080.925	1014	0.0919408
4434	1081.169	1003	0.0909435
4435	1081.413	1016	0.0921222
4436	1081.657	1010	0.0915782
4437	1081.900	964	0.0874073
4438	1082.144	983	0.08913
4439	1082.388	994	0.0901274
4440	1082.632	995	0.0902181
4441	1082.876	978	0.0886767
4442	1083.120	1035	0.093845
4443	1083.364	970	0.0879513
4444	1083.608	982	0.0890394
4445	1083.851	1001	0.0907621
4446	1084.095	1012	0.0917595
4447	1084.339	1044	0.094661
4448	1084.583	1015	0.0920315
4449	1084.827	1064	0.0964744
4450	1085.071	1012	0.0917595
4451	1085.315	1044	0.094661
4452	1085.558	957	0.0867726
4453	1085.802	989	0.0896741
4454	1086.046	1003	0.0909435
4455	1086.290	990	0.0897647
4456	1086.534	1006	0.0912155
4457	1086.778	961	0.0871353
4458	1087.022	958	0.0868632
4459	1087.265	991	0.0898554
4460	1087.509	1008	0.0913968
4461	1087.753	985	0.0893114
4462	1087.997	1006	0.0912155
4463	1088.241	1072	0.0971998
4464	1088.485	1031	0.0934823
4465	1088.729	978	0.0886767
4466	1088.973	991	0.0898554
4467	1089.216	1025	0.0929382
4468	1089.460	981	0.0889487
4469	1089.704	1001	0.0907621
4470	1089.948	1004	0.0910341
4471	1090.192	1042	0.0944797
4472	1090.436	1006	0.0912155
4473	1090.680	1005	0.0911248
4474	1090.923	1001	0.0907621
4475	1091.167	1032	0.0935729
4476	1091.411	1012	0.0917595
4477	1091.655	1086	0.0984692
4478	1091.899	1000	0.0906714
4479	1092.143	1050	0.095205
4480	1092.387	1012	0.0917595
4481	1092.631	1043	0.0945703
4482	1092.874	1041	0.094389
4483	1093.118	1040	0.0942983
4484	1093.362	1022	0.0926662
4485	1093.606	1055	0.0956584
4486	1093.850	985	0.0893114
4487	1094.094	1064	0.0964744
4488	1094.338	1035	0.093845
4489	1094.581	1052	0.0953864
4490	1094.825	1111	0.100736
4491	1095.069	1069	0.0969278
4492	1095.313	1037	0.0940263
4493	1095.557	1023	0.0927569
4494	1095.801	1010	0.0915782
4495	1096.045	1063	0.0963838
4496	1096.288	1042	0.0944797
4497	1096.532	1037	0.0940263
4498	1096.776	1033	0.0936636
4499	1097.020	1014	0.0919408
4500	1097.264	1020	0.0924849
4501	1097.508	1052	0.0953864
4502	1097.752	990	0.0897647
4503	1097.996	1084	0.0982879
4504	1098.239	974	0.088314
4505	1098.483	1066	0.0966558
4506	1098.727	1036	0.0939356
4507	1098.971	1052	0.0953864
4508	1099.215	1100	0.0997386
4509	1099.459	1110	0.100645
4510	1099.703	1041	0.094389
4511	1099.946	1086	0.0984692
4512	1100.190	1024	0.0928476
4513	1100.434	1041	0.094389
4514	1100.678	1081	0.0980158
4515	1100.922	1062	0.0962931
4516	1101.166	1059	0.0960211
4517	1101.410	1025	0.0929382
4518	1101.653	1100	0.0997386
4519	1101.897	1026	0.0930289
4520	1102.141	1013	0.0918502
4521	1102.385	1048	0.0950237
4522	1102.629	1054	0.0955677
4523	1102.873	1057	0.0958397
4524	1103.117	1110	0.100645
4525	1103.361	1041	0.094389
4526	1103.604	1039	0.0942076
4527	1103.848	1051	0.0952957
4528	1104.092	1072	0.0971998
4529	1104.336	1045	0.0947517
4530	1104.580	1100	0.0997386
4531	1104.824	1107	0.100373
4532	1105.068	1063	0.0963838
4533	1105.311	1055	0.0956584
4534	1105.555	1029	0.0933009
4535	1105.799	1038	0.094117
4536	1106.043	1071	0.0971091
4537	1106.287	1050	0.095205
4538	1106.531	1119	0.101461
4539	1106.775	1071	0.0971091
4540	1107.019	1042	0.0944797
4541	1107.262	1066	0.0966558
4542	1107.506	1058	0.0959304
4543	1107.750	1054	0.0955677
4544	1107.994	1110	0.100645
4545	1108.238	1098	0.0995573
4546	1108.482	1050	0.095205
4547	1108.726	1117	0.10128
4548	1108.969	1077	0.0976532
4549	1109.213	1034	0.0937543
4550	1109.457	1051	0.0952957
4551	1109.701	1092	0.0990132
4552	1109.945	1064	0.0964744
4553	1110.189	1059	0.0960211
4554	1110.433	1034	0.0937543
4555	1110.676	1025	0.0929382
4556	1110.920	1083	0.0981972
4557	1111.164	1016	0.0921222
4558	1111.408	1018	0.0923035
4559	1111.652	1037	0.0940263
4560	1111.896	1076	0.0975625
4561	1112.140	1036	0.0939356
4562	1112.384	1084	0.0982879
4563	1112.627	1103	0.100011
4564	1112.871	1068	0.0968371
4565	1113.115	1114	0.101008
4566	1113.359	1066	0.0966558
4567	1113.603	1041	0.094389
4568	1113.847	1074	0.0973811
4569	1114.091	1047	0.094933
4570	1114.334	1070	0.0970185
4571	1114.578	1083	0.0981972
4572	1114.822	1088	0.0986505
4573	1115.066	1050	0.095205
4574	1115.310	1000	0.0906714
4575	1115.554	1045	0.0947517
4576	1115.798	1044	0.094661
4577	1116.042	1040	0.0942983
4578	1116.285	1037	0.0940263
4579	1116.529	988	0.0895834
4580	1116.773	1061	0.0962024
4581	1117.017	1051	0.0952957
4582	1117.261	977	0.088586
4583	1117.505	988	0.0895834
4584	1117.749	945	0.0856845
4585	1117.992	989	0.0896741
4586	1118.236	961	0.0871353
4587	1118.480	1013	0.0918502
4588	1118.724	992	0.0899461
4589	1118.968	905	0.0820577
4590	1119.212	926	0.0839618
4591	1119.456	910	0.082511
4592	1119.699	939	0.0851405
4593	1119.943	906	0.0821483
4594	1120.187	893	0.0809696
4595	1120.431	946	0.0857752
4596	1120.675	922	0.0835991
4597	1120.919	857	0.0777054
4598	1121.163	890	0.0806976
4599	1121.407	908	0.0823297
4600	1121.650	881	0.0798815
4601	1121.894	774	0.0701797
4602	1122.138	835	0.0757107
4603	1122.382	858	0.0777961
4604	1122.626	856	0.0776148
4605	1122.870	824	0.0747133
4606	1123.114	856	0.0776148
4607	1123.357	837	0.075892
4608	1123.601	861	0.0780681
4609	1123.845	822	0.0745319
4610	1124.089	810	0.0734439
4611	1124.333	864	0.0783401
4612	1124.577	862	0.0781588
4613	1124.821	833	0.0755293
4614	1125.064	813	0.0737159
4615	1125.308	800	0.0725372
4616	1125.552	817	0.0740786
4617	1125.796	790	0.0716304
4618	1126.040	790	0.0716304
4619	1126.284	803	0.0728092
4620	1126.528	755	0.0684569
4621	1126.772	739	0.0670062
4622	1127.015	786	0.0712678
4623	1127.259	762	0.0690916
4624	1127.503	793	0.0719025
4625	1127.747	756	0.0685476
4626	1127.991	782	0.0709051
4627	1128.235	766	0.0694543
4628	1128.479	801	0.0726278
4629	1128.722	755	0.0684569
4630	1128.966	766	0.0694543
4631	1129.210	801	0.0726278
4632	1129.454	805	0.0729905
4633	1129.698	793	0.0719025
4634	1129.942	806	0.0730812
4635	1130.186	758	0.068729
4636	1130.430	793	0.0719025
4637	1130.673	737	0.0668249
4638	1130.917	758	0.068729
4639	1131.161	770	0.069817
4640	1131.405	799	0.0724465
4641	1131.649	780	0.0707237
4642	1131.893	744	0.0674596
4643	1132.137	738	0.0669155
4644	1132.380	687	0.0622913
4645	1132.624	802	0.0727185
4646	1132.868	778	0.0705424
4647	1133.112	723	0.0655555
4648	1133.356	790	0.0716304
4649	1133.600	781	0.0708144
4650	1133.844	728	0.0660088
4651	1134.087	739	0.0670062
4652	1134.331	782	0.0709051
4653	1134.575	752	0.0681849
4654	1134.819	783	0.0709957
4655	1135.063	727	0.0659181
4656	1135.307	722	0.0654648
4657	1135.551	787	0.0713584
4658	1135.795	715	0.0648301
4659	1136.038	735	0.0666435
4660	1136.282	804	0.0728998
4661	1136.526	774	0.0701797
4662	1136.770	731	0.0662808
4663	1137.014	763	0.0691823
4664	1137.258	723	0.0655555
4665	1137.502	730	0.0661902
4666	1137.745	783	0.0709957
4667	1137.989	760	0.0689103
4668	1138.233	723	0.0655555
4669	1138.477	714	0.0647394
4670	1138.721	771	0.0699077
4671	1138.965	782	0.0709051
4672	1139.209	718	0.0651021
4673	1139.452	721	0.0653741
4674	1139.696	727	0.0659181
4675	1139.940	679	0.0615659
4676	1140.184	738	0.0669155
4677	1140.428	701	0.0635607
4678	1140.672	716	0.0649208
4679	1140.916	735	0.0666435
4680	1141.160	751	0.0680943
4681	1141.403	736	0.0667342
4682	1141.647	682	0.0618379
4683	1141.891	730	0.0661902
4684	1142.135	720	0.0652834
4685	1142.379	759	0.0688196
4686	1142.623	729	0.0660995
4687	1142.867	693	0.0628353
4688	1143.110	685	0.0621099
4689	1143.354	689	0.0624726
4690	1143.598	759	0.0688196
4691	1143.842	704	0.0638327
4692	1144.086	702	0.0636514
4693	1144.330	770	0.069817
4694	1144.574	702	0.0636514
4695	1144.818	705	0.0639234
4696	1145.061	694	0.062926
4697	1145.305	710	0.0643767
4698	1145.549	736	0.0667342
4699	1145.793	701	0.0635607
4700	1146.037	743	0.0673689
4701	1146.281	728	0.0660088
4702	1146.525	731	0.0662808
4703	1146.768	691	0.062654
4704	1147.012	652	0.0591178
4705	1147.256	686	0.0622006
4706	1147.500	721	0.0653741
4707	1147.744	702	0.0636514
4708	1147.988	699	0.0633793
4709	1148.232	718	0.0651021
4710	1148.475	725	0.0657368
4711	1148.719	699	0.0633793
4712	1148.963	706	0.064014
4713	1149.207	701	0.0635607
4714	1149.451	731	0.0662808
4715	1149.695	688	0.062382
4716	1149.939	698	0.0632887
4717	1150.183	716	0.0649208
4718	1150.426	674	0.0611126
4719	1150.670	731	0.0662808
4720	1150.914	709	0.0642861
4721	1151.158	695	0.0630167
4722	1151.402	722	0.0654648
4723	1151.646	686	0.0622006
4724	1151.890	763	0.0691823
4725	1152.133	723	0.0655555
4726	1152.377	706	0.064014
4727	1152.621	758	0.068729
4728	1152.865	750	0.0680036
4729	1153.109	727	0.0659181
4730	1153.353	688	0.062382
4731	1153.597	701	0.0635607
4732	1153.841	738	0.0669155
4733	1154.084	691	0.062654
4734	1154.328	705	0.0639234
4735	1154.572	635	0.0575764
4736	1154.816	669	0.0606592
4737	1155.060	733	0.0664622
4738	1155.304	657	0.0595711
4739	1155.548	685	0.0621099
4740	1155.791	666	0.0603872
4741	1156.035	690	0.0625633
4742	1156.279	696	0.0631073
4743	1156.523	694	0.062926
4744	1156.767	697	0.063198
4745	1157.011	717	0.0650114
4746	1157.255	729	0.0660995
4747	1157.498	669	0.0606592
4748	1157.742	692	0.0627446
4749	1157.986	707	0.0641047
4750	1158.230	629	0.0570323
4751	1158.474	656	0.0594805
4752	1158.718	684	0.0620193
4753	1158.962	731	0.0662808
4754	1159.206	651	0.0590271
4755	1159.449	694	0.062926
4756	1159.693	663	0.0601152
4757	1159.937	649	0.0588458
4758	1160.181	622	0.0563976
4759	1160.425	713	0.0646487
4760	1160.669	655	0.0593898
4761	1160.913	675	0.0612032
4762	1161.156	683	0.0619286
4763	1161.400	708	0.0641954
4764	1161.644	658	0.0596618
4765	1161.888	679	0.0615659
4766	1162.132	710	0.0643767
4767	1162.376	672	0.0609312
4768	1162.620	661	0.0599338
4769	1162.863	669	0.0606592
4770	1163.107	689	0.0624726
4771	1163.351	699	0.0633793
4772	1163.595	711	0.0644674
4773	1163.839	697	0.063198
4774	1164.083	678	0.0614752
4775	1164.327	673	0.0610219
4776	1164.571	680	0.0616566
4777	1164.814	687	0.0622913
4778	1165.058	657	0.0595711
4779	1165.302	722	0.0654648
4780	1165.546	638	0.0578484
4781	1165.790	704	0.0638327
4782	1166.034	668	0.0605685
4783	1166.278	636	0.057667
4784	1166.521	693	0.0628353
4785	1166.765	643	0.0583017
4786	1167.009	664	0.0602058
4787	1167.253	705	0.0639234
4788	1167.497	655	0.0593898
4789	1167.741	621	0.056307
4790	1167.985	697	0.063198
4791	1168.229	647	0.0586644
4792	1168.472	677	0.0613846
4793	1168.716	702	0.0636514
4794	1168.960	629	0.0570323
4795	1169.204	706	0.064014
4796	1169.448	688	0.062382
4797	1169.692	683	0.0619286
4798	1169.936	636	0.057667
4799	1170.179	674	0.0611126
4800	1170.423	722	0.0654648
4801	1170.667	701	0.0635607
4802	1170.911	758	0.068729
4803	1171.155	829	0.0751666
4804	1171.399	938	0.0850498
4805	1171.643	1247	0.113067
4806	1171.886	1813	0.164387
4807	1172.130	2765	0.250707
4808	1172.374	4456	0.404032
4809	1172.618	6970	0.63198
4810	1172.862	10485	0.95069
4811	1173.106	15165	1.37503
4812	1173.350	20630	1.87055
4813	1173.594	26785	2.42863
4814	1173.837	31619	2.86694
4815	1174.081	35059	3.17885
4816	1174.325	36605	3.31903
4817	1174.569	34855	3.16035
4818	1174.813	31372	2.84454
4819	1175.057	26055	2.36244
4820	1175.301	20198	1.83138
4821	1175.544	14351	1.30123
4822	1175.788	9738	0.882959
4823	1176.032	6174	0.559806
4824	1176.276	3668	0.332583
4825	1176.520	2323	0.21063
4826	1176.764	1451	0.131564
4827	1177.008	1061	0.0962024
4828	1177.251	874	0.0792468
4829	1177.495	762	0.0690916
4830	1177.739	688	0.062382
4831	1177.983	722	0.0654648
4832	1178.227	704	0.0638327
4833	1178.471	644	0.0583924
4834	1178.715	668	0.0605685
4835	1178.959	722	0.0654648
4836	1179.202	645	0.0584831
4837	1179.446	664	0.0602058
4838	1179.690	687	0.0622913
4839	1179.934	673	0.0610219
4840	1180.178	684	0.0620193
4841	1180.422	648	0.0587551
4842	1180.666	677	0.0613846
4843	1180.909	641	0.0581204
4844	1181.153	648	0.0587551
4845	1181.397	655	0.0593898
4846	1181.641	709	0.0642861
4847	1181.885	619	0.0561256
4848	1182.129	702	0.0636514
4849	1182.373	701	0.0635607
4850	1182.617	710	0.0643767
4851	1182.860	650	0.0589364
4852	1183.104	675	0.0612032
4853	1183.348	641	0.0581204
4854	1183.592	663	0.0601152
4855	1183.836	650	0.0589364
4856	1184.080	661	0.0599338
4857	1184.324	663	0.0601152
4858	1184.567	651	0.0590271
4859	1184.811	653	0.0592085
4860	1185.055	606	0.0549469
4861	1185.299	655	0.0593898
4862	1185.543	645	0.0584831
4863	1185.787	653	0.0592085
4864	1186.031	604	0.0547656
4865	1186.274	657	0.0595711
4866	1186.518	604	0.0547656
4867	1186.762	626	0.0567603
4868	1187.006	655	0.0593898
