#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2025-12-19, 12:46:57
# Real time (s): 342045.700
# Live time (s): 336460.000
#
# Total counts:  395847040
#
# Left marker:  20 (4.751 keV)
# Right marker: 50 (12.067 keV)
# Counts:       8096772
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: -0.126274
#     A1: 0.243864
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
1980	482.725	15571	0.0462789
1981	482.969	15865	0.0471527
1982	483.213	15648	0.0465078
1983	483.457	15703	0.0466712
1984	483.701	15758	0.0468347
1985	483.945	15742	0.0467871
1986	484.189	15678	0.0465969
1987	484.432	15713	0.0467009
1988	484.676	15556	0.0462343
1989	484.920	15465	0.0459639
1990	485.164	15532	0.046163
1991	485.408	15427	0.0458509
1992	485.652	15264	0.0453665
1993	485.896	15417	0.0458212
1994	486.140	15468	0.0459728
1995	486.383	15395	0.0457558
1996	486.627	15263	0.0453635
1997	486.871	15240	0.0452951
1998	487.115	15286	0.0454318
1999	487.359	15349	0.0456191
2000	487.603	15321	0.0455359
2001	487.847	15388	0.045735
2002	488.090	15123	0.0449474
2003	488.334	15075	0.0448047
2004	488.578	15246	0.045313
2005	488.822	15379	0.0457083
2006	489.066	15183	0.0451257
2007	489.310	15185	0.0451317
2008	489.554	15005	0.0445967
2009	489.797	15103	0.044888
2010	490.041	15095	0.0448642
2011	490.285	15112	0.0449147
2012	490.529	15020	0.0446413
2013	490.773	15375	0.0456964
2014	491.017	15174	0.045099
2015	491.261	15156	0.0450455
2016	491.505	15239	0.0452922
2017	491.748	14978	0.0445164
2018	491.992	14974	0.0445045
2019	492.236	15094	0.0448612
2020	492.480	15177	0.0451079
2021	492.724	14922	0.04435
2022	492.968	14888	0.0442489
2023	493.212	15141	0.0450009
2024	493.455	15142	0.0450039
2025	493.699	15022	0.0446472
2026	493.943	15065	0.044775
2027	494.187	14842	0.0441122
2028	494.431	14958	0.044457
2029	494.675	14792	0.0439636
2030	494.919	15077	0.0448107
2031	495.163	14954	0.0444451
2032	495.406	14917	0.0443351
2033	495.650	14842	0.0441122
2034	495.894	15117	0.0449296
2035	496.138	14987	0.0445432
2036	496.382	15098	0.0448731
2037	496.626	14865	0.0441806
2038	496.870	14810	0.0440171
2039	497.113	14799	0.0439844
2040	497.357	15046	0.0447185
2041	497.601	14853	0.0441449
2042	497.845	15069	0.0447869
2043	498.089	14839	0.0441033
2044	498.333	14756	0.0438566
2045	498.577	15034	0.0446829
2046	498.820	14947	0.0444243
2047	499.064	14795	0.0439725
2048	499.308	15049	0.0447275
2049	499.552	14911	0.0443173
2050	499.796	14796	0.0439755
2051	500.040	14738	0.0438031
2052	500.284	14982	0.0445283
2053	500.528	14963	0.0444719
2054	500.771	14836	0.0440944
2055	501.015	14889	0.0442519
2056	501.259	14892	0.0442608
2057	501.503	14818	0.0440409
2058	501.747	14686	0.0436486
2059	501.991	14695	0.0436753
2060	502.235	14646	0.0435297
2061	502.478	14834	0.0440885
2062	502.722	14818	0.0440409
2063	502.966	14552	0.0432503
2064	503.210	14734	0.0437912
2065	503.454	14857	0.0441568
2066	503.698	14683	0.0436397
2067	503.942	14944	0.0444154
2068	504.185	14832	0.0440825
2069	504.429	14867	0.0441865
2070	504.673	14989	0.0445491
2071	504.917	14696	0.0436783
2072	505.161	14888	0.0442489
2073	505.405	14634	0.043494
2074	505.649	14608	0.0434168
2075	505.893	14720	0.0437496
2076	506.136	14487	0.0430571
2077	506.380	14529	0.043182
2078	506.624	14629	0.0434792
2079	506.868	14490	0.043066
2080	507.112	14701	0.0436932
2081	507.356	14897	0.0442757
2082	507.600	14760	0.0438685
2083	507.843	14807	0.0440082
2084	508.087	14944	0.0444154
2085	508.331	15082	0.0448255
2086	508.575	15085	0.0448345
2087	508.819	15359	0.0456488
2088	509.063	15433	0.0458688
2089	509.307	16003	0.0475629
2090	509.551	16219	0.0482048
2091	509.794	17498	0.0520062
2092	510.038	18715	0.0556233
2093	510.282	20136	0.0598466
2094	510.526	21386	0.0635618
2095	510.770	23029	0.068445
2096	511.014	24045	0.0714647
2097	511.258	25188	0.0748618
2098	511.501	26007	0.077296
2099	511.745	26309	0.0781935
2100	511.989	26186	0.077828
2101	512.233	25763	0.0765708
2102	512.477	26618	0.0791119
2103	512.721	30121	0.0895233
2104	512.965	42340	0.12584
2105	513.208	72268	0.214789
2106	513.452	133924	0.398038
2107	513.696	238497	0.708842
2108	513.940	386455	1.14859
2109	514.184	553270	1.64439
2110	514.428	691541	2.05534
2111	514.672	753153	2.23846
2112	514.916	715115	2.12541
2113	515.159	589582	1.75231
2114	515.403	422570	1.25593
2115	515.647	265468	0.789003
2116	515.891	147552	0.438542
2117	516.135	75454	0.224258
2118	516.379	38677	0.114953
2119	516.623	22942	0.0681864
2120	516.866	17132	0.0509184
2121	517.110	15386	0.0457291
2122	517.354	14660	0.0435713
2123	517.598	14508	0.0431195
2124	517.842	14480	0.0430363
2125	518.086	14545	0.0432295
2126	518.330	14575	0.0433187
2127	518.573	14446	0.0429353
2128	518.817	14124	0.0419782
2129	519.061	14289	0.0424686
2130	519.305	14265	0.0423973
2131	519.549	14229	0.0422903
2132	519.793	14198	0.0421982
2133	520.037	14032	0.0417048
2134	520.281	14145	0.0420407
2135	520.524	13912	0.0413482
2136	520.768	13882	0.041259
2137	521.012	13944	0.0414433
2138	521.256	14044	0.0417405
2139	521.500	13983	0.0415592
2140	521.744	13931	0.0414046
2141	521.988	13938	0.0414254
2142	522.231	14135	0.0420109
2143	522.475	14072	0.0418237
2144	522.719	13810	0.041045
2145	522.963	14258	0.0423765
2146	523.207	14094	0.0418891
2147	523.451	14004	0.0416216
2148	523.695	14155	0.0420704
2149	523.939	14277	0.042433
2150	524.182	14245	0.0423379
2151	524.426	14331	0.0425935
2152	524.670	14335	0.0426054
2153	524.914	14347	0.042641
2154	525.158	14546	0.0432325
2155	525.402	14489	0.0430631
2156	525.646	14763	0.0438774
2157	525.889	14774	0.0439101
2158	526.133	14823	0.0440558
2159	526.377	14971	0.0444956
2160	526.621	14849	0.044133
2161	526.865	15057	0.0447512
2162	527.109	15399	0.0457677
2163	527.353	15587	0.0463265
2164	527.596	15985	0.0475094
2165	527.840	16131	0.0479433
2166	528.084	15831	0.0470517
2167	528.328	15619	0.0464216
2168	528.572	15360	0.0456518
2169	528.816	14704	0.0437021
2170	529.060	14650	0.0435416
2171	529.304	14437	0.0429085
2172	529.547	14329	0.0425875
2173	529.791	14021	0.0416721
2174	530.035	14121	0.0419693
2175	530.279	13921	0.0413749
2176	530.523	13494	0.0401058
2177	530.767	13592	0.0403971
2178	531.011	13563	0.0403109
2179	531.254	13436	0.0399334
2180	531.498	13529	0.0402098
2181	531.742	13683	0.0406675
2182	531.986	13468	0.0400285
2183	532.230	13659	0.0405962
2184	532.474	13418	0.0398799
2185	532.718	13381	0.03977
2186	532.962	13379	0.039764
2187	533.205	13637	0.0405308
2188	533.449	13313	0.0395679
2189	533.693	13476	0.0400523
2190	533.937	13442	0.0399513
2191	534.181	13539	0.0402396
2192	534.425	13444	0.0399572
2193	534.669	13443	0.0399542
2194	534.912	13459	0.0400018
2195	535.156	13211	0.0392647
2196	535.400	13372	0.0397432
2197	535.644	13466	0.0400226
2198	535.888	13328	0.0396124
2199	536.132	13380	0.039767
2200	536.376	13201	0.039235
2201	536.619	13580	0.0403614
2202	536.863	13437	0.0399364
2203	537.107	13382	0.0397729
2204	537.351	13552	0.0402782
2205	537.595	13518	0.0401771
2206	537.839	13208	0.0392558
2207	538.083	13096	0.0389229
2208	538.327	13354	0.0396897
2209	538.570	13081	0.0388783
2210	538.814	13108	0.0389586
2211	539.058	13311	0.0395619
2212	539.302	13289	0.0394965
2213	539.546	13232	0.0393271
2214	539.790	13188	0.0391963
2215	540.034	13193	0.0392112
2216	540.277	13153	0.0390923
2217	540.521	13058	0.03881
2218	540.765	13233	0.0393301
2219	541.009	12989	0.0386049
2220	541.253	13192	0.0392082
2221	541.497	13137	0.0390448
2222	541.741	12987	0.0385989
2223	541.984	13330	0.0396184
2224	542.228	13150	0.0390834
2225	542.472	13009	0.0386643
2226	542.716	13086	0.0388932
2227	542.960	13173	0.0391518
2228	543.204	12975	0.0385633
2229	543.448	13253	0.0393895
2230	543.692	13082	0.0388813
2231	543.935	13052	0.0387921
2232	544.179	13049	0.0387832
2233	544.423	12992	0.0386138
2234	544.667	12979	0.0385752
2235	544.911	12924	0.0384117
2236	545.155	12969	0.0385454
2237	545.399	13090	0.0389051
2238	545.642	13119	0.0389913
2239	545.886	13066	0.0388337
2240	546.130	12924	0.0384117
2241	546.374	13059	0.0388129
2242	546.618	13090	0.0389051
2243	546.862	13103	0.0389437
2244	547.106	13097	0.0389259
2245	547.350	13336	0.0396362
2246	547.593	13006	0.0386554
2247	547.837	12938	0.0384533
2248	548.081	12944	0.0384711
2249	548.325	12897	0.0383315
2250	548.569	13110	0.0389645
2251	548.813	12985	0.038593
2252	549.057	12769	0.037951
2253	549.300	12925	0.0384147
2254	549.544	12966	0.0385365
2255	549.788	13112	0.0389705
2256	550.032	12999	0.0386346
2257	550.276	13052	0.0387921
2258	550.520	13048	0.0387802
2259	550.764	13065	0.0388308
2260	551.007	13010	0.0386673
2261	551.251	12821	0.0381056
2262	551.495	13081	0.0388783
2263	551.739	13048	0.0387802
2264	551.983	13112	0.0389705
2265	552.227	12899	0.0383374
2266	552.471	12925	0.0384147
2267	552.715	13032	0.0387327
2268	552.958	13063	0.0388248
2269	553.202	12928	0.0384236
2270	553.446	12978	0.0385722
2271	553.690	13065	0.0388308
2272	553.934	12929	0.0384266
2273	554.178	13129	0.039021
2274	554.422	13017	0.0386881
2275	554.665	12825	0.0381175
2276	554.909	12887	0.0383017
2277	555.153	13015	0.0386822
2278	555.397	12960	0.0385187
2279	555.641	12840	0.038162
2280	555.885	12878	0.038275
2281	556.129	13007	0.0386584
2282	556.372	12852	0.0381977
2283	556.616	12700	0.0377459
2284	556.860	12949	0.038486
2285	557.104	12826	0.0381204
2286	557.348	12919	0.0383968
2287	557.592	12939	0.0384563
2288	557.836	12842	0.038168
2289	558.080	12879	0.038278
2290	558.323	13119	0.0389913
2291	558.567	13016	0.0386851
2292	558.811	12764	0.0379362
2293	559.055	12921	0.0384028
2294	559.299	13042	0.0387624
2295	559.543	12828	0.0381264
2296	559.787	12836	0.0381502
2297	560.030	12972	0.0385544
2298	560.274	13084	0.0388872
2299	560.518	12998	0.0386316
2300	560.762	13047	0.0387773
2301	561.006	13049	0.0387832
2302	561.250	12807	0.038064
2303	561.494	13085	0.0388902
2304	561.738	12637	0.0375587
2305	561.981	12997	0.0386287
2306	562.225	12866	0.0382393
2307	562.469	12857	0.0382126
2308	562.713	13123	0.0390032
2309	562.957	13043	0.0387654
2310	563.201	12782	0.0379897
2311	563.445	13002	0.0386435
2312	563.688	12788	0.0380075
2313	563.932	13122	0.0390002
2314	564.176	12833	0.0381412
2315	564.420	12994	0.0386197
2316	564.664	12766	0.0379421
2317	564.908	12908	0.0383641
2318	565.152	12744	0.0378767
2319	565.395	12898	0.0383344
2320	565.639	13016	0.0386851
2321	565.883	12772	0.0379599
2322	566.127	12959	0.0385157
2323	566.371	12873	0.0382601
2324	566.615	12701	0.0377489
2325	566.859	12826	0.0381204
2326	567.103	12731	0.0378381
2327	567.346	12797	0.0380342
2328	567.590	12812	0.0380788
2329	567.834	12773	0.0379629
2330	568.078	12762	0.0379302
2331	568.322	12901	0.0383433
2332	568.566	13073	0.0388545
2333	568.810	12969	0.0385454
2334	569.053	12964	0.0385306
2335	569.297	13066	0.0388337
2336	569.541	12790	0.0380134
2337	569.785	12853	0.0382007
2338	570.029	13018	0.0386911
2339	570.273	12989	0.0386049
2340	570.517	13086	0.0388932
2341	570.761	12962	0.0385246
2342	571.004	12711	0.0377786
2343	571.248	12843	0.038171
2344	571.492	13035	0.0387416
2345	571.736	12923	0.0384087
2346	571.980	12894	0.0383225
2347	572.224	12827	0.0381234
2348	572.468	12967	0.0385395
2349	572.711	12932	0.0384355
2350	572.955	13001	0.0386406
2351	573.199	12856	0.0382096
2352	573.443	13000	0.0386376
2353	573.687	12975	0.0385633
2354	573.931	13060	0.0388159
2355	574.175	12845	0.0381769
2356	574.418	12711	0.0377786
2357	574.662	12951	0.0384919
2358	574.906	12880	0.0382809
2359	575.150	12973	0.0385573
2360	575.394	12846	0.0381799
2361	575.638	13012	0.0386732
2362	575.882	12693	0.0377251
2363	576.126	13140	0.0390537
2364	576.369	12913	0.038379
2365	576.613	13029	0.0387238
2366	576.857	13023	0.0387059
2367	577.101	13041	0.0387594
2368	577.345	12980	0.0385781
2369	577.589	12937	0.0384503
2370	577.833	12998	0.0386316
2371	578.076	12923	0.0384087
2372	578.320	12810	0.0380729
2373	578.564	12886	0.0382988
2374	578.808	13127	0.039015
2375	579.052	12937	0.0384503
2376	579.296	13136	0.0390418
2377	579.540	13191	0.0392053
2378	579.783	13203	0.0392409
2379	580.027	12934	0.0384414
2380	580.271	12936	0.0384474
2381	580.515	13052	0.0387921
2382	580.759	13011	0.0386703
2383	581.003	13167	0.0391339
2384	581.247	13080	0.0388753
2385	581.491	13100	0.0389348
2386	581.734	13168	0.0391369
2387	581.978	13183	0.0391815
2388	582.222	12918	0.0383939
2389	582.466	12956	0.0385068
2390	582.710	13106	0.0389526
2391	582.954	13030	0.0387267
2392	583.198	13153	0.0390923
2393	583.441	12863	0.0382304
2394	583.685	13104	0.0389467
2395	583.929	12964	0.0385306
2396	584.173	13041	0.0387594
2397	584.417	13105	0.0389497
2398	584.661	13119	0.0389913
2399	584.905	13296	0.0395173
2400	585.149	13115	0.0389794
2401	585.392	13036	0.0387446
2402	585.636	13213	0.0392706
2403	585.880	13095	0.0389199
2404	586.124	12938	0.0384533
2405	586.368	13269	0.0394371
2406	586.612	12895	0.0383255
2407	586.856	13154	0.0390953
2408	587.099	13051	0.0387892
2409	587.343	13120	0.0389942
2410	587.587	13190	0.0392023
2411	587.831	13165	0.039128
2412	588.075	13197	0.0392231
2413	588.319	12970	0.0385484
2414	588.563	13015	0.0386822
2415	588.806	13313	0.0395679
2416	589.050	13333	0.0396273
2417	589.294	13207	0.0392528
2418	589.538	13351	0.0396808
2419	589.782	13105	0.0389497
2420	590.026	13057	0.038807
2421	590.270	13270	0.0394401
2422	590.514	13221	0.0392944
2423	590.757	13452	0.039981
2424	591.001	13210	0.0392617
2425	591.245	13146	0.0390715
2426	591.489	13292	0.0395054
2427	591.733	13347	0.0396689
2428	591.977	13298	0.0395233
2429	592.221	13211	0.0392647
2430	592.464	13272	0.039446
2431	592.708	13413	0.0398651
2432	592.952	13290	0.0394995
2433	593.196	13254	0.0393925
2434	593.440	13417	0.039877
2435	593.684	13188	0.0391963
2436	593.928	13404	0.0398383
2437	594.171	13279	0.0394668
2438	594.415	13272	0.039446
2439	594.659	13417	0.039877
2440	594.903	13198	0.0392261
2441	595.147	13062	0.0388219
2442	595.391	13391	0.0397997
2443	595.635	13270	0.0394401
2444	595.879	13328	0.0396124
2445	596.122	13345	0.039663
2446	596.366	13361	0.0397105
2447	596.610	13446	0.0399631
2448	596.854	13445	0.0399602
2449	597.098	13328	0.0396124
2450	597.342	13212	0.0392677
2451	597.586	13307	0.03955
2452	597.829	13393	0.0398056
2453	598.073	13368	0.0397313
2454	598.317	13561	0.0403049
2455	598.561	13431	0.0399186
2456	598.805	13238	0.0393449
2457	599.049	13417	0.039877
2458	599.293	13377	0.0397581
2459	599.537	13497	0.0401147
2460	599.780	13467	0.0400256
2461	600.024	13620	0.0404803
2462	600.268	13458	0.0399988
2463	600.512	13528	0.0402069
2464	600.756	13407	0.0398472
2465	601.000	13339	0.0396451
2466	601.244	13610	0.0404506
2467	601.487	13602	0.0404268
2468	601.731	13544	0.0402544
2469	601.975	13549	0.0402693
2470	602.219	13358	0.0397016
2471	602.463	13460	0.0400048
2472	602.707	13494	0.0401058
2473	602.951	13521	0.0401861
2474	603.194	13439	0.0399423
2475	603.438	13767	0.0409172
2476	603.682	13515	0.0401682
2477	603.926	13652	0.0405754
2478	604.170	13427	0.0399067
2479	604.414	13487	0.040085
2480	604.658	13650	0.0405695
2481	604.902	13771	0.0409291
2482	605.145	13663	0.0406081
2483	605.389	13435	0.0399305
2484	605.633	13740	0.0408369
2485	605.877	13794	0.0409974
2486	606.121	13889	0.0412798
2487	606.365	13775	0.040941
2488	606.609	13703	0.040727
2489	606.852	13886	0.0412709
2490	607.096	13712	0.0407537
2491	607.340	13989	0.041577
2492	607.584	13903	0.0413214
2493	607.828	13610	0.0404506
2494	608.072	13816	0.0410628
2495	608.316	13714	0.0407597
2496	608.559	13588	0.0403852
2497	608.803	13816	0.0410628
2498	609.047	13545	0.0402574
2499	609.291	13920	0.0413719
2500	609.535	13569	0.0403287
2501	609.779	14007	0.0416305
2502	610.023	13968	0.0415146
2503	610.267	13811	0.041048
2504	610.510	13878	0.0412471
2505	610.754	13753	0.0408756
2506	610.998	14104	0.0419188
2507	611.242	13847	0.041155
2508	611.486	13832	0.0411104
2509	611.730	13955	0.041476
2510	611.974	13944	0.0414433
2511	612.217	13898	0.0413065
2512	612.461	13783	0.0409648
2513	612.705	13883	0.041262
2514	612.949	13798	0.0410093
2515	613.193	13758	0.0408904
2516	613.437	14052	0.0417643
2517	613.681	14092	0.0418831
2518	613.925	13803	0.0410242
2519	614.168	13892	0.0412887
2520	614.412	13865	0.0412085
2521	614.656	13816	0.0410628
2522	614.900	13853	0.0411728
2523	615.144	14028	0.0416929
2524	615.388	14059	0.0417851
2525	615.632	13950	0.0414611
2526	615.875	14297	0.0424924
2527	616.119	13924	0.0413838
2528	616.363	14100	0.0419069
2529	616.607	13886	0.0412709
2530	616.851	14089	0.0418742
2531	617.095	14207	0.0422249
2532	617.339	14026	0.041687
2533	617.582	14156	0.0420734
2534	617.826	13898	0.0413065
2535	618.070	14292	0.0424776
2536	618.314	14311	0.042534
2537	618.558	14173	0.0421239
2538	618.802	14019	0.0416662
2539	619.046	14132	0.042002
2540	619.290	14376	0.0427272
2541	619.533	14251	0.0423557
2542	619.777	14220	0.0422636
2543	620.021	14355	0.0426648
2544	620.265	14347	0.042641
2545	620.509	14259	0.0423795
2546	620.753	14151	0.0420585
2547	620.997	14438	0.0429115
2548	621.240	14413	0.0428372
2549	621.484	14253	0.0423616
2550	621.728	14140	0.0420258
2551	621.972	14421	0.042861
2552	622.216	14219	0.0422606
2553	622.460	14465	0.0429917
2554	622.704	14231	0.0422963
2555	622.948	14211	0.0422368
2556	623.191	14265	0.0423973
2557	623.435	14350	0.0426499
2558	623.679	14395	0.0427837
2559	623.923	14385	0.042754
2560	624.167	14293	0.0424805
2561	624.411	14691	0.0436634
2562	624.655	14448	0.0429412
2563	624.898	14235	0.0423081
2564	625.142	14421	0.042861
2565	625.386	14689	0.0436575
2566	625.630	14497	0.0430868
2567	625.874	14486	0.0430542
2568	626.118	14499	0.0430928
2569	626.362	14515	0.0431403
2570	626.605	14426	0.0428758
2571	626.849	14592	0.0433692
2572	627.093	14511	0.0431285
2573	627.337	14265	0.0423973
2574	627.581	14622	0.0434584
2575	627.825	14425	0.0428729
2576	628.069	14592	0.0433692
2577	628.313	14539	0.0432117
2578	628.556	14520	0.0431552
2579	628.800	14766	0.0438863
2580	629.044	14666	0.0435891
2581	629.288	14616	0.0434405
2582	629.532	14693	0.0436694
2583	629.776	14593	0.0433722
2584	630.020	14610	0.0434227
2585	630.263	14650	0.0435416
2586	630.507	14791	0.0439606
2587	630.751	14797	0.0439785
2588	630.995	14657	0.0435624
2589	631.239	14810	0.0440171
2590	631.483	14735	0.0437942
2591	631.727	14787	0.0439488
2592	631.970	14725	0.0437645
2593	632.214	14929	0.0443708
2594	632.458	14951	0.0444362
2595	632.702	14992	0.044558
2596	632.946	14812	0.0440231
2597	633.190	14827	0.0440676
2598	633.434	14640	0.0435119
2599	633.678	15084	0.0448315
2600	633.921	14882	0.0442311
2601	634.165	14824	0.0440587
2602	634.409	15016	0.0446294
2603	634.653	14808	0.0440112
2604	634.897	15076	0.0448077
2605	635.141	14949	0.0444302
2606	635.385	15120	0.0449385
2607	635.628	15108	0.0449028
2608	635.872	15073	0.0447988
2609	636.116	15254	0.0453367
2610	636.360	14811	0.0440201
2611	636.604	15170	0.0450871
2612	636.848	15373	0.0456904
2613	637.092	14955	0.0444481
2614	637.336	15141	0.0450009
2615	637.579	15114	0.0449206
2616	637.823	15068	0.0447839
2617	638.067	15208	0.0452
2618	638.311	15079	0.0448166
2619	638.555	14960	0.0444629
2620	638.799	15057	0.0447512
2621	639.043	15070	0.0447899
2622	639.286	15039	0.0446977
2623	639.530	15301	0.0454764
2624	639.774	15353	0.045631
2625	640.018	15185	0.0451317
2626	640.262	15181	0.0451198
2627	640.506	15263	0.0453635
2628	640.750	15237	0.0452862
2629	640.993	15143	0.0450068
2630	641.237	15244	0.045307
2631	641.481	15207	0.0451971
2632	641.725	15203	0.0451852
2633	641.969	15403	0.0457796
2634	642.213	15307	0.0454943
2635	642.457	15244	0.045307
2636	642.701	15300	0.0454735
2637	642.944	15525	0.0461422
2638	643.188	15513	0.0461065
2639	643.432	15530	0.046157
2640	643.676	15575	0.0462908
2641	643.920	15387	0.045732
2642	644.164	15561	0.0462492
2643	644.408	15787	0.0469209
2644	644.651	15528	0.0461511
2645	644.895	15574	0.0462878
2646	645.139	15539	0.0461838
2647	645.383	15806	0.0469774
2648	645.627	15571	0.0462789
2649	645.871	15431	0.0458628
2650	646.115	15621	0.0464275
2651	646.358	15654	0.0465256
2652	646.602	15630	0.0464543
2653	646.846	15774	0.0468822
2654	647.090	15478	0.0460025
2655	647.334	15714	0.0467039
2656	647.578	15486	0.0460263
2657	647.822	15691	0.0466356
2658	648.066	15719	0.0467188
2659	648.309	15691	0.0466356
2660	648.553	15849	0.0471052
2661	648.797	15871	0.0471705
2662	649.041	15567	0.046267
2663	649.285	15969	0.0474618
2664	649.529	15646	0.0465018
2665	649.773	15810	0.0469892
2666	650.016	15903	0.0472656
2667	650.260	15967	0.0474559
2668	650.504	15913	0.0472954
2669	650.748	16152	0.0480057
2670	650.992	15986	0.0475123
2671	651.236	16014	0.0475956
2672	651.480	16002	0.0475599
2673	651.724	16160	0.0480295
2674	651.967	16090	0.0478214
2675	652.211	16136	0.0479582
2676	652.455	16083	0.0478006
2677	652.699	16063	0.0477412
2678	652.943	16131	0.0479433
2679	653.187	15938	0.0473697
2680	653.431	16212	0.048184
2681	653.674	16245	0.0482821
2682	653.918	15995	0.0475391
2683	654.162	15966	0.0474529
2684	654.406	16035	0.047658
2685	654.650	16163	0.0480384
2686	654.894	16057	0.0477234
2687	655.138	16520	0.0490994
2688	655.381	16437	0.0488528
2689	655.625	16101	0.0478541
2690	655.869	16259	0.0483237
2691	656.113	16391	0.048716
2692	656.357	16359	0.0486209
2693	656.601	16268	0.0483505
2694	656.845	16276	0.0483742
2695	657.089	16532	0.0491351
2696	657.332	16493	0.0490192
2697	657.576	16457	0.0489122
2698	657.820	16550	0.0491886
2699	658.064	16468	0.0489449
2700	658.308	16746	0.0497711
2701	658.552	16301	0.0484486
2702	658.796	16498	0.0490341
2703	659.039	16559	0.0492154
2704	659.283	16644	0.049468
2705	659.527	16845	0.0500654
2706	659.771	17179	0.0510581
2707	660.015	17656	0.0524758
2708	660.259	19297	0.057353
2709	660.503	23472	0.0697616
2710	660.746	32824	0.0975569
2711	660.990	52855	0.157091
2712	661.234	89229	0.265199
2713	661.478	147340	0.437912
2714	661.722	222259	0.660581
2715	661.966	306365	0.910554
2716	662.210	374835	1.11406
2717	662.454	406345	1.20771
2718	662.697	390800	1.16151
2719	662.941	331777	0.986082
2720	663.185	250209	0.743652
2721	663.429	168989	0.502256
2722	663.673	103348	0.307163
2723	663.917	59875	0.177956
2724	664.161	35424	0.105284
2725	664.404	24205	0.0719402
2726	664.648	18911	0.0562058
2727	664.892	17748	0.0527492
2728	665.136	16888	0.0501932
2729	665.380	16623	0.0494056
2730	665.624	16623	0.0494056
2731	665.868	16840	0.0500505
2732	666.112	16776	0.0498603
2733	666.355	16624	0.0494085
2734	666.599	16774	0.0498544
2735	666.843	17004	0.050538
2736	667.087	16685	0.0495898
2737	667.331	16535	0.049144
2738	667.575	16690	0.0496047
2739	667.819	16971	0.0504399
2740	668.062	16778	0.0498663
2741	668.306	16821	0.0499941
2742	668.550	16699	0.0496315
2743	668.794	16961	0.0504102
2744	669.038	16895	0.050214
2745	669.282	16604	0.0493491
2746	669.526	16900	0.0502289
2747	669.769	16826	0.0500089
2748	670.013	16901	0.0502318
2749	670.257	16896	0.050217
2750	670.501	16872	0.0501456
2751	670.745	17047	0.0506658
2752	670.989	16948	0.0503715
2753	671.233	17124	0.0508946
2754	671.477	17177	0.0510521
2755	671.720	17126	0.0509006
2756	671.964	17077	0.0507549
2757	672.208	16946	0.0503656
2758	672.452	17080	0.0507638
2759	672.696	17155	0.0509867
2760	672.940	17163	0.0510105
2761	673.184	17233	0.0512186
2762	673.427	17289	0.051385
2763	673.671	17294	0.0513999
2764	673.915	16838	0.0500446
2765	674.159	17441	0.0518368
2766	674.403	17313	0.0514563
2767	674.647	17308	0.0514415
2768	674.891	17344	0.0515485
2769	675.135	17375	0.0516406
2770	675.378	17257	0.0512899
2771	675.622	17206	0.0511383
2772	675.866	17331	0.0515098
2773	676.110	17406	0.0517327
2774	676.354	17472	0.0519289
2775	676.598	17313	0.0514563
2776	676.842	17136	0.0509303
2777	677.085	17206	0.0511383
2778	677.329	17326	0.051495
2779	677.573	17564	0.0522023
2780	677.817	17505	0.052027
2781	678.061	17444	0.0518457
2782	678.305	17542	0.052137
2783	678.549	17384	0.0516674
2784	678.792	17615	0.0523539
2785	679.036	17433	0.051813
2786	679.280	17585	0.0522648
2787	679.524	17541	0.052134
2788	679.768	17707	0.0526274
2789	680.012	17523	0.0520805
2790	680.256	17597	0.0523004
2791	680.500	17626	0.0523866
2792	680.743	17617	0.0523599
2793	680.987	17550	0.0521607
2794	681.231	17566	0.0522083
2795	681.475	17732	0.0527017
2796	681.719	17560	0.0521905
2797	681.963	17504	0.052024
2798	682.207	17557	0.0521815
2799	682.450	17783	0.0528532
2800	682.694	17534	0.0521132
2801	682.938	17870	0.0531118
2802	683.182	17668	0.0525114
2803	683.426	17754	0.052767
2804	683.670	17668	0.0525114
2805	683.914	17863	0.053091
2806	684.157	17655	0.0524728
2807	684.401	17804	0.0529157
2808	684.645	18105	0.0538103
2809	684.889	17619	0.0523658
2810	685.133	17812	0.0529394
2811	685.377	17714	0.0526482
2812	685.621	17691	0.0525798
2813	685.865	17725	0.0526809
2814	686.108	17734	0.0527076
2815	686.352	17716	0.0526541
2816	686.596	17485	0.0519675
2817	686.840	17879	0.0531386
2818	687.084	17714	0.0526482
2819	687.328	17933	0.0532991
2820	687.572	17677	0.0525382
2821	687.815	17641	0.0524312
2822	688.059	17898	0.053195
2823	688.303	17699	0.0526036
2824	688.547	17677	0.0525382
2825	688.791	17757	0.052776
2826	689.035	17874	0.0531237
2827	689.279	17523	0.0520805
2828	689.523	17701	0.0526095
2829	689.766	17678	0.0525412
2830	690.010	17884	0.0531534
2831	690.254	17918	0.0532545
2832	690.498	17660	0.0524877
2833	690.742	17704	0.0526184
2834	690.986	17708	0.0526303
2835	691.230	17942	0.0533258
2836	691.473	17897	0.0531921
2837	691.717	17954	0.0533615
2838	691.961	17980	0.0534387
2839	692.205	17955	0.0533644
2840	692.449	18255	0.0542561
2841	692.693	18135	0.0538994
2842	692.937	18073	0.0537152
2843	693.180	18112	0.0538311
