#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2025-12-17, 09:57:09
# Real time (s): 3036.380
# Live time (s): 2930.450
#
# Total counts:  7939561
#
# Left marker:  20 (4.751 keV)
# Right marker: 50 (12.067 keV)
# Counts:       151851
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: -0.126274
#     A1: 0.243864
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
1888	460.290	327	0.111587
1889	460.534	355	0.121142
1890	460.778	329	0.112269
1891	461.021	305	0.10408
1892	461.265	345	0.117729
1893	461.509	303	0.103397
1894	461.753	361	0.123189
1895	461.997	347	0.118412
1896	462.241	315	0.107492
1897	462.485	346	0.118071
1898	462.729	341	0.116364
1899	462.972	336	0.114658
1900	463.216	368	0.125578
1901	463.460	337	0.114999
1902	463.704	343	0.117047
1903	463.948	326	0.111246
1904	464.192	354	0.120801
1905	464.436	346	0.118071
1906	464.679	367	0.125237
1907	464.923	334	0.113976
1908	465.167	348	0.118753
1909	465.411	350	0.119436
1910	465.655	334	0.113976
1911	465.899	348	0.118753
1912	466.143	340	0.116023
1913	466.386	321	0.109539
1914	466.630	350	0.119436
1915	466.874	327	0.111587
1916	467.118	309	0.105445
1917	467.362	323	0.110222
1918	467.606	349	0.119094
1919	467.850	351	0.119777
1920	468.094	367	0.125237
1921	468.337	392	0.133768
1922	468.581	334	0.113976
1923	468.825	362	0.123531
1924	469.069	360	0.122848
1925	469.313	322	0.109881
1926	469.557	354	0.120801
1927	469.801	385	0.131379
1928	470.044	333	0.113634
1929	470.288	373	0.127284
1930	470.532	339	0.115682
1931	470.776	373	0.127284
1932	471.020	370	0.12626
1933	471.264	341	0.116364
1934	471.508	356	0.121483
1935	471.752	356	0.121483
1936	471.995	348	0.118753
1937	472.239	303	0.103397
1938	472.483	320	0.109198
1939	472.727	374	0.127625
1940	472.971	339	0.115682
1941	473.215	333	0.113634
1942	473.459	369	0.125919
1943	473.702	351	0.119777
1944	473.946	353	0.120459
1945	474.190	360	0.122848
1946	474.434	334	0.113976
1947	474.678	335	0.114317
1948	474.922	337	0.114999
1949	475.166	309	0.105445
1950	475.409	330	0.112611
1951	475.653	320	0.109198
1952	475.897	303	0.103397
1953	476.141	340	0.116023
1954	476.385	358	0.122166
1955	476.629	317	0.108175
1956	476.873	333	0.113634
1957	477.117	322	0.109881
1958	477.360	328	0.111928
1959	477.604	331	0.112952
1960	477.848	322	0.109881
1961	478.092	321	0.109539
1962	478.336	317	0.108175
1963	478.580	286	0.0975959
1964	478.824	311	0.106127
1965	479.067	303	0.103397
1966	479.311	305	0.10408
1967	479.555	301	0.102715
1968	479.799	332	0.113293
1969	480.043	328	0.111928
1970	480.287	313	0.10681
1971	480.531	301	0.102715
1972	480.775	290	0.0989609
1973	481.018	302	0.103056
1974	481.262	292	0.0996434
1975	481.506	279	0.0952072
1976	481.750	296	0.101008
1977	481.994	322	0.109881
1978	482.238	310	0.105786
1979	482.482	288	0.0982784
1980	482.725	279	0.0952072
1981	482.969	273	0.0931598
1982	483.213	315	0.107492
1983	483.457	279	0.0952072
1984	483.701	302	0.103056
1985	483.945	294	0.100326
1986	484.189	285	0.0972547
1987	484.432	312	0.106468
1988	484.676	278	0.094866
1989	484.920	307	0.104762
1990	485.164	287	0.0979372
1991	485.408	272	0.0928185
1992	485.652	308	0.105103
1993	485.896	287	0.0979372
1994	486.140	302	0.103056
1995	486.383	298	0.101691
1996	486.627	297	0.10135
1997	486.871	285	0.0972547
1998	487.115	294	0.100326
1999	487.359	295	0.100667
2000	487.603	290	0.0989609
2001	487.847	299	0.102032
2002	488.090	298	0.101691
2003	488.334	275	0.0938422
2004	488.578	263	0.0897473
2005	488.822	296	0.101008
2006	489.066	297	0.10135
2007	489.310	280	0.0955485
2008	489.554	304	0.103738
2009	489.797	303	0.103397
2010	490.041	291	0.0993022
2011	490.285	289	0.0986197
2012	490.529	313	0.10681
2013	490.773	309	0.105445
2014	491.017	266	0.090771
2015	491.261	281	0.0958897
2016	491.505	291	0.0993022
2017	491.748	310	0.105786
2018	491.992	327	0.111587
2019	492.236	258	0.0880411
2020	492.480	284	0.0969134
2021	492.724	286	0.0975959
2022	492.968	285	0.0972547
2023	493.212	276	0.0941835
2024	493.455	273	0.0931598
2025	493.699	289	0.0986197
2026	493.943	278	0.094866
2027	494.187	293	0.0999846
2028	494.431	291	0.0993022
2029	494.675	260	0.0887236
2030	494.919	276	0.0941835
2031	495.163	314	0.107151
2032	495.406	284	0.0969134
2033	495.650	303	0.103397
2034	495.894	307	0.104762
2035	496.138	298	0.101691
2036	496.382	302	0.103056
2037	496.626	235	0.0801925
2038	496.870	251	0.0856524
2039	497.113	289	0.0986197
2040	497.357	269	0.0917948
2041	497.601	301	0.102715
2042	497.845	272	0.0928185
2043	498.089	292	0.0996434
2044	498.333	274	0.093501
2045	498.577	267	0.0911123
2046	498.820	268	0.0914535
2047	499.064	291	0.0993022
2048	499.308	256	0.0873586
2049	499.552	251	0.0856524
2050	499.796	264	0.0900886
2051	500.040	270	0.092136
2052	500.284	299	0.102032
2053	500.528	264	0.0900886
2054	500.771	283	0.0965722
2055	501.015	246	0.0839462
2056	501.259	313	0.10681
2057	501.503	321	0.109539
2058	501.747	301	0.102715
2059	501.991	278	0.094866
2060	502.235	293	0.0999846
2061	502.478	291	0.0993022
2062	502.722	263	0.0897473
2063	502.966	278	0.094866
2064	503.210	306	0.104421
2065	503.454	284	0.0969134
2066	503.698	252	0.0859936
2067	503.942	280	0.0955485
2068	504.185	273	0.0931598
2069	504.429	329	0.112269
2070	504.673	296	0.101008
2071	504.917	269	0.0917948
2072	505.161	277	0.0945247
2073	505.405	276	0.0941835
2074	505.649	317	0.108175
2075	505.893	260	0.0887236
2076	506.136	309	0.105445
2077	506.380	271	0.0924773
2078	506.624	266	0.090771
2079	506.868	252	0.0859936
2080	507.112	256	0.0873586
2081	507.356	262	0.0894061
2082	507.600	289	0.0986197
2083	507.843	292	0.0996434
2084	508.087	264	0.0900886
2085	508.331	253	0.0863349
2086	508.575	272	0.0928185
2087	508.819	228	0.0778038
2088	509.063	272	0.0928185
2089	509.307	284	0.0969134
2090	509.551	301	0.102715
2091	509.794	329	0.112269
2092	510.038	324	0.110563
2093	510.282	350	0.119436
2094	510.526	358	0.122166
2095	510.770	399	0.136157
2096	511.014	392	0.133768
2097	511.258	368	0.125578
2098	511.501	391	0.133427
2099	511.745	419	0.142981
2100	511.989	411	0.140251
2101	512.233	441	0.150489
2102	512.477	509	0.173693
2103	512.721	692	0.236141
2104	512.965	1094	0.373322
2105	513.208	1827	0.623454
2106	513.452	3141	1.07185
2107	513.696	5210	1.77788
2108	513.940	7760	2.64806
2109	514.184	10618	3.62333
2110	514.428	12603	4.3007
2111	514.672	13468	4.59588
2112	514.916	12920	4.40888
2113	515.159	11002	3.75437
2114	515.403	8572	2.92515
2115	515.647	5774	1.97035
2116	515.891	3501	1.1947
2117	516.135	1978	0.674982
2118	516.379	1117	0.38117
2119	516.623	604	0.206112
2120	516.866	416	0.141958
2121	517.110	358	0.122166
2122	517.354	357	0.121824
2123	517.598	297	0.10135
2124	517.842	282	0.096231
2125	518.086	312	0.106468
2126	518.330	310	0.105786
2127	518.573	300	0.102373
2128	518.817	273	0.0931598
2129	519.061	274	0.093501
2130	519.305	272	0.0928185
2131	519.549	289	0.0986197
2132	519.793	312	0.106468
2133	520.037	281	0.0958897
2134	520.281	267	0.0911123
2135	520.524	275	0.0938422
2136	520.768	289	0.0986197
2137	521.012	286	0.0975959
2138	521.256	293	0.0999846
2139	521.500	303	0.103397
2140	521.744	268	0.0914535
2141	521.988	275	0.0938422
2142	522.231	266	0.090771
2143	522.475	284	0.0969134
2144	522.719	298	0.101691
2145	522.963	289	0.0986197
2146	523.207	309	0.105445
2147	523.451	297	0.10135
2148	523.695	295	0.100667
2149	523.939	291	0.0993022
2150	524.182	326	0.111246
2151	524.426	311	0.106127
2152	524.670	288	0.0982784
2153	524.914	305	0.10408
2154	525.158	308	0.105103
2155	525.402	318	0.108516
2156	525.646	303	0.103397
2157	525.889	329	0.112269
2158	526.133	320	0.109198
2159	526.377	325	0.110904
2160	526.621	334	0.113976
2161	526.865	323	0.110222
2162	527.109	367	0.125237
2163	527.353	401	0.136839
2164	527.596	392	0.133768
2165	527.840	379	0.129332
2166	528.084	382	0.130355
2167	528.328	340	0.116023
2168	528.572	337	0.114999
2169	528.816	313	0.10681
2170	529.060	325	0.110904
2171	529.304	302	0.103056
2172	529.547	290	0.0989609
2173	529.791	304	0.103738
2174	530.035	264	0.0900886
2175	530.279	260	0.0887236
2176	530.523	270	0.092136
2177	530.767	260	0.0887236
2178	531.011	250	0.0853111
2179	531.254	273	0.0931598
2180	531.498	272	0.0928185
2181	531.742	265	0.0904298
2182	531.986	252	0.0859936
2183	532.230	250	0.0853111
2184	532.474	273	0.0931598
2185	532.718	252	0.0859936
2186	532.962	270	0.092136
2187	533.205	269	0.0917948
2188	533.449	245	0.0836049
2189	533.693	244	0.0832637
2190	533.937	234	0.0798512
2191	534.181	248	0.0846286
2192	534.425	250	0.0853111
2193	534.669	300	0.102373
2194	534.912	291	0.0993022
2195	535.156	239	0.0815574
2196	535.400	262	0.0894061
2197	535.644	257	0.0876998
2198	535.888	268	0.0914535
2199	536.132	231	0.0788275
2200	536.376	278	0.094866
2201	536.619	268	0.0914535
2202	536.863	238	0.0812162
2203	537.107	267	0.0911123
2204	537.351	263	0.0897473
2205	537.595	264	0.0900886
2206	537.839	251	0.0856524
2207	538.083	226	0.0771213
2208	538.327	257	0.0876998
2209	538.570	263	0.0897473
2210	538.814	239	0.0815574
2211	539.058	242	0.0825812
2212	539.302	253	0.0863349
2213	539.546	232	0.0791687
2214	539.790	263	0.0897473
2215	540.034	233	0.07951
2216	540.277	284	0.0969134
2217	540.521	253	0.0863349
2218	540.765	230	0.0784862
2219	541.009	234	0.0798512
2220	541.253	262	0.0894061
2221	541.497	266	0.090771
2222	541.741	228	0.0778038
2223	541.984	267	0.0911123
2224	542.228	238	0.0812162
2225	542.472	246	0.0839462
2226	542.716	265	0.0904298
2227	542.960	228	0.0778038
2228	543.204	233	0.07951
2229	543.448	239	0.0815574
2230	543.692	236	0.0805337
2231	543.935	259	0.0883823
2232	544.179	254	0.0866761
2233	544.423	222	0.0757563
2234	544.667	241	0.0822399
2235	544.911	228	0.0778038
2236	545.155	284	0.0969134
2237	545.399	254	0.0866761
2238	545.642	256	0.0873586
2239	545.886	245	0.0836049
2240	546.130	238	0.0812162
2241	546.374	271	0.0924773
2242	546.618	234	0.0798512
2243	546.862	272	0.0928185
2244	547.106	252	0.0859936
2245	547.350	221	0.075415
2246	547.593	262	0.0894061
2247	547.837	242	0.0825812
2248	548.081	251	0.0856524
2249	548.325	269	0.0917948
2250	548.569	244	0.0832637
2251	548.813	252	0.0859936
2252	549.057	266	0.090771
2253	549.300	236	0.0805337
2254	549.544	248	0.0846286
2255	549.788	250	0.0853111
2256	550.032	284	0.0969134
2257	550.276	252	0.0859936
2258	550.520	244	0.0832637
2259	550.764	252	0.0859936
2260	551.007	261	0.0890648
2261	551.251	246	0.0839462
2262	551.495	252	0.0859936
2263	551.739	264	0.0900886
2264	551.983	255	0.0870174
2265	552.227	232	0.0791687
2266	552.471	238	0.0812162
2267	552.715	235	0.0801925
2268	552.958	239	0.0815574
2269	553.202	234	0.0798512
2270	553.446	252	0.0859936
2271	553.690	247	0.0842874
2272	553.934	250	0.0853111
2273	554.178	250	0.0853111
2274	554.422	271	0.0924773
2275	554.665	231	0.0788275
2276	554.909	223	0.0760975
2277	555.153	257	0.0876998
2278	555.397	250	0.0853111
2279	555.641	233	0.07951
2280	555.885	211	0.0720026
2281	556.129	234	0.0798512
2282	556.372	245	0.0836049
2283	556.616	237	0.080875
2284	556.860	247	0.0842874
2285	557.104	257	0.0876998
2286	557.348	272	0.0928185
2287	557.592	274	0.093501
2288	557.836	251	0.0856524
2289	558.080	248	0.0846286
2290	558.323	246	0.0839462
2291	558.567	236	0.0805337
2292	558.811	278	0.094866
2293	559.055	249	0.0849699
2294	559.299	270	0.092136
2295	559.543	245	0.0836049
2296	559.787	263	0.0897473
2297	560.030	257	0.0876998
2298	560.274	237	0.080875
2299	560.518	238	0.0812162
2300	560.762	208	0.0709789
2301	561.006	254	0.0866761
2302	561.250	234	0.0798512
2303	561.494	231	0.0788275
2304	561.738	233	0.07951
2305	561.981	245	0.0836049
2306	562.225	241	0.0822399
2307	562.469	274	0.093501
2308	562.713	229	0.078145
2309	562.957	228	0.0778038
2310	563.201	239	0.0815574
2311	563.445	238	0.0812162
2312	563.688	273	0.0931598
2313	563.932	251	0.0856524
2314	564.176	228	0.0778038
2315	564.420	229	0.078145
2316	564.664	249	0.0849699
2317	564.908	243	0.0829224
2318	565.152	227	0.0774625
2319	565.395	251	0.0856524
2320	565.639	241	0.0822399
2321	565.883	242	0.0825812
2322	566.127	263	0.0897473
2323	566.371	252	0.0859936
2324	566.615	254	0.0866761
2325	566.859	257	0.0876998
2326	567.103	260	0.0887236
2327	567.346	247	0.0842874
2328	567.590	241	0.0822399
2329	567.834	240	0.0818987
2330	568.078	268	0.0914535
2331	568.322	241	0.0822399
2332	568.566	258	0.0880411
2333	568.810	239	0.0815574
2334	569.053	240	0.0818987
2335	569.297	281	0.0958897
2336	569.541	237	0.080875
2337	569.785	248	0.0846286
2338	570.029	230	0.0784862
2339	570.273	238	0.0812162
2340	570.517	237	0.080875
2341	570.761	251	0.0856524
2342	571.004	265	0.0904298
2343	571.248	213	0.0726851
2344	571.492	278	0.094866
2345	571.736	252	0.0859936
2346	571.980	254	0.0866761
2347	572.224	238	0.0812162
2348	572.468	227	0.0774625
2349	572.711	253	0.0863349
2350	572.955	249	0.0849699
2351	573.199	238	0.0812162
2352	573.443	236	0.0805337
2353	573.687	238	0.0812162
2354	573.931	233	0.07951
2355	574.175	261	0.0890648
2356	574.418	227	0.0774625
2357	574.662	248	0.0846286
2358	574.906	237	0.080875
2359	575.150	273	0.0931598
2360	575.394	269	0.0917948
2361	575.638	235	0.0801925
2362	575.882	238	0.0812162
2363	576.126	239	0.0815574
2364	576.369	246	0.0839462
2365	576.613	218	0.0743913
2366	576.857	253	0.0863349
2367	577.101	223	0.0760975
2368	577.345	267	0.0911123
2369	577.589	245	0.0836049
2370	577.833	223	0.0760975
2371	578.076	255	0.0870174
2372	578.320	275	0.0938422
2373	578.564	254	0.0866761
2374	578.808	247	0.0842874
2375	579.052	247	0.0842874
2376	579.296	238	0.0812162
2377	579.540	247	0.0842874
2378	579.783	228	0.0778038
2379	580.027	278	0.094866
2380	580.271	277	0.0945247
2381	580.515	254	0.0866761
2382	580.759	239	0.0815574
2383	581.003	235	0.0801925
2384	581.247	237	0.080875
2385	581.491	235	0.0801925
2386	581.734	237	0.080875
2387	581.978	248	0.0846286
2388	582.222	228	0.0778038
2389	582.466	254	0.0866761
2390	582.710	247	0.0842874
2391	582.954	236	0.0805337
2392	583.198	245	0.0836049
2393	583.441	268	0.0914535
2394	583.685	244	0.0832637
2395	583.929	253	0.0863349
2396	584.173	254	0.0866761
2397	584.417	262	0.0894061
2398	584.661	239	0.0815574
2399	584.905	235	0.0801925
2400	585.149	237	0.080875
2401	585.392	228	0.0778038
2402	585.636	227	0.0774625
2403	585.880	258	0.0880411
2404	586.124	258	0.0880411
2405	586.368	230	0.0784862
2406	586.612	246	0.0839462
2407	586.856	200	0.0682489
2408	587.099	267	0.0911123
2409	587.343	275	0.0938422
2410	587.587	232	0.0791687
2411	587.831	236	0.0805337
2412	588.075	249	0.0849699
2413	588.319	257	0.0876998
2414	588.563	244	0.0832637
2415	588.806	249	0.0849699
2416	589.050	275	0.0938422
2417	589.294	263	0.0897473
2418	589.538	246	0.0839462
2419	589.782	275	0.0938422
2420	590.026	257	0.0876998
2421	590.270	223	0.0760975
2422	590.514	251	0.0856524
2423	590.757	260	0.0887236
2424	591.001	237	0.080875
2425	591.245	212	0.0723438
2426	591.489	260	0.0887236
2427	591.733	244	0.0832637
2428	591.977	247	0.0842874
2429	592.221	234	0.0798512
2430	592.464	248	0.0846286
2431	592.708	256	0.0873586
2432	592.952	246	0.0839462
2433	593.196	273	0.0931598
2434	593.440	249	0.0849699
2435	593.684	225	0.07678
2436	593.928	250	0.0853111
2437	594.171	281	0.0958897
2438	594.415	249	0.0849699
2439	594.659	283	0.0965722
2440	594.903	278	0.094866
2441	595.147	274	0.093501
2442	595.391	254	0.0866761
2443	595.635	264	0.0900886
2444	595.879	263	0.0897473
2445	596.122	247	0.0842874
2446	596.366	246	0.0839462
2447	596.610	249	0.0849699
2448	596.854	251	0.0856524
2449	597.098	242	0.0825812
2450	597.342	269	0.0917948
2451	597.586	221	0.075415
2452	597.829	258	0.0880411
2453	598.073	253	0.0863349
2454	598.317	262	0.0894061
2455	598.561	238	0.0812162
2456	598.805	269	0.0917948
2457	599.049	281	0.0958897
2458	599.293	261	0.0890648
2459	599.537	275	0.0938422
2460	599.780	228	0.0778038
2461	600.024	252	0.0859936
2462	600.268	246	0.0839462
2463	600.512	233	0.07951
2464	600.756	277	0.0945247
2465	601.000	276	0.0941835
2466	601.244	245	0.0836049
2467	601.487	257	0.0876998
2468	601.731	254	0.0866761
2469	601.975	250	0.0853111
2470	602.219	242	0.0825812
2471	602.463	265	0.0904298
2472	602.707	255	0.0870174
2473	602.951	253	0.0863349
2474	603.194	245	0.0836049
2475	603.438	257	0.0876998
2476	603.682	247	0.0842874
2477	603.926	251	0.0856524
2478	604.170	261	0.0890648
2479	604.414	286	0.0975959
2480	604.658	264	0.0900886
2481	604.902	275	0.0938422
2482	605.145	277	0.0945247
2483	605.389	290	0.0989609
2484	605.633	254	0.0866761
2485	605.877	267	0.0911123
2486	606.121	244	0.0832637
2487	606.365	263	0.0897473
2488	606.609	285	0.0972547
2489	606.852	271	0.0924773
2490	607.096	252	0.0859936
2491	607.340	256	0.0873586
2492	607.584	267	0.0911123
2493	607.828	263	0.0897473
2494	608.072	288	0.0982784
2495	608.316	235	0.0801925
2496	608.559	265	0.0904298
2497	608.803	262	0.0894061
2498	609.047	264	0.0900886
2499	609.291	290	0.0989609
2500	609.535	261	0.0890648
2501	609.779	254	0.0866761
2502	610.023	294	0.100326
2503	610.267	265	0.0904298
2504	610.510	259	0.0883823
2505	610.754	289	0.0986197
2506	610.998	263	0.0897473
2507	611.242	247	0.0842874
2508	611.486	284	0.0969134
2509	611.730	259	0.0883823
2510	611.974	254	0.0866761
2511	612.217	251	0.0856524
2512	612.461	272	0.0928185
2513	612.705	242	0.0825812
2514	612.949	278	0.094866
2515	613.193	245	0.0836049
2516	613.437	253	0.0863349
2517	613.681	275	0.0938422
2518	613.925	271	0.0924773
2519	614.168	285	0.0972547
2520	614.412	229	0.078145
2521	614.656	269	0.0917948
2522	614.900	266	0.090771
2523	615.144	261	0.0890648
2524	615.388	262	0.0894061
2525	615.632	277	0.0945247
2526	615.875	263	0.0897473
2527	616.119	254	0.0866761
2528	616.363	262	0.0894061
2529	616.607	281	0.0958897
2530	616.851	279	0.0952072
2531	617.095	260	0.0887236
2532	617.339	283	0.0965722
2533	617.582	274	0.093501
2534	617.826	234	0.0798512
2535	618.070	271	0.0924773
2536	618.314	287	0.0979372
2537	618.558	280	0.0955485
2538	618.802	275	0.0938422
2539	619.046	237	0.080875
2540	619.290	246	0.0839462
2541	619.533	258	0.0880411
2542	619.777	273	0.0931598
2543	620.021	268	0.0914535
2544	620.265	280	0.0955485
2545	620.509	257	0.0876998
2546	620.753	276	0.0941835
2547	620.997	276	0.0941835
2548	621.240	289	0.0986197
2549	621.484	271	0.0924773
2550	621.728	264	0.0900886
2551	621.972	285	0.0972547
2552	622.216	284	0.0969134
2553	622.460	268	0.0914535
2554	622.704	253	0.0863349
2555	622.948	292	0.0996434
2556	623.191	268	0.0914535
2557	623.435	263	0.0897473
2558	623.679	218	0.0743913
2559	623.923	277	0.0945247
2560	624.167	252	0.0859936
2561	624.411	288	0.0982784
2562	624.655	296	0.101008
2563	624.898	288	0.0982784
2564	625.142	273	0.0931598
2565	625.386	276	0.0941835
2566	625.630	295	0.100667
2567	625.874	271	0.0924773
2568	626.118	278	0.094866
2569	626.362	275	0.0938422
2570	626.605	302	0.103056
2571	626.849	281	0.0958897
2572	627.093	281	0.0958897
2573	627.337	262	0.0894061
2574	627.581	251	0.0856524
2575	627.825	270	0.092136
2576	628.069	268	0.0914535
2577	628.313	255	0.0870174
2578	628.556	285	0.0972547
2579	628.800	240	0.0818987
2580	629.044	252	0.0859936
2581	629.288	247	0.0842874
2582	629.532	243	0.0829224
2583	629.776	271	0.0924773
2584	630.020	285	0.0972547
2585	630.263	284	0.0969134
2586	630.507	306	0.104421
2587	630.751	282	0.096231
2588	630.995	260	0.0887236
2589	631.239	287	0.0979372
2590	631.483	259	0.0883823
2591	631.727	293	0.0999846
2592	631.970	284	0.0969134
2593	632.214	310	0.105786
2594	632.458	260	0.0887236
2595	632.702	275	0.0938422
2596	632.946	270	0.092136
2597	633.190	310	0.105786
2598	633.434	317	0.108175
2599	633.678	272	0.0928185
2600	633.921	273	0.0931598
2601	634.165	280	0.0955485
2602	634.409	287	0.0979372
2603	634.653	293	0.0999846
2604	634.897	256	0.0873586
2605	635.141	270	0.092136
2606	635.385	250	0.0853111
2607	635.628	290	0.0989609
2608	635.872	283	0.0965722
2609	636.116	291	0.0993022
2610	636.360	278	0.094866
2611	636.604	290	0.0989609
2612	636.848	269	0.0917948
2613	637.092	279	0.0952072
2614	637.336	276	0.0941835
2615	637.579	278	0.094866
2616	637.823	247	0.0842874
2617	638.067	290	0.0989609
2618	638.311	334	0.113976
2619	638.555	280	0.0955485
2620	638.799	285	0.0972547
2621	639.043	254	0.0866761
2622	639.286	285	0.0972547
2623	639.530	273	0.0931598
2624	639.774	299	0.102032
2625	640.018	263	0.0897473
2626	640.262	275	0.0938422
2627	640.506	293	0.0999846
2628	640.750	297	0.10135
2629	640.993	283	0.0965722
2630	641.237	288	0.0982784
2631	641.481	296	0.101008
2632	641.725	292	0.0996434
2633	641.969	298	0.101691
2634	642.213	267	0.0911123
2635	642.457	297	0.10135
2636	642.701	271	0.0924773
2637	642.944	287	0.0979372
2638	643.188	290	0.0989609
2639	643.432	269	0.0917948
2640	643.676	306	0.104421
2641	643.920	325	0.110904
2642	644.164	261	0.0890648
2643	644.408	259	0.0883823
2644	644.651	307	0.104762
2645	644.895	287	0.0979372
2646	645.139	306	0.104421
2647	645.383	238	0.0812162
2648	645.627	300	0.102373
2649	645.871	306	0.104421
2650	646.115	315	0.107492
2651	646.358	281	0.0958897
2652	646.602	286	0.0975959
2653	646.846	294	0.100326
2654	647.090	284	0.0969134
2655	647.334	318	0.108516
2656	647.578	274	0.093501
2657	647.822	301	0.102715
2658	648.066	331	0.112952
2659	648.309	312	0.106468
2660	648.553	303	0.103397
2661	648.797	289	0.0986197
2662	649.041	277	0.0945247
2663	649.285	324	0.110563
2664	649.529	277	0.0945247
2665	649.773	336	0.114658
2666	650.016	314	0.107151
2667	650.260	272	0.0928185
2668	650.504	305	0.10408
2669	650.748	313	0.10681
2670	650.992	313	0.10681
2671	651.236	289	0.0986197
2672	651.480	289	0.0986197
2673	651.724	309	0.105445
2674	651.967	310	0.105786
2675	652.211	323	0.110222
2676	652.455	274	0.093501
2677	652.699	317	0.108175
2678	652.943	329	0.112269
2679	653.187	300	0.102373
2680	653.431	322	0.109881
2681	653.674	312	0.106468
2682	653.918	321	0.109539
2683	654.162	261	0.0890648
2684	654.406	299	0.102032
2685	654.650	296	0.101008
2686	654.894	305	0.10408
2687	655.138	318	0.108516
2688	655.381	310	0.105786
2689	655.625	314	0.107151
2690	655.869	290	0.0989609
2691	656.113	288	0.0982784
2692	656.357	296	0.101008
2693	656.601	311	0.106127
2694	656.845	295	0.100667
2695	657.089	302	0.103056
2696	657.332	316	0.107833
2697	657.576	347	0.118412
2698	657.820	308	0.105103
2699	658.064	333	0.113634
2700	658.308	318	0.108516
2701	658.552	305	0.10408
2702	658.796	290	0.0989609
2703	659.039	300	0.102373
2704	659.283	301	0.102715
2705	659.527	302	0.103056
2706	659.771	331	0.112952
2707	660.015	379	0.129332
2708	660.259	412	0.140593
2709	660.503	567	0.193486
2710	660.746	756	0.257981
2711	660.990	1212	0.413588
2712	661.234	2003	0.683513
2713	661.478	3088	1.05376
2714	661.722	4332	1.47827
2715	661.966	5686	1.94032
2716	662.210	6699	2.286
2717	662.454	7071	2.41294
2718	662.697	7051	2.40612
2719	662.941	6057	2.06692
2720	663.185	4743	1.61852
2721	663.429	3522	1.20186
2722	663.673	2271	0.774966
2723	663.917	1438	0.49071
2724	664.161	840	0.286645
2725	664.404	572	0.195192
2726	664.648	448	0.152878
2727	664.892	348	0.118753
2728	665.136	301	0.102715
2729	665.380	332	0.113293
2730	665.624	318	0.108516
2731	665.868	316	0.107833
2732	666.112	307	0.104762
2733	666.355	336	0.114658
2734	666.599	314	0.107151
2735	666.843	312	0.106468
2736	667.087	318	0.108516
2737	667.331	337	0.114999
2738	667.575	352	0.120118
2739	667.819	333	0.113634
2740	668.062	296	0.101008
2741	668.306	343	0.117047
2742	668.550	309	0.105445
2743	668.794	354	0.120801
2744	669.038	313	0.10681
2745	669.282	344	0.117388
2746	669.526	343	0.117047
2747	669.769	340	0.116023
2748	670.013	305	0.10408
2749	670.257	312	0.106468
2750	670.501	346	0.118071
2751	670.745	343	0.117047
2752	670.989	327	0.111587
2753	671.233	327	0.111587
2754	671.477	308	0.105103
2755	671.720	330	0.112611
2756	671.964	315	0.107492
2757	672.208	307	0.104762
2758	672.452	330	0.112611
2759	672.696	334	0.113976
2760	672.940	335	0.114317
2761	673.184	335	0.114317
2762	673.427	322	0.109881
2763	673.671	319	0.108857
2764	673.915	348	0.118753
2765	674.159	323	0.110222
2766	674.403	372	0.126943
2767	674.647	345	0.117729
2768	674.891	343	0.117047
2769	675.135	328	0.111928
2770	675.378	325	0.110904
2771	675.622	324	0.110563
2772	675.866	350	0.119436
2773	676.110	320	0.109198
2774	676.354	340	0.116023
2775	676.598	310	0.105786
2776	676.842	337	0.114999
2777	677.085	312	0.106468
2778	677.329	355	0.121142
2779	677.573	313	0.10681
2780	677.817	310	0.105786
2781	678.061	328	0.111928
2782	678.305	329	0.112269
2783	678.549	320	0.109198
2784	678.792	365	0.124554
2785	679.036	315	0.107492
2786	679.280	341	0.116364
2787	679.524	327	0.111587
2788	679.768	325	0.110904
2789	680.012	342	0.116706
2790	680.256	354	0.120801
2791	680.500	343	0.117047
2792	680.743	330	0.112611
2793	680.987	308	0.105103
2794	681.231	344	0.117388
2795	681.475	352	0.120118
2796	681.719	379	0.129332
2797	681.963	374	0.127625
2798	682.207	328	0.111928
2799	682.450	355	0.121142
2800	682.694	343	0.117047
2801	682.938	349	0.119094
2802	683.182	325	0.110904
2803	683.426	352	0.120118
2804	683.670	365	0.124554
2805	683.914	355	0.121142
2806	684.157	363	0.123872
2807	684.401	330	0.112611
2808	684.645	369	0.125919
2809	684.889	381	0.130014
2810	685.133	317	0.108175
2811	685.377	357	0.121824
2812	685.621	359	0.122507
2813	685.865	330	0.112611
2814	686.108	345	0.117729
2815	686.352	342	0.116706
2816	686.596	296	0.101008
2817	686.840	341	0.116364
2818	687.084	337	0.114999
2819	687.328	337	0.114999
2820	687.572	332	0.113293
2821	687.815	365	0.124554
2822	688.059	323	0.110222
2823	688.303	353	0.120459
2824	688.547	332	0.113293
2825	688.791	331	0.112952
2826	689.035	348	0.118753
2827	689.279	326	0.111246
2828	689.523	357	0.121824
