#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2025-12-15, 14:45:40
# Real time (s): 5475.910
# Live time (s): 5076.570
#
# Total counts:  29804962
#
# Left marker:  20 (4.751 keV)
# Right marker: 50 (12.067 keV)
# Counts:       572751
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: -0.126274
#     A1: 0.243864
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
1767	430.782	1280	0.252139
1768	431.026	1233	0.242881
1769	431.270	1197	0.235789
1770	431.514	1134	0.223379
1771	431.758	1209	0.238153
1772	432.002	1237	0.243668
1773	432.245	1189	0.234213
1774	432.489	1225	0.241305
1775	432.733	1193	0.235001
1776	432.977	1261	0.248396
1777	433.221	1136	0.223773
1778	433.465	1240	0.244259
1779	433.709	1249	0.246032
1780	433.953	1210	0.23835
1781	434.196	1183	0.233031
1782	434.440	1177	0.231849
1783	434.684	1207	0.237759
1784	434.928	1225	0.241305
1785	435.172	1177	0.231849
1786	435.416	1188	0.234016
1787	435.660	1195	0.235395
1788	435.903	1314	0.258836
1789	436.147	1427	0.281095
1790	436.391	1549	0.305127
1791	436.635	1906	0.37545
1792	436.879	2283	0.449713
1793	437.123	2528	0.497974
1794	437.367	2799	0.551357
1795	437.610	2855	0.562388
1796	437.854	2560	0.504277
1797	438.098	2383	0.469411
1798	438.342	1964	0.386875
1799	438.586	1729	0.340584
1800	438.830	1448	0.285232
1801	439.074	1338	0.263564
1802	439.318	1324	0.260806
1803	439.561	1215	0.239335
1804	439.805	1205	0.237365
1805	440.049	1136	0.223773
1806	440.293	1181	0.232637
1807	440.537	1231	0.242487
1808	440.781	1205	0.237365
1809	441.025	1199	0.236183
1810	441.268	1257	0.247608
1811	441.512	1209	0.238153
1812	441.756	1247	0.245638
1813	442.000	1206	0.237562
1814	442.244	1239	0.244062
1815	442.488	1230	0.24229
1816	442.732	1204	0.237168
1817	442.976	1199	0.236183
1818	443.219	1147	0.22594
1819	443.463	1191	0.234607
1820	443.707	1164	0.229289
1821	443.951	1241	0.244456
1822	444.195	1218	0.239926
1823	444.439	1184	0.233228
1824	444.683	1241	0.244456
1825	444.926	1197	0.235789
1826	445.170	1229	0.242093
1827	445.414	1269	0.249972
1828	445.658	1217	0.239729
1829	445.902	1212	0.238744
1830	446.146	1191	0.234607
1831	446.390	1246	0.245441
1832	446.633	1214	0.239138
1833	446.877	1239	0.244062
1834	447.121	1215	0.239335
1835	447.365	1206	0.237562
1836	447.609	1235	0.243274
1837	447.853	1203	0.236971
1838	448.097	1187	0.233819
1839	448.341	1235	0.243274
1840	448.584	1219	0.240123
1841	448.828	1224	0.241108
1842	449.072	1248	0.245835
1843	449.316	1224	0.241108
1844	449.560	1234	0.243078
1845	449.804	1221	0.240517
1846	450.048	1209	0.238153
1847	450.291	1232	0.242684
1848	450.535	1177	0.231849
1849	450.779	1233	0.242881
1850	451.023	1299	0.255881
1851	451.267	1208	0.237956
1852	451.511	1238	0.243865
1853	451.755	1269	0.249972
1854	451.998	1198	0.235986
1855	452.242	1321	0.260215
1856	452.486	1246	0.245441
1857	452.730	1284	0.252927
1858	452.974	1276	0.251351
1859	453.218	1276	0.251351
1860	453.462	1150	0.226531
1861	453.706	1234	0.243078
1862	453.949	1206	0.237562
1863	454.193	1202	0.236774
1864	454.437	1223	0.240911
1865	454.681	1243	0.24485
1866	454.925	1230	0.24229
1867	455.169	1219	0.240123
1868	455.413	1265	0.249184
1869	455.656	1236	0.243471
1870	455.900	1201	0.236577
1871	456.144	1261	0.248396
1872	456.388	1183	0.233031
1873	456.632	1216	0.239532
1874	456.876	1264	0.248987
1875	457.120	1238	0.243865
1876	457.364	1201	0.236577
1877	457.607	1252	0.246623
1878	457.851	1229	0.242093
1879	458.095	1221	0.240517
1880	458.339	1243	0.24485
1881	458.583	1240	0.244259
1882	458.827	1267	0.249578
1883	459.071	1259	0.248002
1884	459.314	1220	0.24032
1885	459.558	1305	0.257063
1886	459.802	1187	0.233819
1887	460.046	1273	0.25076
1888	460.290	1270	0.250169
1889	460.534	1209	0.238153
1890	460.778	1291	0.254306
1891	461.021	1222	0.240714
1892	461.265	1270	0.250169
1893	461.509	1258	0.247805
1894	461.753	1338	0.263564
1895	461.997	1258	0.247805
1896	462.241	1266	0.249381
1897	462.485	1261	0.248396
1898	462.729	1221	0.240517
1899	462.972	1260	0.248199
1900	463.216	1250	0.246229
1901	463.460	1299	0.255881
1902	463.704	1300	0.256078
1903	463.948	1320	0.260018
1904	464.192	1246	0.245441
1905	464.436	1321	0.260215
1906	464.679	1291	0.254306
1907	464.923	1366	0.269079
1908	465.167	1344	0.264746
1909	465.411	1300	0.256078
1910	465.655	1250	0.246229
1911	465.899	1265	0.249184
1912	466.143	1301	0.256275
1913	466.386	1340	0.263958
1914	466.630	1226	0.241502
1915	466.874	1291	0.254306
1916	467.118	1280	0.252139
1917	467.362	1302	0.256472
1918	467.606	1332	0.262382
1919	467.850	1312	0.258442
1920	468.094	1416	0.278928
1921	468.337	1362	0.268291
1922	468.581	1387	0.273216
1923	468.825	1332	0.262382
1924	469.069	1353	0.266519
1925	469.313	1322	0.260412
1926	469.557	1308	0.257654
1927	469.801	1313	0.258639
1928	470.044	1263	0.24879
1929	470.288	1269	0.249972
1930	470.532	1276	0.251351
1931	470.776	1300	0.256078
1932	471.020	1232	0.242684
1933	471.264	1310	0.258048
1934	471.508	1268	0.249775
1935	471.752	1325	0.261003
1936	471.995	1312	0.258442
1937	472.239	1360	0.267897
1938	472.483	1303	0.256669
1939	472.727	1252	0.246623
1940	472.971	1261	0.248396
1941	473.215	1214	0.239138
1942	473.459	1243	0.24485
1943	473.702	1306	0.25726
1944	473.946	1266	0.249381
1945	474.190	1319	0.259821
1946	474.434	1305	0.257063
1947	474.678	1334	0.262776
1948	474.922	1257	0.247608
1949	475.166	1201	0.236577
1950	475.409	1232	0.242684
1951	475.653	1213	0.238941
1952	475.897	1222	0.240714
1953	476.141	1232	0.242684
1954	476.385	1210	0.23835
1955	476.629	1210	0.23835
1956	476.873	1203	0.236971
1957	477.117	1285	0.253124
1958	477.360	1219	0.240123
1959	477.604	1198	0.235986
1960	477.848	1165	0.229486
1961	478.092	1168	0.230077
1962	478.336	1124	0.221409
1963	478.580	1122	0.221015
1964	478.824	1162	0.228895
1965	479.067	1115	0.219636
1966	479.311	1137	0.22397
1967	479.555	1170	0.230471
1968	479.799	1167	0.22988
1969	480.043	1132	0.222985
1970	480.287	1154	0.227319
1971	480.531	1115	0.219636
1972	480.775	1095	0.215697
1973	481.018	1030	0.202893
1974	481.262	1050	0.206833
1975	481.506	1103	0.217273
1976	481.750	1135	0.223576
1977	481.994	1056	0.208014
1978	482.238	1044	0.205651
1979	482.482	1086	0.213924
1980	482.725	1059	0.208605
1981	482.969	1055	0.207817
1982	483.213	1052	0.207227
1983	483.457	1145	0.225546
1984	483.701	1057	0.208211
1985	483.945	1059	0.208605
1986	484.189	1045	0.205848
1987	484.432	1022	0.201317
1988	484.676	1103	0.217273
1989	484.920	1087	0.214121
1990	485.164	1095	0.215697
1991	485.408	1031	0.20309
1992	485.652	1027	0.202302
1993	485.896	1021	0.20112
1994	486.140	1068	0.210378
1995	486.383	1054	0.20762
1996	486.627	1092	0.215106
1997	486.871	1123	0.221212
1998	487.115	1056	0.208014
1999	487.359	1045	0.205848
2000	487.603	1040	0.204863
2001	487.847	1057	0.208211
2002	488.090	1034	0.203681
2003	488.334	1054	0.20762
2004	488.578	1056	0.208014
2005	488.822	1010	0.198953
2006	489.066	1048	0.206439
2007	489.310	1093	0.215303
2008	489.554	1007	0.198362
2009	489.797	1022	0.201317
2010	490.041	1098	0.216288
2011	490.285	1007	0.198362
2012	490.529	1049	0.206636
2013	490.773	1040	0.204863
2014	491.017	1065	0.209787
2015	491.261	1039	0.204666
2016	491.505	1024	0.201711
2017	491.748	1043	0.205454
2018	491.992	999	0.196786
2019	492.236	1045	0.205848
2020	492.480	1038	0.204469
2021	492.724	1106	0.217864
2022	492.968	1042	0.205257
2023	493.212	1044	0.205651
2024	493.455	1048	0.206439
2025	493.699	1019	0.200726
2026	493.943	1036	0.204075
2027	494.187	984	0.193832
2028	494.431	1066	0.209984
2029	494.675	1063	0.209393
2030	494.919	1013	0.199544
2031	495.163	1041	0.20506
2032	495.406	1036	0.204075
2033	495.650	1031	0.20309
2034	495.894	1054	0.20762
2035	496.138	993	0.195605
2036	496.382	1002	0.197377
2037	496.626	1030	0.202893
2038	496.870	1041	0.20506
2039	497.113	1054	0.20762
2040	497.357	1030	0.202893
2041	497.601	1033	0.203484
2042	497.845	986	0.194226
2043	498.089	1050	0.206833
2044	498.333	1041	0.20506
2045	498.577	1020	0.200923
2046	498.820	1005	0.197968
2047	499.064	1028	0.202499
2048	499.308	974	0.191862
2049	499.552	1057	0.208211
2050	499.796	1040	0.204863
2051	500.040	1025	0.201908
2052	500.284	978	0.19265
2053	500.528	1008	0.198559
2054	500.771	1020	0.200923
2055	501.015	997	0.196392
2056	501.259	1058	0.208408
2057	501.503	1030	0.202893
2058	501.747	1024	0.201711
2059	501.991	983	0.193635
2060	502.235	1019	0.200726
2061	502.478	1011	0.19915
2062	502.722	999	0.196786
2063	502.966	987	0.194423
2064	503.210	1039	0.204666
2065	503.454	1067	0.210181
2066	503.698	999	0.196786
2067	503.942	1016	0.200135
2068	504.185	1024	0.201711
2069	504.429	971	0.191271
2070	504.673	1124	0.221409
2071	504.917	1034	0.203681
2072	505.161	1041	0.20506
2073	505.405	1001	0.19718
2074	505.649	1025	0.201908
2075	505.893	979	0.192847
2076	506.136	994	0.195801
2077	506.380	966	0.190286
2078	506.624	1033	0.203484
2079	506.868	1014	0.199741
2080	507.112	1057	0.208211
2081	507.356	1010	0.198953
2082	507.600	959	0.188907
2083	507.843	981	0.193241
2084	508.087	1017	0.200332
2085	508.331	985	0.194029
2086	508.575	1056	0.208014
2087	508.819	1021	0.20112
2088	509.063	1035	0.203878
2089	509.307	1063	0.209393
2090	509.551	1076	0.211954
2091	509.794	1137	0.22397
2092	510.038	1165	0.229486
2093	510.282	1229	0.242093
2094	510.526	1256	0.247411
2095	510.770	1273	0.25076
2096	511.014	1338	0.263564
2097	511.258	1266	0.249381
2098	511.501	1387	0.273216
2099	511.745	1340	0.263958
2100	511.989	1406	0.276959
2101	512.233	1627	0.320492
2102	512.477	1991	0.392194
2103	512.721	2857	0.562782
2104	512.965	4742	0.934095
2105	513.208	8254	1.6259
2106	513.452	13800	2.71837
2107	513.696	21786	4.29148
2108	513.940	31338	6.17307
2109	514.184	40207	7.92011
2110	514.428	46799	9.21863
2111	514.672	48750	9.60294
2112	514.916	45259	8.91527
2113	515.159	37212	7.33015
2114	515.403	27581	5.433
2115	515.647	18811	3.70545
2116	515.891	11258	2.21764
2117	516.135	6491	1.27862
2118	516.379	3697	0.728248
2119	516.623	2260	0.445182
2120	516.866	1612	0.317537
2121	517.110	1387	0.273216
2122	517.354	1334	0.262776
2123	517.598	1369	0.26967
2124	517.842	1283	0.25273
2125	518.086	1285	0.253124
2126	518.330	1322	0.260412
2127	518.573	1327	0.261397
2128	518.817	1218	0.239926
2129	519.061	1230	0.24229
2130	519.305	1126	0.221803
2131	519.549	1116	0.219833
2132	519.793	1165	0.229486
2133	520.037	1189	0.234213
2134	520.281	1089	0.214515
2135	520.524	1131	0.222788
2136	520.768	1166	0.229683
2137	521.012	1127	0.222
2138	521.256	1197	0.235789
2139	521.500	1095	0.215697
2140	521.744	1184	0.233228
2141	521.988	1180	0.23244
2142	522.231	1173	0.231062
2143	522.475	1185	0.233425
2144	522.719	1273	0.25076
2145	522.963	1256	0.247411
2146	523.207	1225	0.241305
2147	523.451	1250	0.246229
2148	523.695	1300	0.256078
2149	523.939	1214	0.239138
2150	524.182	1250	0.246229
2151	524.426	1323	0.260609
2152	524.670	1343	0.264549
2153	524.914	1312	0.258442
2154	525.158	1292	0.254503
2155	525.402	1399	0.27558
2156	525.646	1458	0.287202
2157	525.889	1384	0.272625
2158	526.133	1431	0.281883
2159	526.377	1542	0.303748
2160	526.621	1580	0.311234
2161	526.865	1735	0.341766
2162	527.109	1799	0.354373
2163	527.353	1914	0.377026
2164	527.596	1896	0.373481
2165	527.840	1950	0.384118
2166	528.084	1783	0.351221
2167	528.328	1812	0.356934
2168	528.572	1632	0.321477
2169	528.816	1537	0.302763
2170	529.060	1315	0.259033
2171	529.304	1333	0.262579
2172	529.547	1199	0.236183
2173	529.791	1141	0.224758
2174	530.035	1114	0.21944
2175	530.279	1039	0.204666
2176	530.523	1049	0.206636
2177	530.767	1002	0.197377
2178	531.011	965	0.190089
2179	531.254	973	0.191665
2180	531.498	939	0.184967
2181	531.742	1001	0.19718
2182	531.986	994	0.195801
2183	532.230	953	0.187725
2184	532.474	995	0.195998
2185	532.718	943	0.185755
2186	532.962	948	0.18674
2187	533.205	941	0.185361
2188	533.449	940	0.185164
2189	533.693	1002	0.197377
2190	533.937	925	0.18221
2191	534.181	959	0.188907
2192	534.425	978	0.19265
2193	534.669	961	0.189301
2194	534.912	946	0.186346
2195	535.156	962	0.189498
2196	535.400	933	0.183786
2197	535.644	985	0.194029
2198	535.888	971	0.191271
2199	536.132	1030	0.202893
2200	536.376	1034	0.203681
2201	536.619	1005	0.197968
2202	536.863	1012	0.199347
2203	537.107	989	0.194817
2204	537.351	913	0.179846
2205	537.595	891	0.175512
2206	537.839	923	0.181816
2207	538.083	881	0.173542
2208	538.327	932	0.183589
2209	538.570	884	0.174133
2210	538.814	942	0.185558
2211	539.058	913	0.179846
2212	539.302	947	0.186543
2213	539.546	937	0.184573
2214	539.790	960	0.189104
2215	540.034	920	0.181225
2216	540.277	904	0.178073
2217	540.521	946	0.186346
2218	540.765	914	0.180043
2219	541.009	924	0.182013
2220	541.253	906	0.178467
2221	541.497	910	0.179255
2222	541.741	885	0.17433
2223	541.984	910	0.179255
2224	542.228	881	0.173542
2225	542.472	884	0.174133
2226	542.716	875	0.17236
2227	542.960	931	0.183392
2228	543.204	897	0.176694
2229	543.448	897	0.176694
2230	543.692	874	0.172163
2231	543.935	893	0.175906
2232	544.179	899	0.177088
2233	544.423	982	0.193438
2234	544.667	924	0.182013
2235	544.911	908	0.178861
2236	545.155	941	0.185361
2237	545.399	945	0.186149
2238	545.642	927	0.182604
2239	545.886	901	0.177482
2240	546.130	966	0.190286
2241	546.374	954	0.187922
2242	546.618	920	0.181225
2243	546.862	867	0.170785
2244	547.106	881	0.173542
2245	547.350	910	0.179255
2246	547.593	901	0.177482
2247	547.837	905	0.17827
2248	548.081	929	0.182998
2249	548.325	871	0.171573
2250	548.569	902	0.177679
2251	548.813	953	0.187725
2252	549.057	896	0.176497
2253	549.300	845	0.166451
2254	549.544	891	0.175512
2255	549.788	931	0.183392
2256	550.032	860	0.169406
2257	550.276	944	0.185952
2258	550.520	881	0.173542
2259	550.764	914	0.180043
2260	551.007	936	0.184376
2261	551.251	916	0.180437
2262	551.495	905	0.17827
2263	551.739	879	0.173148
2264	551.983	887	0.174724
2265	552.227	921	0.181422
2266	552.471	919	0.181028
2267	552.715	882	0.173739
2268	552.958	819	0.161329
2269	553.202	886	0.174527
2270	553.446	902	0.177679
2271	553.690	849	0.167239
2272	553.934	870	0.171376
2273	554.178	900	0.177285
2274	554.422	900	0.177285
2275	554.665	828	0.163102
2276	554.909	816	0.160738
2277	555.153	863	0.169997
2278	555.397	894	0.176103
2279	555.641	879	0.173148
2280	555.885	882	0.173739
2281	556.129	895	0.1763
2282	556.372	847	0.166845
2283	556.616	859	0.169209
2284	556.860	869	0.171179
2285	557.104	921	0.181422
2286	557.348	872	0.17177
2287	557.592	863	0.169997
2288	557.836	886	0.174527
2289	558.080	840	0.165466
2290	558.323	852	0.16783
2291	558.567	871	0.171573
2292	558.811	848	0.167042
2293	559.055	898	0.176891
2294	559.299	877	0.172754
2295	559.543	898	0.176891
2296	559.787	891	0.175512
2297	560.030	904	0.178073
2298	560.274	908	0.178861
2299	560.518	861	0.169603
2300	560.762	922	0.181619
2301	561.006	838	0.165072
2302	561.250	863	0.169997
2303	561.494	849	0.167239
2304	561.738	865	0.170391
2305	561.981	895	0.1763
2306	562.225	859	0.169209
2307	562.469	917	0.180634
2308	562.713	923	0.181816
2309	562.957	898	0.176891
2310	563.201	911	0.179452
2311	563.445	880	0.173345
2312	563.688	900	0.177285
2313	563.932	849	0.167239
2314	564.176	925	0.18221
2315	564.420	903	0.177876
2316	564.664	870	0.171376
2317	564.908	967	0.190483
2318	565.152	832	0.16389
2319	565.395	870	0.171376
2320	565.639	918	0.180831
2321	565.883	832	0.16389
2322	566.127	922	0.181619
2323	566.371	877	0.172754
2324	566.615	853	0.168027
2325	566.859	911	0.179452
2326	567.103	918	0.180831
2327	567.346	919	0.181028
2328	567.590	916	0.180437
2329	567.834	872	0.17177
2330	568.078	880	0.173345
2331	568.322	908	0.178861
2332	568.566	852	0.16783
2333	568.810	878	0.172951
2334	569.053	891	0.175512
2335	569.297	872	0.17177
2336	569.541	876	0.172557
2337	569.785	918	0.180831
2338	570.029	842	0.16586
2339	570.273	902	0.177679
2340	570.517	850	0.167436
2341	570.761	879	0.173148
2342	571.004	906	0.178467
2343	571.248	901	0.177482
2344	571.492	902	0.177679
2345	571.736	931	0.183392
2346	571.980	838	0.165072
2347	572.224	889	0.175118
2348	572.468	882	0.173739
2349	572.711	903	0.177876
2350	572.955	894	0.176103
2351	573.199	834	0.164284
2352	573.443	928	0.182801
2353	573.687	899	0.177088
2354	573.931	842	0.16586
2355	574.175	839	0.165269
2356	574.418	871	0.171573
2357	574.662	901	0.177482
2358	574.906	888	0.174921
2359	575.150	871	0.171573
2360	575.394	949	0.186937
2361	575.638	852	0.16783
2362	575.882	852	0.16783
2363	576.126	889	0.175118
2364	576.369	898	0.176891
2365	576.613	872	0.17177
2366	576.857	900	0.177285
2367	577.101	895	0.1763
2368	577.345	850	0.167436
2369	577.589	913	0.179846
2370	577.833	911	0.179452
2371	578.076	880	0.173345
2372	578.320	892	0.175709
2373	578.564	866	0.170588
2374	578.808	904	0.178073
2375	579.052	971	0.191271
2376	579.296	910	0.179255
2377	579.540	922	0.181619
2378	579.783	837	0.164875
2379	580.027	880	0.173345
2380	580.271	926	0.182407
2381	580.515	918	0.180831
2382	580.759	877	0.172754
2383	581.003	908	0.178861
2384	581.247	898	0.176891
2385	581.491	895	0.1763
2386	581.734	929	0.182998
2387	581.978	924	0.182013
2388	582.222	889	0.175118
2389	582.466	946	0.186346
2390	582.710	935	0.184179
2391	582.954	897	0.176694
2392	583.198	898	0.176891
2393	583.441	927	0.182604
2394	583.685	936	0.184376
2395	583.929	887	0.174724
2396	584.173	844	0.166254
2397	584.417	883	0.173936
2398	584.661	846	0.166648
2399	584.905	889	0.175118
2400	585.149	901	0.177482
2401	585.392	964	0.189892
2402	585.636	867	0.170785
2403	585.880	950	0.187134
2404	586.124	874	0.172163
2405	586.368	878	0.172951
2406	586.612	870	0.171376
2407	586.856	889	0.175118
2408	587.099	856	0.168618
2409	587.343	917	0.180634
2410	587.587	930	0.183195
2411	587.831	948	0.18674
2412	588.075	863	0.169997
2413	588.319	893	0.175906
2414	588.563	865	0.170391
2415	588.806	954	0.187922
2416	589.050	897	0.176694
2417	589.294	842	0.16586
2418	589.538	920	0.181225
2419	589.782	887	0.174724
2420	590.026	928	0.182801
2421	590.270	913	0.179846
2422	590.514	942	0.185558
2423	590.757	891	0.175512
2424	591.001	948	0.18674
2425	591.245	921	0.181422
2426	591.489	941	0.185361
2427	591.733	902	0.177679
2428	591.977	901	0.177482
2429	592.221	888	0.174921
2430	592.464	894	0.176103
2431	592.708	899	0.177088
2432	592.952	914	0.180043
2433	593.196	880	0.173345
2434	593.440	990	0.195014
2435	593.684	893	0.175906
2436	593.928	928	0.182801
2437	594.171	949	0.186937
2438	594.415	898	0.176891
2439	594.659	927	0.182604
2440	594.903	937	0.184573
2441	595.147	929	0.182998
2442	595.391	965	0.190089
2443	595.635	930	0.183195
2444	595.879	957	0.188513
2445	596.122	948	0.18674
2446	596.366	956	0.188316
2447	596.610	952	0.187528
2448	596.854	928	0.182801
2449	597.098	940	0.185164
2450	597.342	869	0.171179
2451	597.586	1003	0.197574
2452	597.829	909	0.179058
2453	598.073	949	0.186937
2454	598.317	945	0.186149
2455	598.561	912	0.179649
2456	598.805	923	0.181816
2457	599.049	839	0.165269
2458	599.293	917	0.180634
2459	599.537	906	0.178467
2460	599.780	875	0.17236
2461	600.024	918	0.180831
2462	600.268	890	0.175315
2463	600.512	928	0.182801
2464	600.756	903	0.177876
2465	601.000	897	0.176694
2466	601.244	915	0.18024
2467	601.487	975	0.192059
2468	601.731	915	0.18024
2469	601.975	946	0.186346
2470	602.219	881	0.173542
2471	602.463	908	0.178861
2472	602.707	945	0.186149
2473	602.951	932	0.183589
2474	603.194	972	0.191468
2475	603.438	915	0.18024
2476	603.682	898	0.176891
2477	603.926	963	0.189695
2478	604.170	954	0.187922
2479	604.414	940	0.185164
2480	604.658	963	0.189695
2481	604.902	938	0.18477
2482	605.145	928	0.182801
2483	605.389	977	0.192453
2484	605.633	1006	0.198165
2485	605.877	900	0.177285
2486	606.121	1003	0.197574
2487	606.365	933	0.183786
2488	606.609	972	0.191468
2489	606.852	935	0.184179
2490	607.096	940	0.185164
2491	607.340	923	0.181816
2492	607.584	915	0.18024
2493	607.828	938	0.18477
2494	608.072	957	0.188513
2495	608.316	961	0.189301
2496	608.559	888	0.174921
2497	608.803	902	0.177679
2498	609.047	889	0.175118
2499	609.291	955	0.188119
2500	609.535	994	0.195801
2501	609.779	955	0.188119
2502	610.023	922	0.181619
2503	610.267	970	0.191074
2504	610.510	973	0.191665
2505	610.754	962	0.189498
2506	610.998	921	0.181422
2507	611.242	968	0.19068
2508	611.486	967	0.190483
2509	611.730	892	0.175709
2510	611.974	895	0.1763
2511	612.217	914	0.180043
2512	612.461	990	0.195014
2513	612.705	978	0.19265
2514	612.949	966	0.190286
2515	613.193	945	0.186149
2516	613.437	968	0.19068
2517	613.681	980	0.193044
2518	613.925	945	0.186149
2519	614.168	929	0.182998
2520	614.412	1001	0.19718
2521	614.656	951	0.187331
2522	614.900	928	0.182801
2523	615.144	983	0.193635
2524	615.388	943	0.185755
2525	615.632	935	0.184179
2526	615.875	984	0.193832
2527	616.119	964	0.189892
2528	616.363	969	0.190877
2529	616.607	949	0.186937
2530	616.851	977	0.192453
2531	617.095	937	0.184573
2532	617.339	942	0.185558
2533	617.582	948	0.18674
2534	617.826	975	0.192059
2535	618.070	1001	0.19718
2536	618.314	947	0.186543
2537	618.558	953	0.187725
2538	618.802	1004	0.197771
2539	619.046	925	0.18221
2540	619.290	935	0.184179
2541	619.533	981	0.193241
2542	619.777	981	0.193241
2543	620.021	980	0.193044
2544	620.265	1008	0.198559
2545	620.509	955	0.188119
2546	620.753	1007	0.198362
2547	620.997	993	0.195605
2548	621.240	982	0.193438
2549	621.484	982	0.193438
2550	621.728	980	0.193044
2551	621.972	966	0.190286
2552	622.216	958	0.18871
2553	622.460	939	0.184967
2554	622.704	983	0.193635
2555	622.948	994	0.195801
2556	623.191	998	0.196589
2557	623.435	948	0.18674
2558	623.679	960	0.189104
2559	623.923	1015	0.199938
2560	624.167	964	0.189892
2561	624.411	990	0.195014
2562	624.655	967	0.190483
2563	624.898	908	0.178861
2564	625.142	990	0.195014
2565	625.386	975	0.192059
2566	625.630	1015	0.199938
2567	625.874	919	0.181028
2568	626.118	956	0.188316
2569	626.362	999	0.196786
2570	626.605	995	0.195998
2571	626.849	977	0.192453
2572	627.093	917	0.180634
2573	627.337	1009	0.198756
2574	627.581	1020	0.200923
2575	627.825	1040	0.204863
2576	628.069	945	0.186149
2577	628.313	975	0.192059
2578	628.556	989	0.194817
2579	628.800	1060	0.208802
2580	629.044	929	0.182998
2581	629.288	964	0.189892
2582	629.532	1003	0.197574
2583	629.776	953	0.187725
2584	630.020	993	0.195605
2585	630.263	957	0.188513
2586	630.507	1052	0.207227
2587	630.751	944	0.185952
2588	630.995	994	0.195801
2589	631.239	984	0.193832
2590	631.483	1029	0.202696
2591	631.727	1007	0.198362
2592	631.970	1016	0.200135
2593	632.214	1011	0.19915
2594	632.458	1003	0.197574
2595	632.702	1011	0.19915
2596	632.946	1028	0.202499
2597	633.190	1065	0.209787
2598	633.434	1008	0.198559
2599	633.678	977	0.192453
2600	633.921	1056	0.208014
2601	634.165	1051	0.20703
2602	634.409	1037	0.204272
2603	634.653	968	0.19068
2604	634.897	1023	0.201514
2605	635.141	970	0.191074
2606	635.385	1015	0.199938
2607	635.628	1042	0.205257
2608	635.872	1068	0.210378
2609	636.116	1004	0.197771
2610	636.360	988	0.19462
2611	636.604	980	0.193044
2612	636.848	1063	0.209393
2613	637.092	1057	0.208211
2614	637.336	996	0.196195
2615	637.579	1048	0.206439
2616	637.823	1001	0.19718
2617	638.067	1046	0.206045
2618	638.311	1032	0.203287
2619	638.555	1071	0.210969
2620	638.799	1004	0.197771
2621	639.043	1026	0.202105
2622	639.286	1008	0.198559
2623	639.530	1018	0.200529
2624	639.774	1025	0.201908
2625	640.018	1036	0.204075
2626	640.262	1096	0.215894
2627	640.506	1069	0.210575
2628	640.750	970	0.191074
2629	640.993	992	0.195408
2630	641.237	1125	0.221606
2631	641.481	1031	0.20309
2632	641.725	1054	0.20762
2633	641.969	1098	0.216288
2634	642.213	980	0.193044
2635	642.457	1100	0.216682
2636	642.701	1031	0.20309
2637	642.944	1072	0.211166
2638	643.188	1028	0.202499
2639	643.432	1026	0.202105
2640	643.676	1070	0.210772
2641	643.920	1030	0.202893
2642	644.164	1004	0.197771
2643	644.408	1089	0.214515
2644	644.651	1019	0.200726
2645	644.895	1023	0.201514
2646	645.139	1023	0.201514
2647	645.383	984	0.193832
2648	645.627	1002	0.197377
2649	645.871	1004	0.197771
2650	646.115	1061	0.208999
2651	646.358	1109	0.218455
2652	646.602	1043	0.205454
2653	646.846	1066	0.209984
2654	647.090	1095	0.215697
2655	647.334	1073	0.211363
2656	647.578	1105	0.217667
2657	647.822	1067	0.210181
2658	648.066	1050	0.206833
2659	648.309	1074	0.21156
2660	648.553	1064	0.20959
2661	648.797	1042	0.205257
2662	649.041	1000	0.196983
2663	649.285	1095	0.215697
2664	649.529	1081	0.212939
2665	649.773	1103	0.217273
2666	650.016	1123	0.221212
2667	650.260	1051	0.20703
2668	650.504	1087	0.214121
2669	650.748	1043	0.205454
2670	650.992	1125	0.221606
2671	651.236	1092	0.215106
2672	651.480	1093	0.215303
2673	651.724	1096	0.215894
2674	651.967	1038	0.204469
2675	652.211	1127	0.222
2676	652.455	1078	0.212348
2677	652.699	1089	0.214515
2678	652.943	1050	0.206833
2679	653.187	1089	0.214515
2680	653.431	1089	0.214515
2681	653.674	1131	0.222788
2682	653.918	1128	0.222197
2683	654.162	1133	0.223182
2684	654.406	1043	0.205454
2685	654.650	1094	0.2155
2686	654.894	1034	0.203681
2687	655.138	1134	0.223379
2688	655.381	1050	0.206833
2689	655.625	1115	0.219636
2690	655.869	1176	0.231652
2691	656.113	1138	0.224167
2692	656.357	1110	0.218652
2693	656.601	1106	0.217864
2694	656.845	1130	0.222591
2695	657.089	1108	0.218258
2696	657.332	1064	0.20959
2697	657.576	1114	0.21944
2698	657.820	1121	0.220818
2699	658.064	1159	0.228304
2700	658.308	1137	0.22397
2701	658.552	1075	0.211757
2702	658.796	1121	0.220818
2703	659.039	1045	0.205848
2704	659.283	1089	0.214515
2705	659.527	1148	0.226137
2706	659.771	1229	0.242093
2707	660.015	1339	0.263761
2708	660.259	1667	0.328371
