#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2025-12-16, 12:10:26
# Real time (s): 78177.920
# Live time (s): 77461.720
#
# Total counts:  51566419
#
# Left marker:  20 (4.751 keV)
# Right marker: 50 (12.067 keV)
# Counts:       980968
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: -0.126274
#     A1: 0.243864
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
2258	550.520	1727	0.0222949
2259	550.764	1782	0.0230049
2260	551.007	1692	0.021843
2261	551.251	1710	0.0220754
2262	551.495	1753	0.0226305
2263	551.739	1716	0.0221529
2264	551.983	1762	0.0227467
2265	552.227	1833	0.0236633
2266	552.471	1804	0.0232889
2267	552.715	1733	0.0223723
2268	552.958	1847	0.023844
2269	553.202	1739	0.0224498
2270	553.446	1702	0.0219721
2271	553.690	1784	0.0230307
2272	553.934	1750	0.0225918
2273	554.178	1730	0.0223336
2274	554.422	1773	0.0228887
2275	554.665	1769	0.0228371
2276	554.909	1793	0.0231469
2277	555.153	1772	0.0228758
2278	555.397	1749	0.0225789
2279	555.641	1786	0.0230565
2280	555.885	1792	0.023134
2281	556.129	1782	0.0230049
2282	556.372	1789	0.0230953
2283	556.616	1734	0.0223853
2284	556.860	1698	0.0219205
2285	557.104	1748	0.022566
2286	557.348	1746	0.0225402
2287	557.592	1774	0.0229016
2288	557.836	1814	0.023418
2289	558.080	1776	0.0229275
2290	558.323	1842	0.0237795
2291	558.567	1820	0.0234955
2292	558.811	1756	0.0226693
2293	559.055	1707	0.0220367
2294	559.299	1799	0.0232244
2295	559.543	1852	0.0239086
2296	559.787	1738	0.0224369
2297	560.030	1765	0.0227854
2298	560.274	1804	0.0232889
2299	560.518	1728	0.0223078
2300	560.762	1787	0.0230695
2301	561.006	1802	0.0232631
2302	561.250	1749	0.0225789
2303	561.494	1723	0.0222432
2304	561.738	1827	0.0235858
2305	561.981	1711	0.0220883
2306	562.225	1828	0.0235988
2307	562.469	1769	0.0228371
2308	562.713	1711	0.0220883
2309	562.957	1805	0.0233018
2310	563.201	1698	0.0219205
2311	563.445	1743	0.0225014
2312	563.688	1733	0.0223723
2313	563.932	1755	0.0226564
2314	564.176	1764	0.0227725
2315	564.420	1818	0.0234697
2316	564.664	1782	0.0230049
2317	564.908	1747	0.0225531
2318	565.152	1750	0.0225918
2319	565.395	1724	0.0222562
2320	565.639	1688	0.0217914
2321	565.883	1706	0.0220238
2322	566.127	1746	0.0225402
2323	566.371	1780	0.0229791
2324	566.615	1742	0.0224885
2325	566.859	1725	0.0222691
2326	567.103	1698	0.0219205
2327	567.346	1746	0.0225402
2328	567.590	1774	0.0229016
2329	567.834	1731	0.0223465
2330	568.078	1784	0.0230307
2331	568.322	1804	0.0232889
2332	568.566	1759	0.022708
2333	568.810	1725	0.0222691
2334	569.053	1805	0.0233018
2335	569.297	1729	0.0223207
2336	569.541	1752	0.0226176
2337	569.785	1767	0.0228113
2338	570.029	1770	0.02285
2339	570.273	1738	0.0224369
2340	570.517	1738	0.0224369
2341	570.761	1827	0.0235858
2342	571.004	1788	0.0230824
2343	571.248	1756	0.0226693
2344	571.492	1778	0.0229533
2345	571.736	1807	0.0233277
2346	571.980	1817	0.0234567
2347	572.224	1731	0.0223465
2348	572.468	1770	0.02285
2349	572.711	1806	0.0233147
2350	572.955	1701	0.0219592
2351	573.199	1726	0.022282
2352	573.443	1776	0.0229275
2353	573.687	1820	0.0234955
2354	573.931	1862	0.0240377
2355	574.175	1776	0.0229275
2356	574.418	1779	0.0229662
2357	574.662	1725	0.0222691
2358	574.906	1837	0.0237149
2359	575.150	1759	0.022708
2360	575.394	1757	0.0226822
2361	575.638	1727	0.0222949
2362	575.882	1845	0.0238182
2363	576.126	1700	0.0219463
2364	576.369	1804	0.0232889
2365	576.613	1838	0.0237278
2366	576.857	1826	0.0235729
2367	577.101	1762	0.0227467
2368	577.345	1701	0.0219592
2369	577.589	1762	0.0227467
2370	577.833	1826	0.0235729
2371	578.076	1759	0.022708
2372	578.320	1735	0.0223982
2373	578.564	1723	0.0222432
2374	578.808	1803	0.023276
2375	579.052	1810	0.0233664
2376	579.296	1784	0.0230307
2377	579.540	1741	0.0224756
2378	579.783	1757	0.0226822
2379	580.027	1742	0.0224885
2380	580.271	1880	0.0242701
2381	580.515	1703	0.0219851
2382	580.759	1841	0.0237666
2383	581.003	1833	0.0236633
2384	581.247	1786	0.0230565
2385	581.491	1791	0.0231211
2386	581.734	1814	0.023418
2387	581.978	1803	0.023276
2388	582.222	1839	0.0237408
2389	582.466	1827	0.0235858
2390	582.710	1823	0.0235342
2391	582.954	1796	0.0231856
2392	583.198	1827	0.0235858
2393	583.441	1819	0.0234826
2394	583.685	1823	0.0235342
2395	583.929	1834	0.0236762
2396	584.173	1810	0.0233664
2397	584.417	1782	0.0230049
2398	584.661	1778	0.0229533
2399	584.905	1830	0.0236246
2400	585.149	1772	0.0228758
2401	585.392	1729	0.0223207
2402	585.636	1752	0.0226176
2403	585.880	1783	0.0230178
2404	586.124	1814	0.023418
2405	586.368	1819	0.0234826
2406	586.612	1676	0.0216365
2407	586.856	1780	0.0229791
2408	587.099	1811	0.0233793
2409	587.343	1806	0.0233147
2410	587.587	1796	0.0231856
2411	587.831	1782	0.0230049
2412	588.075	1798	0.0232115
2413	588.319	1815	0.0234309
2414	588.563	1826	0.0235729
2415	588.806	1791	0.0231211
2416	589.050	1734	0.0223853
2417	589.294	1736	0.0224111
2418	589.538	1873	0.0241797
2419	589.782	1851	0.0238957
2420	590.026	1775	0.0229145
2421	590.270	1799	0.0232244
2422	590.514	1815	0.0234309
2423	590.757	1840	0.0237537
2424	591.001	1782	0.0230049
2425	591.245	1769	0.0228371
2426	591.489	1763	0.0227596
2427	591.733	1892	0.024425
2428	591.977	1753	0.0226305
2429	592.221	1831	0.0236375
2430	592.464	1742	0.0224885
2431	592.708	1882	0.0242959
2432	592.952	1810	0.0233664
2433	593.196	1860	0.0240119
2434	593.440	1757	0.0226822
2435	593.684	1805	0.0233018
2436	593.928	1832	0.0236504
2437	594.171	1859	0.023999
2438	594.415	1846	0.0238311
2439	594.659	1805	0.0233018
2440	594.903	1843	0.0237924
2441	595.147	1845	0.0238182
2442	595.391	1814	0.023418
2443	595.635	1856	0.0239602
2444	595.879	1829	0.0236117
2445	596.122	1749	0.0225789
2446	596.366	1823	0.0235342
2447	596.610	1806	0.0233147
2448	596.854	1892	0.024425
2449	597.098	1786	0.0230565
2450	597.342	1840	0.0237537
2451	597.586	1749	0.0225789
2452	597.829	1897	0.0244895
2453	598.073	1865	0.0240764
2454	598.317	1806	0.0233147
2455	598.561	1864	0.0240635
2456	598.805	1828	0.0235988
2457	599.049	1803	0.023276
2458	599.293	1833	0.0236633
2459	599.537	1853	0.0239215
2460	599.780	1832	0.0236504
2461	600.024	1854	0.0239344
2462	600.268	1855	0.0239473
2463	600.512	1840	0.0237537
2464	600.756	1889	0.0243862
2465	601.000	1884	0.0243217
2466	601.244	1799	0.0232244
2467	601.487	1833	0.0236633
2468	601.731	1876	0.0242184
2469	601.975	1809	0.0233535
2470	602.219	1908	0.0246315
2471	602.463	1874	0.0241926
2472	602.707	1807	0.0233277
2473	602.951	1865	0.0240764
2474	603.194	1865	0.0240764
2475	603.438	1833	0.0236633
2476	603.682	1892	0.024425
2477	603.926	1878	0.0242442
2478	604.170	1805	0.0233018
2479	604.414	1838	0.0237278
2480	604.658	1899	0.0245153
2481	604.902	1812	0.0233922
2482	605.145	1861	0.0240248
2483	605.389	1922	0.0248123
2484	605.633	1954	0.0252254
2485	605.877	1848	0.0238569
2486	606.121	1929	0.0249026
2487	606.365	1796	0.0231856
2488	606.609	1899	0.0245153
2489	606.852	1870	0.024141
2490	607.096	1913	0.0246961
2491	607.340	1929	0.0249026
2492	607.584	1843	0.0237924
2493	607.828	1895	0.0244637
2494	608.072	1941	0.0250575
2495	608.316	1848	0.0238569
2496	608.559	1890	0.0243991
2497	608.803	1846	0.0238311
2498	609.047	1796	0.0231856
2499	609.291	1908	0.0246315
2500	609.535	1918	0.0247606
2501	609.779	1947	0.025135
2502	610.023	1942	0.0250704
2503	610.267	1903	0.024567
2504	610.510	1913	0.0246961
2505	610.754	1853	0.0239215
2506	610.998	1844	0.0238053
2507	611.242	1856	0.0239602
2508	611.486	1916	0.0247348
2509	611.730	1946	0.0251221
2510	611.974	1878	0.0242442
2511	612.217	1912	0.0246832
2512	612.461	1901	0.0245412
2513	612.705	1873	0.0241797
2514	612.949	1969	0.025419
2515	613.193	1855	0.0239473
2516	613.437	1902	0.0245541
2517	613.681	1907	0.0246186
2518	613.925	1839	0.0237408
2519	614.168	1872	0.0241668
2520	614.412	1955	0.0252383
2521	614.656	1898	0.0245024
2522	614.900	1869	0.024128
2523	615.144	1894	0.0244508
2524	615.388	1875	0.0242055
2525	615.632	1979	0.0255481
2526	615.875	1965	0.0253674
2527	616.119	1965	0.0253674
2528	616.363	1961	0.0253157
2529	616.607	1868	0.0241151
2530	616.851	1983	0.0255997
2531	617.095	1935	0.0249801
2532	617.339	1876	0.0242184
2533	617.582	1971	0.0254448
2534	617.826	1992	0.0257159
2535	618.070	1960	0.0253028
2536	618.314	1911	0.0246703
2537	618.558	1979	0.0255481
2538	618.802	2020	0.0260774
2539	619.046	1945	0.0251092
2540	619.290	1899	0.0245153
2541	619.533	1902	0.0245541
2542	619.777	1913	0.0246961
2543	620.021	1997	0.0257805
2544	620.265	1977	0.0255223
2545	620.509	1945	0.0251092
2546	620.753	1887	0.0243604
2547	620.997	1982	0.0255868
2548	621.240	1921	0.0247993
2549	621.484	2010	0.0259483
2550	621.728	1860	0.0240119
2551	621.972	1964	0.0253545
2552	622.216	1955	0.0252383
2553	622.460	1927	0.0248768
2554	622.704	1943	0.0250834
2555	622.948	2016	0.0260258
2556	623.191	1864	0.0240635
2557	623.435	2004	0.0258708
2558	623.679	1978	0.0255352
2559	623.923	1954	0.0252254
2560	624.167	1995	0.0257547
2561	624.411	2002	0.025845
2562	624.655	1996	0.0257676
2563	624.898	1928	0.0248897
2564	625.142	1999	0.0258063
2565	625.386	1978	0.0255352
2566	625.630	1994	0.0257417
2567	625.874	1954	0.0252254
2568	626.118	2011	0.0259612
2569	626.362	1935	0.0249801
2570	626.605	2015	0.0260128
2571	626.849	1982	0.0255868
2572	627.093	1949	0.0251608
2573	627.337	1983	0.0255997
2574	627.581	2035	0.026271
2575	627.825	1936	0.024993
2576	628.069	2041	0.0263485
2577	628.313	1975	0.0254965
2578	628.556	2036	0.026284
2579	628.800	2052	0.0264905
2580	629.044	1977	0.0255223
2581	629.288	1955	0.0252383
2582	629.532	2060	0.0265938
2583	629.776	1938	0.0250188
2584	630.020	1976	0.0255094
2585	630.263	2029	0.0261936
2586	630.507	2046	0.026413
2587	630.751	2079	0.0268391
2588	630.995	1981	0.0255739
2589	631.239	2073	0.0267616
2590	631.483	2056	0.0265421
2591	631.727	1949	0.0251608
2592	631.970	2020	0.0260774
2593	632.214	2006	0.0258967
2594	632.458	2023	0.0261161
2595	632.702	1940	0.0250446
2596	632.946	2004	0.0258708
2597	633.190	2031	0.0262194
2598	633.434	1989	0.0256772
2599	633.678	2004	0.0258708
2600	633.921	1998	0.0257934
2601	634.165	2082	0.0268778
2602	634.409	1998	0.0257934
2603	634.653	2030	0.0262065
2604	634.897	2153	0.0277944
2605	635.141	2040	0.0263356
2606	635.385	2078	0.0268262
2607	635.628	2090	0.0269811
2608	635.872	2020	0.0260774
2609	636.116	2041	0.0263485
2610	636.360	2029	0.0261936
2611	636.604	2014	0.0259999
2612	636.848	2037	0.0262969
2613	637.092	2058	0.026568
2614	637.336	2044	0.0263872
2615	637.579	1928	0.0248897
2616	637.823	2125	0.0274329
2617	638.067	2065	0.0266583
2618	638.311	2047	0.026426
2619	638.555	2061	0.0266067
2620	638.799	1992	0.0257159
2621	639.043	1951	0.0251866
2622	639.286	2050	0.0264647
2623	639.530	2125	0.0274329
2624	639.774	2036	0.026284
2625	640.018	2028	0.0261807
2626	640.262	2065	0.0266583
2627	640.506	2013	0.025987
2628	640.750	2136	0.0275749
2629	640.993	2167	0.0279751
2630	641.237	2065	0.0266583
2631	641.481	2078	0.0268262
2632	641.725	2061	0.0266067
2633	641.969	2065	0.0266583
2634	642.213	2071	0.0267358
2635	642.457	2080	0.026852
2636	642.701	2006	0.0258967
2637	642.944	2128	0.0274716
2638	643.188	2183	0.0281817
2639	643.432	2094	0.0270327
2640	643.676	2175	0.0280784
2641	643.920	2133	0.0275362
2642	644.164	2089	0.0269682
2643	644.408	2167	0.0279751
2644	644.651	2049	0.0264518
2645	644.895	2063	0.0266325
2646	645.139	2045	0.0264001
2647	645.383	2114	0.0272909
2648	645.627	2073	0.0267616
2649	645.871	2130	0.0274975
2650	646.115	2152	0.0277815
2651	646.358	2070	0.0267229
2652	646.602	2179	0.02813
2653	646.846	2130	0.0274975
2654	647.090	2161	0.0278977
2655	647.334	2125	0.0274329
2656	647.578	2124	0.02742
2657	647.822	2065	0.0266583
2658	648.066	2155	0.0278202
2659	648.309	2122	0.0273942
2660	648.553	2131	0.0275104
2661	648.797	2195	0.0283366
2662	649.041	2171	0.0280267
2663	649.285	2205	0.0284657
2664	649.529	2078	0.0268262
2665	649.773	2182	0.0281688
2666	650.016	2090	0.0269811
2667	650.260	2142	0.0276524
2668	650.504	2109	0.0272264
2669	650.748	2164	0.0279364
2670	650.992	2256	0.0291241
2671	651.236	2196	0.0283495
2672	651.480	2131	0.0275104
2673	651.724	2133	0.0275362
2674	651.967	2250	0.0290466
2675	652.211	2210	0.0285302
2676	652.455	2215	0.0285948
2677	652.699	2138	0.0276007
2678	652.943	2217	0.0286206
2679	653.187	2138	0.0276007
2680	653.431	2112	0.0272651
2681	653.674	2270	0.0293048
2682	653.918	2226	0.0287368
2683	654.162	2166	0.0279622
2684	654.406	2188	0.0282462
2685	654.650	2193	0.0283108
2686	654.894	2211	0.0285431
2687	655.138	2246	0.028995
2688	655.381	2154	0.0278073
2689	655.625	2192	0.0282978
2690	655.869	2218	0.0286335
2691	656.113	2139	0.0276136
2692	656.357	2165	0.0279493
2693	656.601	2144	0.0276782
2694	656.845	2198	0.0283753
2695	657.089	2262	0.0292015
2696	657.332	2213	0.0285689
2697	657.576	2278	0.0294081
2698	657.820	2155	0.0278202
2699	658.064	2229	0.0287755
2700	658.308	2212	0.028556
2701	658.552	2210	0.0285302
2702	658.796	2238	0.0288917
2703	659.039	2205	0.0284657
2704	659.283	2234	0.0288401
2705	659.527	2316	0.0298986
2706	659.771	2376	0.0306732
2707	660.015	2483	0.0320545
2708	660.259	2897	0.0373991
2709	660.503	3761	0.048553
2710	660.746	5337	0.0688985
2711	660.990	8436	0.108905
2712	661.234	13513	0.174447
2713	661.478	20770	0.268132
2714	661.722	29593	0.382034
2715	661.966	39004	0.503526
2716	662.210	45349	0.585438
2717	662.454	49167	0.634726
2718	662.697	47493	0.613116
2719	662.941	41321	0.533438
2720	663.185	32465	0.41911
2721	663.429	23196	0.299451
2722	663.673	15525	0.200422
2723	663.917	9592	0.123829
2724	664.161	5835	0.0753275
2725	664.404	3763	0.0485788
2726	664.648	2980	0.0384706
2727	664.892	2491	0.0321578
2728	665.136	2284	0.0294855
2729	665.380	2274	0.0293564
2730	665.624	2275	0.0293693
2731	665.868	2228	0.0287626
2732	666.112	2257	0.029137
2733	666.355	2295	0.0296275
2734	666.599	2249	0.0290337
2735	666.843	2187	0.0282333
2736	667.087	2213	0.0285689
2737	667.331	2253	0.0290853
2738	667.575	2216	0.0286077
2739	667.819	2284	0.0294855
2740	668.062	2226	0.0287368
2741	668.306	2364	0.0305183
2742	668.550	2270	0.0293048
2743	668.794	2269	0.0292919
2744	669.038	2273	0.0293435
2745	669.282	2237	0.0288788
2746	669.526	2250	0.0290466
2747	669.769	2275	0.0293693
2748	670.013	2358	0.0304408
2749	670.257	2285	0.0294984
2750	670.501	2393	0.0308927
2751	670.745	2327	0.0300406
2752	670.989	2242	0.0289433
2753	671.233	2309	0.0298083
2754	671.477	2344	0.0302601
2755	671.720	2320	0.0299503
2756	671.964	2286	0.0295114
2757	672.208	2207	0.0284915
2758	672.452	2376	0.0306732
2759	672.696	2277	0.0293952
2760	672.940	2264	0.0292273
2761	673.184	2337	0.0301697
2762	673.427	2265	0.0292402
2763	673.671	2342	0.0302343
2764	673.915	2343	0.0302472
2765	674.159	2306	0.0297695
2766	674.403	2285	0.0294984
2767	674.647	2299	0.0296792
2768	674.891	2285	0.0294984
2769	675.135	2331	0.0300923
2770	675.378	2364	0.0305183
2771	675.622	2276	0.0293823
2772	675.866	2371	0.0306087
2773	676.110	2323	0.029989
2774	676.354	2268	0.029279
2775	676.598	2224	0.028711
2776	676.842	2314	0.0298728
2777	677.085	2308	0.0297954
2778	677.329	2292	0.0295888
2779	677.573	2405	0.0310476
2780	677.817	2331	0.0300923
2781	678.061	2409	0.0310992
2782	678.305	2276	0.0293823
2783	678.549	2309	0.0298083
2784	678.792	2345	0.030273
2785	679.036	2426	0.0313187
2786	679.280	2272	0.0293306
2787	679.524	2346	0.0302859
2788	679.768	2344	0.0302601
2789	680.012	2425	0.0313058
2790	680.256	2463	0.0317964
2791	680.500	2379	0.0307119
2792	680.743	2359	0.0304538
2793	680.987	2298	0.0296663
2794	681.231	2383	0.0307636
2795	681.475	2405	0.0310476
2796	681.719	2358	0.0304408
2797	681.963	2387	0.0308152
2798	682.207	2453	0.0316673
2799	682.450	2343	0.0302472
2800	682.694	2435	0.0314349
2801	682.938	2342	0.0302343
2802	683.182	2425	0.0313058
2803	683.426	2424	0.0312929
2804	683.670	2430	0.0313703
2805	683.914	2405	0.0310476
2806	684.157	2451	0.0316414
2807	684.401	2363	0.0305054
2808	684.645	2362	0.0304925
2809	684.889	2422	0.0312671
2810	685.133	2453	0.0316673
2811	685.377	2442	0.0315252
2812	685.621	2420	0.0312412
2813	685.865	2465	0.0318222
2814	686.108	2397	0.0309443
2815	686.352	2389	0.030841
2816	686.596	2360	0.0304667
2817	686.840	2308	0.0297954
2818	687.084	2436	0.0314478
2819	687.328	2401	0.030996
2820	687.572	2428	0.0313445
2821	687.815	2330	0.0300794
2822	688.059	2418	0.0312154
2823	688.303	2456	0.031706
2824	688.547	2391	0.0308669
2825	688.791	2343	0.0302472
2826	689.035	2405	0.0310476
2827	689.279	2429	0.0313574
2828	689.523	2462	0.0317834
2829	689.766	2467	0.031848
2830	690.010	2485	0.0320804
2831	690.254	2295	0.0296275
2832	690.498	2355	0.0304021
2833	690.742	2379	0.0307119
2834	690.986	2469	0.0318738
2835	691.230	2439	0.0314865
2836	691.473	2353	0.0303763
2837	691.717	2385	0.0307894
2838	691.961	2515	0.0324676
2839	692.205	2474	0.0319384
2840	692.449	2396	0.0309314
2841	692.693	2444	0.0315511
2842	692.937	2420	0.0312412
2843	693.180	2389	0.030841
2844	693.424	2436	0.0314478
2845	693.668	2391	0.0308669
2846	693.912	2448	0.0316027
2847	694.156	2352	0.0303634
2848	694.400	2315	0.0298857
2849	694.644	2317	0.0299115
2850	694.888	2352	0.0303634
2851	695.131	2290	0.029563
2852	695.375	2287	0.0295243
2853	695.619	2279	0.029421
2854	695.863	2289	0.0295501
2855	696.107	2352	0.0303634
2856	696.351	2232	0.0288142
2857	696.595	2249	0.0290337
2858	696.838	2252	0.0290724
2859	697.082	2324	0.0300019
2860	697.326	2183	0.0281817
2861	697.570	2316	0.0298986
2862	697.814	2204	0.0284528
2863	698.058	2206	0.0284786
2864	698.302	2240	0.0289175
2865	698.545	2195	0.0283366
2866	698.789	2110	0.0272393
2867	699.033	2074	0.0267745
2868	699.277	2195	0.0283366
2869	699.521	2128	0.0274716
2870	699.765	2064	0.0266454
2871	700.009	2034	0.0262581
2872	700.253	2108	0.0272134
2873	700.496	2014	0.0259999
2874	700.740	2090	0.0269811
2875	700.984	1964	0.0253545
2876	701.228	1934	0.0249672
2877	701.472	1989	0.0256772
2878	701.716	1900	0.0245282
2879	701.960	1876	0.0242184
2880	702.203	1776	0.0229275
2881	702.447	1870	0.024141
2882	702.691	1859	0.023999
2883	702.935	1890	0.0243991
2884	703.179	1861	0.0240248
2885	703.423	1872	0.0241668
2886	703.667	1830	0.0236246
2887	703.911	1865	0.0240764
2888	704.154	1815	0.0234309
2889	704.398	1732	0.0223594
2890	704.642	1852	0.0239086
2891	704.886	1777	0.0229404
2892	705.130	1733	0.0223723
2893	705.374	1750	0.0225918
2894	705.618	1800	0.0232373
2895	705.861	1742	0.0224885
2896	706.105	1766	0.0227984
2897	706.349	1756	0.0226693
2898	706.593	1733	0.0223723
2899	706.837	1741	0.0224756
2900	707.081	1662	0.0214558
2901	707.325	1687	0.0217785
2902	707.568	1738	0.0224369
2903	707.812	1719	0.0221916
2904	708.056	1702	0.0219721
2905	708.300	1618	0.0208877
2906	708.544	1685	0.0217527
2907	708.788	1711	0.0220883
2908	709.032	1668	0.0215332
2909	709.276	1690	0.0218172
2910	709.519	1667	0.0215203
2911	709.763	1701	0.0219592
2912	710.007	1637	0.021133
2913	710.251	1709	0.0220625
2914	710.495	1599	0.0206425
2915	710.739	1708	0.0220496
2916	710.983	1629	0.0210297
2917	711.226	1686	0.0217656
2918	711.470	1691	0.0218301
2919	711.714	1600	0.0206554
2920	711.958	1684	0.0217398
2921	712.202	1590	0.0205263
2922	712.446	1598	0.0206295
2923	712.690	1659	0.021417
2924	712.933	1586	0.0204746
2925	713.177	1696	0.0218947
2926	713.421	1589	0.0205134
2927	713.665	1621	0.0209265
2928	713.909	1618	0.0208877
2929	714.153	1659	0.021417
2930	714.397	1638	0.0211459
2931	714.641	1633	0.0210814
2932	714.884	1572	0.0202939
2933	715.128	1634	0.0210943
2934	715.372	1595	0.0205908
2935	715.616	1657	0.0213912
2936	715.860	1628	0.0210168
2937	716.104	1640	0.0211717
2938	716.348	1537	0.0198421
2939	716.591	1654	0.0213525
2940	716.835	1617	0.0208748
2941	717.079	1604	0.020707
2942	717.323	1632	0.0210685
2943	717.567	1592	0.0205521
2944	717.811	1603	0.0206941
2945	718.055	1574	0.0203197
2946	718.299	1613	0.0208232
2947	718.542	1560	0.020139
2948	718.786	1556	0.0200873
2949	719.030	1670	0.021559
2950	719.274	1568	0.0202423
2951	719.518	1633	0.0210814
2952	719.762	1624	0.0209652
2953	720.006	1542	0.0199066
2954	720.249	1608	0.0207586
2955	720.493	1563	0.0201777
2956	720.737	1621	0.0209265
2957	720.981	1492	0.0192611
2958	721.225	1559	0.0201261
2959	721.469	1555	0.0200744
2960	721.713	1495	0.0192999
2961	721.956	1540	0.0198808
2962	722.200	1579	0.0203843
2963	722.444	1563	0.0201777
2964	722.688	1493	0.019274
2965	722.932	1495	0.0192999
2966	723.176	1543	0.0199195
2967	723.420	1457	0.0188093
2968	723.664	1542	0.0199066
2969	723.907	1617	0.0208748
2970	724.151	1544	0.0199324
2971	724.395	1543	0.0199195
2972	724.639	1497	0.0193257
2973	724.883	1577	0.0203584
2974	725.127	1557	0.0201003
2975	725.371	1536	0.0198291
2976	725.614	1516	0.019571
2977	725.858	1551	0.0200228
2978	726.102	1515	0.019558
2979	726.346	1490	0.0192353
2980	726.590	1553	0.0200486
2981	726.834	1475	0.0190417
2982	727.078	1525	0.0196871
2983	727.322	1517	0.0195839
2984	727.565	1524	0.0196742
2985	727.809	1470	0.0189771
2986	728.053	1519	0.0196097
2987	728.297	1488	0.0192095
2988	728.541	1565	0.0202035
2989	728.785	1489	0.0192224
2990	729.029	1547	0.0199712
2991	729.272	1529	0.0197388
2992	729.516	1494	0.0192869
2993	729.760	1513	0.0195322
2994	730.004	1423	0.0183704
2995	730.248	1437	0.0185511
2996	730.492	1536	0.0198291
2997	730.736	1506	0.0194419
2998	730.979	1497	0.0193257
2999	731.223	1477	0.0190675
3000	731.467	1477	0.0190675
3001	731.711	1476	0.0190546
3002	731.955	1429	0.0184478
3003	732.199	1486	0.0191837
3004	732.443	1475	0.0190417
3005	732.687	1477	0.0190675
3006	732.930	1463	0.0188867
3007	733.174	1450	0.0187189
3008	733.418	1426	0.0184091
3009	733.662	1488	0.0192095
3010	733.906	1424	0.0183833
3011	734.150	1467	0.0189384
3012	734.394	1468	0.0189513
3013	734.637	1479	0.0190933
3014	734.881	1492	0.0192611
3015	735.125	1396	0.0180218
3016	735.369	1405	0.018138
3017	735.613	1438	0.018564
3018	735.857	1447	0.0186802
3019	736.101	1476	0.0190546
3020	736.344	1454	0.0187706
3021	736.588	1460	0.018848
3022	736.832	1464	0.0188997
3023	737.076	1476	0.0190546
3024	737.320	1413	0.0182413
3025	737.564	1414	0.0182542
3026	737.808	1512	0.0195193
3027	738.052	1451	0.0187318
3028	738.295	1467	0.0189384
3029	738.539	1487	0.0191966
3030	738.783	1400	0.0180734
3031	739.027	1507	0.0194548
3032	739.271	1418	0.0183058
3033	739.515	1434	0.0185124
3034	739.759	1480	0.0191062
3035	740.002	1456	0.0187964
3036	740.246	1375	0.0177507
3037	740.490	1431	0.0184736
3038	740.734	1395	0.0180089
3039	740.978	1421	0.0183445
3040	741.222	1354	0.0174796
3041	741.466	1413	0.0182413
3042	741.710	1482	0.019132
3043	741.953	1413	0.0182413
3044	742.197	1497	0.0193257
3045	742.441	1388	0.0179185
3046	742.685	1454	0.0187706
3047	742.929	1373	0.0177249
3048	743.173	1464	0.0188997
3049	743.417	1515	0.019558
3050	743.660	1424	0.0183833
3051	743.904	1356	0.0175054
3052	744.148	1396	0.0180218
3053	744.392	1376	0.0177636
3054	744.636	1447	0.0186802
3055	744.880	1390	0.0179443
3056	745.124	1395	0.0180089
3057	745.367	1441	0.0186027
3058	745.611	1451	0.0187318
3059	745.855	1363	0.0175958
3060	746.099	1391	0.0179573
3061	746.343	1424	0.0183833
3062	746.587	1411	0.0182154
3063	746.831	1465	0.0189126
3064	747.075	1311	0.0169245
3065	747.318	1369	0.0176732
3066	747.562	1389	0.0179314
3067	747.806	1419	0.0183187
3068	748.050	1390	0.0179443
3069	748.294	1340	0.0172989
3070	748.538	1396	0.0180218
3071	748.782	1333	0.0172085
3072	749.025	1357	0.0175183
3073	749.269	1329	0.0171569
3074	749.513	1274	0.0164468
3075	749.757	1443	0.0186286
3076	750.001	1410	0.0182025
3077	750.245	1382	0.0178411
3078	750.489	1392	0.0179702
3079	750.732	1299	0.0167696
3080	750.976	1347	0.0173892
3081	751.220	1350	0.017428
3082	751.464	1362	0.0175829
3083	751.708	1382	0.0178411
3084	751.952	1348	0.0174021
3085	752.196	1408	0.0181767
3086	752.440	1311	0.0169245
3087	752.683	1397	0.0180347
3088	752.927	1297	0.0167438
3089	753.171	1307	0.0168729
3090	753.415	1315	0.0169761
3091	753.659	1392	0.0179702
3092	753.903	1353	0.0174667
3093	754.147	1351	0.0174409
3094	754.390	1276	0.0164727
3095	754.634	1326	0.0171181
3096	754.878	1318	0.0170149
3097	755.122	1335	0.0172343
3098	755.366	1327	0.017131
3099	755.610	1340	0.0172989
3100	755.854	1323	0.0170794
3101	756.098	1311	0.0169245
3102	756.341	1353	0.0174667
3103	756.585	1286	0.0166017
3104	756.829	1362	0.0175829
3105	757.073	1323	0.0170794
3106	757.317	1282	0.0165501
3107	757.561	1242	0.0160337
3108	757.805	1329	0.0171569
3109	758.048	1296	0.0167308
3110	758.292	1286	0.0166017
3111	758.536	1339	0.017286
3112	758.780	1324	0.0170923
3113	759.024	1280	0.0165243
3114	759.268	1316	0.016989
3115	759.512	1334	0.0172214
3116	759.755	1272	0.016421
3117	759.999	1311	0.0169245
3118	760.243	1280	0.0165243
3119	760.487	1285	0.0165888
