#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2025-12-19, 11:55:27
# Real time (s): 2965.560
# Live time (s): 2907.130
#
# Total counts:  4353092
#
# Left marker:  20 (4.751 keV)
# Right marker: 50 (12.067 keV)
# Counts:       82405
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: -0.126274
#     A1: 0.243864
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
1880	458.339	188	0.0646686
1881	458.583	213	0.0732681
1882	458.827	205	0.0705163
1883	459.071	209	0.0718922
1884	459.314	190	0.0653566
1885	459.558	194	0.0667325
1886	459.802	182	0.0626047
1887	460.046	212	0.0729242
1888	460.290	209	0.0718922
1889	460.534	201	0.0691404
1890	460.778	197	0.0677644
1891	461.021	213	0.0732681
1892	461.265	189	0.0650126
1893	461.509	205	0.0705163
1894	461.753	207	0.0712042
1895	461.997	214	0.0736121
1896	462.241	189	0.0650126
1897	462.485	208	0.0715482
1898	462.729	180	0.0619167
1899	462.972	220	0.075676
1900	463.216	194	0.0667325
1901	463.460	173	0.0595089
1902	463.704	163	0.056069
1903	463.948	215	0.0739561
1904	464.192	206	0.0708603
1905	464.436	227	0.0780839
1906	464.679	198	0.0681084
1907	464.923	186	0.0639806
1908	465.167	178	0.0612288
1909	465.411	188	0.0646686
1910	465.655	195	0.0670765
1911	465.899	184	0.0632927
1912	466.143	170	0.0584769
1913	466.386	183	0.0629487
1914	466.630	197	0.0677644
1915	466.874	207	0.0712042
1916	467.118	214	0.0736121
1917	467.362	173	0.0595089
1918	467.606	227	0.0780839
1919	467.850	180	0.0619167
1920	468.094	221	0.07602
1921	468.337	173	0.0595089
1922	468.581	204	0.0701723
1923	468.825	187	0.0643246
1924	469.069	206	0.0708603
1925	469.313	217	0.0746441
1926	469.557	189	0.0650126
1927	469.801	175	0.0601968
1928	470.044	195	0.0670765
1929	470.288	199	0.0684524
1930	470.532	191	0.0657005
1931	470.776	185	0.0636366
1932	471.020	190	0.0653566
1933	471.264	222	0.076364
1934	471.508	188	0.0646686
1935	471.752	184	0.0632927
1936	471.995	219	0.075332
1937	472.239	209	0.0718922
1938	472.483	187	0.0643246
1939	472.727	185	0.0636366
1940	472.971	207	0.0712042
1941	473.215	186	0.0639806
1942	473.459	193	0.0663885
1943	473.702	194	0.0667325
1944	473.946	164	0.056413
1945	474.190	207	0.0712042
1946	474.434	192	0.0660445
1947	474.678	197	0.0677644
1948	474.922	204	0.0701723
1949	475.166	186	0.0639806
1950	475.409	186	0.0639806
1951	475.653	187	0.0643246
1952	475.897	185	0.0636366
1953	476.141	188	0.0646686
1954	476.385	206	0.0708603
1955	476.629	219	0.075332
1956	476.873	190	0.0653566
1957	477.117	188	0.0646686
1958	477.360	210	0.0722362
1959	477.604	173	0.0595089
1960	477.848	160	0.0550371
1961	478.092	193	0.0663885
1962	478.336	214	0.0736121
1963	478.580	181	0.0622607
1964	478.824	174	0.0598528
1965	479.067	175	0.0601968
1966	479.311	175	0.0601968
1967	479.555	188	0.0646686
1968	479.799	194	0.0667325
1969	480.043	177	0.0608848
1970	480.287	199	0.0684524
1971	480.531	186	0.0639806
1972	480.775	191	0.0657005
1973	481.018	163	0.056069
1974	481.262	188	0.0646686
1975	481.506	186	0.0639806
1976	481.750	185	0.0636366
1977	481.994	182	0.0626047
1978	482.238	186	0.0639806
1979	482.482	180	0.0619167
1980	482.725	156	0.0536612
1981	482.969	170	0.0584769
1982	483.213	162	0.0557251
1983	483.457	203	0.0698283
1984	483.701	163	0.056069
1985	483.945	161	0.0553811
1986	484.189	152	0.0522852
1987	484.432	157	0.0540052
1988	484.676	153	0.0526292
1989	484.920	176	0.0605408
1990	485.164	160	0.0550371
1991	485.408	164	0.056413
1992	485.652	175	0.0601968
1993	485.896	185	0.0636366
1994	486.140	173	0.0595089
1995	486.383	187	0.0643246
1996	486.627	154	0.0529732
1997	486.871	165	0.056757
1998	487.115	171	0.0588209
1999	487.359	165	0.056757
2000	487.603	187	0.0643246
2001	487.847	164	0.056413
2002	488.090	183	0.0629487
2003	488.334	160	0.0550371
2004	488.578	166	0.057101
2005	488.822	160	0.0550371
2006	489.066	180	0.0619167
2007	489.310	155	0.0533172
2008	489.554	182	0.0626047
2009	489.797	153	0.0526292
2010	490.041	171	0.0588209
2011	490.285	192	0.0660445
2012	490.529	181	0.0622607
2013	490.773	164	0.056413
2014	491.017	169	0.0581329
2015	491.261	162	0.0557251
2016	491.505	167	0.057445
2017	491.748	155	0.0533172
2018	491.992	169	0.0581329
2019	492.236	156	0.0536612
2020	492.480	161	0.0553811
2021	492.724	150	0.0515973
2022	492.968	145	0.0498774
2023	493.212	167	0.057445
2024	493.455	165	0.056757
2025	493.699	190	0.0653566
2026	493.943	167	0.057445
2027	494.187	158	0.0543491
2028	494.431	165	0.056757
2029	494.675	146	0.0502214
2030	494.919	176	0.0605408
2031	495.163	163	0.056069
2032	495.406	167	0.057445
2033	495.650	179	0.0615728
2034	495.894	146	0.0502214
2035	496.138	160	0.0550371
2036	496.382	182	0.0626047
2037	496.626	149	0.0512533
2038	496.870	155	0.0533172
2039	497.113	149	0.0512533
2040	497.357	152	0.0522852
2041	497.601	156	0.0536612
2042	497.845	165	0.056757
2043	498.089	173	0.0595089
2044	498.333	162	0.0557251
2045	498.577	149	0.0512533
2046	498.820	172	0.0591649
2047	499.064	181	0.0622607
2048	499.308	169	0.0581329
2049	499.552	138	0.0474695
2050	499.796	149	0.0512533
2051	500.040	146	0.0502214
2052	500.284	153	0.0526292
2053	500.528	167	0.057445
2054	500.771	170	0.0584769
2055	501.015	170	0.0584769
2056	501.259	156	0.0536612
2057	501.503	151	0.0519413
2058	501.747	146	0.0502214
2059	501.991	161	0.0553811
2060	502.235	162	0.0557251
2061	502.478	171	0.0588209
2062	502.722	153	0.0526292
2063	502.966	182	0.0626047
2064	503.210	148	0.0509093
2065	503.454	166	0.057101
2066	503.698	162	0.0557251
2067	503.942	170	0.0584769
2068	504.185	161	0.0553811
2069	504.429	169	0.0581329
2070	504.673	161	0.0553811
2071	504.917	155	0.0533172
2072	505.161	126	0.0433417
2073	505.405	171	0.0588209
2074	505.649	172	0.0591649
2075	505.893	152	0.0522852
2076	506.136	151	0.0519413
2077	506.380	157	0.0540052
2078	506.624	157	0.0540052
2079	506.868	171	0.0588209
2080	507.112	147	0.0505653
2081	507.356	170	0.0584769
2082	507.600	145	0.0498774
2083	507.843	173	0.0595089
2084	508.087	166	0.057101
2085	508.331	177	0.0608848
2086	508.575	169	0.0581329
2087	508.819	173	0.0595089
2088	509.063	159	0.0546931
2089	509.307	187	0.0643246
2090	509.551	200	0.0687964
2091	509.794	195	0.0670765
2092	510.038	185	0.0636366
2093	510.282	201	0.0691404
2094	510.526	226	0.0777399
2095	510.770	256	0.0880594
2096	511.014	240	0.0825556
2097	511.258	260	0.0894353
2098	511.501	266	0.0914992
2099	511.745	308	0.105946
2100	511.989	267	0.0918432
2101	512.233	264	0.0908112
2102	512.477	322	0.110762
2103	512.721	400	0.137593
2104	512.965	564	0.194006
2105	513.208	1044	0.359117
2106	513.452	1784	0.613664
2107	513.696	2921	1.00477
2108	513.940	4281	1.47259
2109	514.184	5929	2.03947
2110	514.428	7019	2.41441
2111	514.672	7447	2.56163
2112	514.916	7210	2.48011
2113	515.159	6204	2.13406
2114	515.403	4734	1.62841
2115	515.647	3188	1.09661
2116	515.891	2048	0.704475
2117	516.135	1170	0.402459
2118	516.379	647	0.222556
2119	516.623	359	0.123489
2120	516.866	230	0.0791158
2121	517.110	168	0.057789
2122	517.354	172	0.0591649
2123	517.598	172	0.0591649
2124	517.842	161	0.0553811
2125	518.086	146	0.0502214
2126	518.330	180	0.0619167
2127	518.573	165	0.056757
2128	518.817	143	0.0491894
2129	519.061	141	0.0485014
2130	519.305	148	0.0509093
2131	519.549	149	0.0512533
2132	519.793	170	0.0584769
2133	520.037	161	0.0553811
2134	520.281	153	0.0526292
2135	520.524	161	0.0553811
2136	520.768	156	0.0536612
2137	521.012	162	0.0557251
2138	521.256	137	0.0471255
2139	521.500	164	0.056413
2140	521.744	145	0.0498774
2141	521.988	143	0.0491894
2142	522.231	134	0.0460936
2143	522.475	154	0.0529732
2144	522.719	162	0.0557251
2145	522.963	132	0.0454056
2146	523.207	144	0.0495334
2147	523.451	153	0.0526292
2148	523.695	168	0.057789
2149	523.939	185	0.0636366
2150	524.182	174	0.0598528
2151	524.426	161	0.0553811
2152	524.670	172	0.0591649
2153	524.914	177	0.0608848
2154	525.158	168	0.057789
2155	525.402	174	0.0598528
2156	525.646	156	0.0536612
2157	525.889	146	0.0502214
2158	526.133	173	0.0595089
2159	526.377	151	0.0519413
2160	526.621	173	0.0595089
2161	526.865	168	0.057789
2162	527.109	147	0.0505653
2163	527.353	172	0.0591649
2164	527.596	162	0.0557251
2165	527.840	186	0.0639806
2166	528.084	189	0.0650126
2167	528.328	170	0.0584769
2168	528.572	176	0.0605408
2169	528.816	176	0.0605408
2170	529.060	155	0.0533172
2171	529.304	164	0.056413
2172	529.547	159	0.0546931
2173	529.791	169	0.0581329
2174	530.035	162	0.0557251
2175	530.279	165	0.056757
2176	530.523	158	0.0543491
2177	530.767	146	0.0502214
2178	531.011	158	0.0543491
2179	531.254	147	0.0505653
2180	531.498	148	0.0509093
2181	531.742	178	0.0612288
2182	531.986	186	0.0639806
2183	532.230	149	0.0512533
2184	532.474	139	0.0478135
2185	532.718	141	0.0485014
2186	532.962	140	0.0481575
2187	533.205	155	0.0533172
2188	533.449	145	0.0498774
2189	533.693	149	0.0512533
2190	533.937	153	0.0526292
2191	534.181	141	0.0485014
2192	534.425	141	0.0485014
2193	534.669	153	0.0526292
2194	534.912	149	0.0512533
2195	535.156	146	0.0502214
2196	535.400	144	0.0495334
2197	535.644	149	0.0512533
2198	535.888	154	0.0529732
2199	536.132	148	0.0509093
2200	536.376	155	0.0533172
2201	536.619	135	0.0464376
2202	536.863	155	0.0533172
2203	537.107	152	0.0522852
2204	537.351	151	0.0519413
2205	537.595	142	0.0488454
2206	537.839	128	0.0440297
2207	538.083	154	0.0529732
2208	538.327	121	0.0416218
2209	538.570	148	0.0509093
2210	538.814	146	0.0502214
2211	539.058	143	0.0491894
2212	539.302	151	0.0519413
2213	539.546	158	0.0543491
2214	539.790	160	0.0550371
2215	540.034	143	0.0491894
2216	540.277	123	0.0423098
2217	540.521	122	0.0419658
2218	540.765	144	0.0495334
2219	541.009	148	0.0509093
2220	541.253	133	0.0457496
2221	541.497	151	0.0519413
2222	541.741	149	0.0512533
2223	541.984	137	0.0471255
2224	542.228	134	0.0460936
2225	542.472	159	0.0546931
2226	542.716	126	0.0433417
2227	542.960	132	0.0454056
2228	543.204	125	0.0429977
2229	543.448	151	0.0519413
2230	543.692	137	0.0471255
2231	543.935	144	0.0495334
2232	544.179	147	0.0505653
2233	544.423	159	0.0546931
2234	544.667	148	0.0509093
2235	544.911	138	0.0474695
2236	545.155	161	0.0553811
2237	545.399	147	0.0505653
2238	545.642	140	0.0481575
2239	545.886	155	0.0533172
2240	546.130	124	0.0426538
2241	546.374	131	0.0450616
2242	546.618	130	0.0447176
2243	546.862	166	0.057101
2244	547.106	140	0.0481575
2245	547.350	146	0.0502214
2246	547.593	139	0.0478135
2247	547.837	137	0.0471255
2248	548.081	145	0.0498774
2249	548.325	143	0.0491894
2250	548.569	161	0.0553811
2251	548.813	143	0.0491894
2252	549.057	145	0.0498774
2253	549.300	164	0.056413
2254	549.544	133	0.0457496
2255	549.788	145	0.0498774
2256	550.032	142	0.0488454
2257	550.276	131	0.0450616
2258	550.520	125	0.0429977
2259	550.764	143	0.0491894
2260	551.007	120	0.0412778
2261	551.251	142	0.0488454
2262	551.495	147	0.0505653
2263	551.739	150	0.0515973
2264	551.983	136	0.0467815
2265	552.227	125	0.0429977
2266	552.471	141	0.0485014
2267	552.715	119	0.0409338
2268	552.958	157	0.0540052
2269	553.202	148	0.0509093
2270	553.446	160	0.0550371
2271	553.690	135	0.0464376
2272	553.934	135	0.0464376
2273	554.178	135	0.0464376
2274	554.422	148	0.0509093
2275	554.665	123	0.0423098
2276	554.909	145	0.0498774
2277	555.153	115	0.0395579
2278	555.397	142	0.0488454
2279	555.641	126	0.0433417
2280	555.885	169	0.0581329
2281	556.129	128	0.0440297
2282	556.372	153	0.0526292
2283	556.616	137	0.0471255
2284	556.860	143	0.0491894
2285	557.104	156	0.0536612
2286	557.348	137	0.0471255
2287	557.592	131	0.0450616
2288	557.836	153	0.0526292
2289	558.080	124	0.0426538
2290	558.323	140	0.0481575
2291	558.567	132	0.0454056
2292	558.811	144	0.0495334
2293	559.055	112	0.038526
2294	559.299	158	0.0543491
2295	559.543	139	0.0478135
2296	559.787	155	0.0533172
2297	560.030	144	0.0495334
2298	560.274	146	0.0502214
2299	560.518	136	0.0467815
2300	560.762	135	0.0464376
2301	561.006	113	0.03887
2302	561.250	155	0.0533172
2303	561.494	146	0.0502214
2304	561.738	136	0.0467815
2305	561.981	139	0.0478135
2306	562.225	150	0.0515973
2307	562.469	113	0.03887
2308	562.713	134	0.0460936
2309	562.957	132	0.0454056
2310	563.201	147	0.0505653
2311	563.445	143	0.0491894
2312	563.688	133	0.0457496
2313	563.932	133	0.0457496
2314	564.176	152	0.0522852
2315	564.420	137	0.0471255
2316	564.664	158	0.0543491
2317	564.908	144	0.0495334
2318	565.152	145	0.0498774
2319	565.395	166	0.057101
2320	565.639	152	0.0522852
2321	565.883	150	0.0515973
2322	566.127	129	0.0443737
2323	566.371	117	0.0402459
2324	566.615	148	0.0509093
2325	566.859	140	0.0481575
2326	567.103	134	0.0460936
2327	567.346	129	0.0443737
2328	567.590	144	0.0495334
2329	567.834	150	0.0515973
2330	568.078	137	0.0471255
2331	568.322	127	0.0436857
2332	568.566	147	0.0505653
2333	568.810	144	0.0495334
2334	569.053	134	0.0460936
2335	569.297	153	0.0526292
2336	569.541	152	0.0522852
2337	569.785	128	0.0440297
2338	570.029	159	0.0546931
2339	570.273	155	0.0533172
2340	570.517	124	0.0426538
2341	570.761	161	0.0553811
2342	571.004	140	0.0481575
2343	571.248	150	0.0515973
2344	571.492	153	0.0526292
2345	571.736	141	0.0485014
2346	571.980	162	0.0557251
2347	572.224	145	0.0498774
2348	572.468	154	0.0529732
2349	572.711	142	0.0488454
2350	572.955	123	0.0423098
2351	573.199	140	0.0481575
2352	573.443	150	0.0515973
2353	573.687	130	0.0447176
2354	573.931	146	0.0502214
2355	574.175	130	0.0447176
2356	574.418	148	0.0509093
2357	574.662	133	0.0457496
2358	574.906	140	0.0481575
2359	575.150	146	0.0502214
2360	575.394	148	0.0509093
2361	575.638	144	0.0495334
2362	575.882	116	0.0399019
2363	576.126	145	0.0498774
2364	576.369	140	0.0481575
2365	576.613	137	0.0471255
2366	576.857	147	0.0505653
2367	577.101	129	0.0443737
2368	577.345	135	0.0464376
2369	577.589	149	0.0512533
2370	577.833	142	0.0488454
2371	578.076	140	0.0481575
2372	578.320	136	0.0467815
2373	578.564	150	0.0515973
2374	578.808	134	0.0460936
2375	579.052	163	0.056069
2376	579.296	138	0.0474695
2377	579.540	125	0.0429977
2378	579.783	140	0.0481575
2379	580.027	155	0.0533172
2380	580.271	148	0.0509093
2381	580.515	148	0.0509093
2382	580.759	125	0.0429977
2383	581.003	159	0.0546931
2384	581.247	156	0.0536612
2385	581.491	146	0.0502214
2386	581.734	137	0.0471255
2387	581.978	132	0.0454056
2388	582.222	131	0.0450616
2389	582.466	157	0.0540052
2390	582.710	155	0.0533172
2391	582.954	144	0.0495334
2392	583.198	133	0.0457496
2393	583.441	154	0.0529732
2394	583.685	142	0.0488454
2395	583.929	145	0.0498774
2396	584.173	147	0.0505653
2397	584.417	142	0.0488454
2398	584.661	137	0.0471255
2399	584.905	148	0.0509093
2400	585.149	127	0.0436857
2401	585.392	144	0.0495334
2402	585.636	147	0.0505653
2403	585.880	150	0.0515973
2404	586.124	143	0.0491894
2405	586.368	127	0.0436857
2406	586.612	161	0.0553811
2407	586.856	152	0.0522852
2408	587.099	141	0.0485014
2409	587.343	147	0.0505653
2410	587.587	123	0.0423098
2411	587.831	148	0.0509093
2412	588.075	159	0.0546931
2413	588.319	148	0.0509093
2414	588.563	150	0.0515973
2415	588.806	166	0.057101
2416	589.050	147	0.0505653
2417	589.294	144	0.0495334
2418	589.538	127	0.0436857
2419	589.782	146	0.0502214
2420	590.026	137	0.0471255
2421	590.270	126	0.0433417
2422	590.514	141	0.0485014
2423	590.757	132	0.0454056
2424	591.001	141	0.0485014
2425	591.245	123	0.0423098
2426	591.489	140	0.0481575
2427	591.733	134	0.0460936
2428	591.977	157	0.0540052
2429	592.221	130	0.0447176
2430	592.464	153	0.0526292
2431	592.708	141	0.0485014
2432	592.952	136	0.0467815
2433	593.196	121	0.0416218
2434	593.440	173	0.0595089
2435	593.684	140	0.0481575
2436	593.928	156	0.0536612
2437	594.171	133	0.0457496
2438	594.415	155	0.0533172
2439	594.659	156	0.0536612
2440	594.903	147	0.0505653
2441	595.147	133	0.0457496
2442	595.391	155	0.0533172
2443	595.635	125	0.0429977
2444	595.879	135	0.0464376
2445	596.122	125	0.0429977
2446	596.366	137	0.0471255
2447	596.610	138	0.0474695
2448	596.854	124	0.0426538
2449	597.098	150	0.0515973
2450	597.342	138	0.0474695
2451	597.586	125	0.0429977
2452	597.829	156	0.0536612
2453	598.073	135	0.0464376
2454	598.317	153	0.0526292
2455	598.561	146	0.0502214
2456	598.805	132	0.0454056
2457	599.049	152	0.0522852
2458	599.293	166	0.057101
2459	599.537	143	0.0491894
2460	599.780	129	0.0443737
2461	600.024	143	0.0491894
2462	600.268	164	0.056413
2463	600.512	142	0.0488454
2464	600.756	163	0.056069
2465	601.000	160	0.0550371
2466	601.244	167	0.057445
2467	601.487	170	0.0584769
2468	601.731	150	0.0515973
2469	601.975	158	0.0543491
2470	602.219	167	0.057445
2471	602.463	140	0.0481575
2472	602.707	161	0.0553811
2473	602.951	123	0.0423098
2474	603.194	156	0.0536612
2475	603.438	149	0.0512533
2476	603.682	155	0.0533172
2477	603.926	151	0.0519413
2478	604.170	131	0.0450616
2479	604.414	134	0.0460936
2480	604.658	115	0.0395579
2481	604.902	142	0.0488454
2482	605.145	148	0.0509093
2483	605.389	129	0.0443737
2484	605.633	155	0.0533172
2485	605.877	154	0.0529732
2486	606.121	148	0.0509093
2487	606.365	172	0.0591649
2488	606.609	134	0.0460936
2489	606.852	141	0.0485014
2490	607.096	184	0.0632927
2491	607.340	156	0.0536612
2492	607.584	145	0.0498774
2493	607.828	148	0.0509093
2494	608.072	140	0.0481575
2495	608.316	134	0.0460936
2496	608.559	154	0.0529732
2497	608.803	135	0.0464376
2498	609.047	155	0.0533172
2499	609.291	140	0.0481575
2500	609.535	140	0.0481575
2501	609.779	158	0.0543491
2502	610.023	165	0.056757
2503	610.267	183	0.0629487
2504	610.510	151	0.0519413
2505	610.754	131	0.0450616
2506	610.998	175	0.0601968
2507	611.242	170	0.0584769
2508	611.486	157	0.0540052
2509	611.730	163	0.056069
2510	611.974	156	0.0536612
2511	612.217	134	0.0460936
2512	612.461	141	0.0485014
2513	612.705	154	0.0529732
2514	612.949	149	0.0512533
2515	613.193	146	0.0502214
2516	613.437	137	0.0471255
2517	613.681	166	0.057101
2518	613.925	130	0.0447176
2519	614.168	137	0.0471255
2520	614.412	163	0.056069
2521	614.656	137	0.0471255
2522	614.900	164	0.056413
2523	615.144	150	0.0515973
2524	615.388	159	0.0546931
2525	615.632	169	0.0581329
2526	615.875	153	0.0526292
2527	616.119	156	0.0536612
2528	616.363	156	0.0536612
2529	616.607	143	0.0491894
2530	616.851	134	0.0460936
2531	617.095	137	0.0471255
2532	617.339	143	0.0491894
2533	617.582	161	0.0553811
2534	617.826	179	0.0615728
2535	618.070	159	0.0546931
2536	618.314	171	0.0588209
2537	618.558	170	0.0584769
2538	618.802	149	0.0512533
2539	619.046	145	0.0498774
2540	619.290	154	0.0529732
2541	619.533	139	0.0478135
2542	619.777	147	0.0505653
2543	620.021	157	0.0540052
2544	620.265	163	0.056069
2545	620.509	163	0.056069
2546	620.753	131	0.0450616
2547	620.997	166	0.057101
2548	621.240	157	0.0540052
2549	621.484	150	0.0515973
2550	621.728	147	0.0505653
2551	621.972	170	0.0584769
2552	622.216	167	0.057445
2553	622.460	141	0.0485014
2554	622.704	145	0.0498774
2555	622.948	129	0.0443737
2556	623.191	182	0.0626047
2557	623.435	161	0.0553811
2558	623.679	173	0.0595089
2559	623.923	151	0.0519413
2560	624.167	158	0.0543491
2561	624.411	153	0.0526292
2562	624.655	139	0.0478135
2563	624.898	179	0.0615728
2564	625.142	177	0.0608848
2565	625.386	164	0.056413
2566	625.630	148	0.0509093
2567	625.874	129	0.0443737
2568	626.118	139	0.0478135
2569	626.362	161	0.0553811
2570	626.605	149	0.0512533
2571	626.849	177	0.0608848
2572	627.093	161	0.0553811
2573	627.337	159	0.0546931
2574	627.581	140	0.0481575
2575	627.825	195	0.0670765
2576	628.069	167	0.057445
2577	628.313	158	0.0543491
2578	628.556	153	0.0526292
2579	628.800	167	0.057445
2580	629.044	158	0.0543491
2581	629.288	139	0.0478135
2582	629.532	160	0.0550371
2583	629.776	162	0.0557251
2584	630.020	137	0.0471255
2585	630.263	138	0.0474695
2586	630.507	164	0.056413
2587	630.751	154	0.0529732
2588	630.995	150	0.0515973
2589	631.239	183	0.0629487
2590	631.483	114	0.0392139
2591	631.727	164	0.056413
2592	631.970	172	0.0591649
2593	632.214	151	0.0519413
2594	632.458	154	0.0529732
2595	632.702	161	0.0553811
2596	632.946	170	0.0584769
2597	633.190	166	0.057101
2598	633.434	148	0.0509093
2599	633.678	173	0.0595089
2600	633.921	142	0.0488454
2601	634.165	162	0.0557251
2602	634.409	153	0.0526292
2603	634.653	158	0.0543491
2604	634.897	159	0.0546931
2605	635.141	159	0.0546931
2606	635.385	146	0.0502214
2607	635.628	160	0.0550371
2608	635.872	178	0.0612288
2609	636.116	176	0.0605408
2610	636.360	170	0.0584769
2611	636.604	168	0.057789
2612	636.848	169	0.0581329
2613	637.092	154	0.0529732
2614	637.336	166	0.057101
2615	637.579	163	0.056069
2616	637.823	170	0.0584769
2617	638.067	155	0.0533172
2618	638.311	144	0.0495334
2619	638.555	169	0.0581329
2620	638.799	175	0.0601968
2621	639.043	179	0.0615728
2622	639.286	144	0.0495334
2623	639.530	155	0.0533172
2624	639.774	160	0.0550371
2625	640.018	167	0.057445
2626	640.262	146	0.0502214
2627	640.506	153	0.0526292
2628	640.750	159	0.0546931
2629	640.993	137	0.0471255
2630	641.237	162	0.0557251
2631	641.481	157	0.0540052
2632	641.725	172	0.0591649
2633	641.969	170	0.0584769
2634	642.213	161	0.0553811
2635	642.457	175	0.0601968
2636	642.701	141	0.0485014
2637	642.944	177	0.0608848
2638	643.188	154	0.0529732
2639	643.432	168	0.057789
2640	643.676	185	0.0636366
2641	643.920	173	0.0595089
2642	644.164	150	0.0515973
2643	644.408	185	0.0636366
2644	644.651	180	0.0619167
2645	644.895	190	0.0653566
2646	645.139	172	0.0591649
2647	645.383	154	0.0529732
2648	645.627	145	0.0498774
2649	645.871	159	0.0546931
2650	646.115	163	0.056069
2651	646.358	176	0.0605408
2652	646.602	156	0.0536612
2653	646.846	164	0.056413
2654	647.090	155	0.0533172
2655	647.334	174	0.0598528
2656	647.578	174	0.0598528
2657	647.822	178	0.0612288
2658	648.066	150	0.0515973
2659	648.309	161	0.0553811
2660	648.553	162	0.0557251
2661	648.797	167	0.057445
2662	649.041	171	0.0588209
2663	649.285	180	0.0619167
2664	649.529	161	0.0553811
2665	649.773	184	0.0632927
2666	650.016	181	0.0622607
2667	650.260	179	0.0615728
2668	650.504	168	0.057789
2669	650.748	187	0.0643246
2670	650.992	176	0.0605408
2671	651.236	176	0.0605408
2672	651.480	175	0.0601968
2673	651.724	164	0.056413
2674	651.967	155	0.0533172
2675	652.211	162	0.0557251
2676	652.455	168	0.057789
2677	652.699	179	0.0615728
2678	652.943	172	0.0591649
2679	653.187	181	0.0622607
2680	653.431	170	0.0584769
2681	653.674	177	0.0608848
2682	653.918	166	0.057101
2683	654.162	185	0.0636366
2684	654.406	188	0.0646686
2685	654.650	178	0.0612288
2686	654.894	161	0.0553811
2687	655.138	151	0.0519413
2688	655.381	177	0.0608848
2689	655.625	185	0.0636366
2690	655.869	177	0.0608848
2691	656.113	187	0.0643246
2692	656.357	166	0.057101
2693	656.601	182	0.0626047
2694	656.845	188	0.0646686
2695	657.089	185	0.0636366
2696	657.332	163	0.056069
2697	657.576	161	0.0553811
2698	657.820	172	0.0591649
2699	658.064	177	0.0608848
2700	658.308	176	0.0605408
2701	658.552	178	0.0612288
2702	658.796	181	0.0622607
2703	659.039	210	0.0722362
2704	659.283	159	0.0546931
2705	659.527	180	0.0619167
2706	659.771	181	0.0622607
2707	660.015	216	0.0743001
2708	660.259	207	0.0712042
2709	660.503	298	0.102507
2710	660.746	481	0.165455
2711	660.990	692	0.238035
2712	661.234	1151	0.395923
2713	661.478	1665	0.57273
2714	661.722	2498	0.859267
2715	661.966	3186	1.09593
2716	662.210	3900	1.34153
2717	662.454	4127	1.41961
2718	662.697	3800	1.30713
2719	662.941	3426	1.17848
2720	663.185	2777	0.955238
2721	663.429	1928	0.663197
2722	663.673	1261	0.433761
2723	663.917	735	0.252827
2724	664.161	502	0.172679
2725	664.404	333	0.114546
2726	664.648	241	0.0828996
2727	664.892	223	0.076708
2728	665.136	186	0.0639806
2729	665.380	204	0.0701723
2730	665.624	202	0.0694843
2731	665.868	198	0.0681084
2732	666.112	200	0.0687964
2733	666.355	192	0.0660445
2734	666.599	187	0.0643246
2735	666.843	180	0.0619167
2736	667.087	170	0.0584769
2737	667.331	177	0.0608848
2738	667.575	193	0.0663885
2739	667.819	187	0.0643246
2740	668.062	186	0.0639806
2741	668.306	168	0.057789
2742	668.550	194	0.0667325
2743	668.794	183	0.0629487
2744	669.038	182	0.0626047
2745	669.282	175	0.0601968
2746	669.526	183	0.0629487
2747	669.769	177	0.0608848
2748	670.013	169	0.0581329
2749	670.257	179	0.0615728
2750	670.501	187	0.0643246
2751	670.745	176	0.0605408
2752	670.989	207	0.0712042
2753	671.233	201	0.0691404
2754	671.477	171	0.0588209
2755	671.720	193	0.0663885
2756	671.964	185	0.0636366
2757	672.208	203	0.0698283
2758	672.452	165	0.056757
2759	672.696	180	0.0619167
2760	672.940	183	0.0629487
2761	673.184	189	0.0650126
2762	673.427	190	0.0653566
2763	673.671	199	0.0684524
2764	673.915	186	0.0639806
2765	674.159	202	0.0694843
2766	674.403	208	0.0715482
2767	674.647	192	0.0660445
2768	674.891	205	0.0705163
2769	675.135	182	0.0626047
2770	675.378	187	0.0643246
2771	675.622	187	0.0643246
2772	675.866	199	0.0684524
2773	676.110	179	0.0615728
2774	676.354	210	0.0722362
2775	676.598	200	0.0687964
2776	676.842	181	0.0622607
2777	677.085	211	0.0725802
2778	677.329	172	0.0591649
2779	677.573	203	0.0698283
2780	677.817	176	0.0605408
2781	678.061	203	0.0698283
2782	678.305	181	0.0622607
2783	678.549	202	0.0694843
2784	678.792	194	0.0667325
2785	679.036	187	0.0643246
2786	679.280	149	0.0512533
2787	679.524	193	0.0663885
2788	679.768	202	0.0694843
2789	680.012	198	0.0681084
2790	680.256	196	0.0674204
2791	680.500	211	0.0725802
2792	680.743	219	0.075332
2793	680.987	181	0.0622607
2794	681.231	198	0.0681084
2795	681.475	185	0.0636366
2796	681.719	206	0.0708603
2797	681.963	186	0.0639806
2798	682.207	196	0.0674204
2799	682.450	190	0.0653566
