#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2025-12-17, 14:16:12
# Real time (s): 77709.900
# Live time (s): 76874.930
#
# Total counts:  60769423
#
# Left marker:  20 (4.751 keV)
# Right marker: 50 (12.067 keV)
# Counts:       1153517
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: -0.126274
#     A1: 0.243864
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
2257	550.276	2152	0.0279935
2258	550.520	2098	0.0272911
2259	550.764	2027	0.0263675
2260	551.007	2066	0.0268748
2261	551.251	2080	0.0270569
2262	551.495	2065	0.0268618
2263	551.739	2011	0.0261594
2264	551.983	2032	0.0264325
2265	552.227	2015	0.0262114
2266	552.471	2102	0.0273431
2267	552.715	2060	0.0267968
2268	552.958	2075	0.0269919
2269	553.202	2069	0.0269138
2270	553.446	2092	0.027213
2271	553.690	2108	0.0274212
2272	553.934	2098	0.0272911
2273	554.178	2087	0.027148
2274	554.422	2065	0.0268618
2275	554.665	2106	0.0273951
2276	554.909	2004	0.0260683
2277	555.153	2076	0.0270049
2278	555.397	2017	0.0262374
2279	555.641	2067	0.0268878
2280	555.885	2056	0.0267447
2281	556.129	2171	0.0282407
2282	556.372	2015	0.0262114
2283	556.616	2067	0.0268878
2284	556.860	2076	0.0270049
2285	557.104	2079	0.0270439
2286	557.348	2038	0.0265106
2287	557.592	2120	0.0275773
2288	557.836	2166	0.0281756
2289	558.080	2024	0.0263285
2290	558.323	1987	0.0258472
2291	558.567	1994	0.0259382
2292	558.811	2068	0.0269008
2293	559.055	2037	0.0264976
2294	559.299	1992	0.0259122
2295	559.543	2052	0.0266927
2296	559.787	2085	0.027122
2297	560.030	1992	0.0259122
2298	560.274	2059	0.0267838
2299	560.518	2035	0.0264716
2300	560.762	2108	0.0274212
2301	561.006	2062	0.0268228
2302	561.250	2084	0.027109
2303	561.494	2122	0.0276033
2304	561.738	2087	0.027148
2305	561.981	2015	0.0262114
2306	562.225	2054	0.0267187
2307	562.469	2074	0.0269789
2308	562.713	2067	0.0268878
2309	562.957	2059	0.0267838
2310	563.201	2008	0.0261203
2311	563.445	2064	0.0268488
2312	563.688	2159	0.0280846
2313	563.932	2102	0.0273431
2314	564.176	2079	0.0270439
2315	564.420	2058	0.0267708
2316	564.664	2049	0.0266537
2317	564.908	2061	0.0268098
2318	565.152	2080	0.0270569
2319	565.395	2081	0.0270699
2320	565.639	2111	0.0274602
2321	565.883	2052	0.0266927
2322	566.127	1977	0.0257171
2323	566.371	2075	0.0269919
2324	566.615	2044	0.0265886
2325	566.859	2018	0.0262504
2326	567.103	2019	0.0262634
2327	567.346	2041	0.0265496
2328	567.590	1965	0.025561
2329	567.834	2062	0.0268228
2330	568.078	2039	0.0265236
2331	568.322	2117	0.0275382
2332	568.566	2062	0.0268228
2333	568.810	2048	0.0266407
2334	569.053	2044	0.0265886
2335	569.297	2051	0.0266797
2336	569.541	1994	0.0259382
2337	569.785	2047	0.0266277
2338	570.029	2093	0.027226
2339	570.273	2043	0.0265756
2340	570.517	2050	0.0266667
2341	570.761	2121	0.0275903
2342	571.004	2013	0.0261854
2343	571.248	2109	0.0274342
2344	571.492	2114	0.0274992
2345	571.736	2087	0.027148
2346	571.980	2138	0.0278114
2347	572.224	2027	0.0263675
2348	572.468	2078	0.0270309
2349	572.711	2084	0.027109
2350	572.955	2055	0.0267317
2351	573.199	1992	0.0259122
2352	573.443	2008	0.0261203
2353	573.687	2007	0.0261073
2354	573.931	2091	0.0272
2355	574.175	2112	0.0274732
2356	574.418	2040	0.0265366
2357	574.662	1993	0.0259252
2358	574.906	1996	0.0259643
2359	575.150	2036	0.0264846
2360	575.394	2055	0.0267317
2361	575.638	2072	0.0269529
2362	575.882	2088	0.027161
2363	576.126	2121	0.0275903
2364	576.369	1965	0.025561
2365	576.613	2046	0.0266147
2366	576.857	2061	0.0268098
2367	577.101	2001	0.0260293
2368	577.345	2021	0.0262895
2369	577.589	2151	0.0279805
2370	577.833	2066	0.0268748
2371	578.076	2080	0.0270569
2372	578.320	2097	0.0272781
2373	578.564	2048	0.0266407
2374	578.808	2039	0.0265236
2375	579.052	2055	0.0267317
2376	579.296	2009	0.0261334
2377	579.540	2084	0.027109
2378	579.783	2033	0.0264456
2379	580.027	2111	0.0274602
2380	580.271	2084	0.027109
2381	580.515	2015	0.0262114
2382	580.759	2085	0.027122
2383	581.003	2111	0.0274602
2384	581.247	2140	0.0278374
2385	581.491	2087	0.027148
2386	581.734	2039	0.0265236
2387	581.978	2045	0.0266017
2388	582.222	1942	0.0252618
2389	582.466	2100	0.0273171
2390	582.710	2164	0.0281496
2391	582.954	2045	0.0266017
2392	583.198	2080	0.0270569
2393	583.441	2109	0.0274342
2394	583.685	2040	0.0265366
2395	583.929	2161	0.0281106
2396	584.173	2100	0.0273171
2397	584.417	2027	0.0263675
2398	584.661	2111	0.0274602
2399	584.905	2101	0.0273301
2400	585.149	2148	0.0279415
2401	585.392	2113	0.0274862
2402	585.636	2084	0.027109
2403	585.880	2079	0.0270439
2404	586.124	2032	0.0264325
2405	586.368	2077	0.0270179
2406	586.612	2095	0.0272521
2407	586.856	2040	0.0265366
2408	587.099	2039	0.0265236
2409	587.343	2150	0.0279675
2410	587.587	2078	0.0270309
2411	587.831	2064	0.0268488
2412	588.075	2106	0.0273951
2413	588.319	2069	0.0269138
2414	588.563	2043	0.0265756
2415	588.806	2078	0.0270309
2416	589.050	2043	0.0265756
2417	589.294	2029	0.0263935
2418	589.538	2034	0.0264586
2419	589.782	2185	0.0284228
2420	590.026	2165	0.0281626
2421	590.270	2126	0.0276553
2422	590.514	2116	0.0275252
2423	590.757	2085	0.027122
2424	591.001	2072	0.0269529
2425	591.245	2077	0.0270179
2426	591.489	2038	0.0265106
2427	591.733	2092	0.027213
2428	591.977	2102	0.0273431
2429	592.221	2023	0.0263155
2430	592.464	2142	0.0278634
2431	592.708	2146	0.0279155
2432	592.952	2124	0.0276293
2433	593.196	2114	0.0274992
2434	593.440	2097	0.0272781
2435	593.684	2095	0.0272521
2436	593.928	2079	0.0270439
2437	594.171	2079	0.0270439
2438	594.415	2060	0.0267968
2439	594.659	2130	0.0277073
2440	594.903	2108	0.0274212
2441	595.147	2073	0.0269659
2442	595.391	2106	0.0273951
2443	595.635	2153	0.0280065
2444	595.879	2096	0.0272651
2445	596.122	2235	0.0290732
2446	596.366	2119	0.0275643
2447	596.610	2107	0.0274082
2448	596.854	2148	0.0279415
2449	597.098	2091	0.0272
2450	597.342	2092	0.027213
2451	597.586	2120	0.0275773
2452	597.829	2124	0.0276293
2453	598.073	2131	0.0277204
2454	598.317	2188	0.0284618
2455	598.561	2099	0.0273041
2456	598.805	2070	0.0269269
2457	599.049	2164	0.0281496
2458	599.293	2141	0.0278504
2459	599.537	2090	0.027187
2460	599.780	2132	0.0277334
2461	600.024	2108	0.0274212
2462	600.268	2068	0.0269008
2463	600.512	2149	0.0279545
2464	600.756	2085	0.027122
2465	601.000	2149	0.0279545
2466	601.244	2191	0.0285008
2467	601.487	2137	0.0277984
2468	601.731	2124	0.0276293
2469	601.975	2186	0.0284358
2470	602.219	2113	0.0274862
2471	602.463	2085	0.027122
2472	602.707	2158	0.0280716
2473	602.951	2125	0.0276423
2474	603.194	2144	0.0278895
2475	603.438	2114	0.0274992
2476	603.682	2111	0.0274602
2477	603.926	2182	0.0283838
2478	604.170	2157	0.0280586
2479	604.414	2262	0.0294244
2480	604.658	2200	0.0286179
2481	604.902	2220	0.0288781
2482	605.145	2154	0.0280195
2483	605.389	2197	0.0285789
2484	605.633	2258	0.0293724
2485	605.877	2090	0.027187
2486	606.121	2232	0.0290342
2487	606.365	2222	0.0289041
2488	606.609	2218	0.0288521
2489	606.852	2190	0.0284878
2490	607.096	2153	0.0280065
2491	607.340	2224	0.0289301
2492	607.584	2221	0.0288911
2493	607.828	2209	0.028735
2494	608.072	2253	0.0293073
2495	608.316	2245	0.0292033
2496	608.559	2180	0.0283577
2497	608.803	2214	0.0288
2498	609.047	2298	0.0298927
2499	609.291	2161	0.0281106
2500	609.535	2228	0.0289821
2501	609.779	2265	0.0294634
2502	610.023	2186	0.0284358
2503	610.267	2167	0.0281886
2504	610.510	2245	0.0292033
2505	610.754	2242	0.0291643
2506	610.998	2177	0.0283187
2507	611.242	2219	0.0288651
2508	611.486	2168	0.0282017
2509	611.730	2229	0.0289951
2510	611.974	2211	0.028761
2511	612.217	2176	0.0283057
2512	612.461	2257	0.0293594
2513	612.705	2086	0.027135
2514	612.949	2112	0.0274732
2515	613.193	2204	0.0286699
2516	613.437	2245	0.0292033
2517	613.681	2254	0.0293204
2518	613.925	2176	0.0283057
2519	614.168	2088	0.027161
2520	614.412	2201	0.0286309
2521	614.656	2207	0.028709
2522	614.900	2316	0.0301269
2523	615.144	2361	0.0307122
2524	615.388	2221	0.0288911
2525	615.632	2215	0.028813
2526	615.875	2150	0.0279675
2527	616.119	2242	0.0291643
2528	616.363	2297	0.0298797
2529	616.607	2188	0.0284618
2530	616.851	2204	0.0286699
2531	617.095	2299	0.0299057
2532	617.339	2226	0.0289561
2533	617.582	2224	0.0289301
2534	617.826	2345	0.0305041
2535	618.070	2199	0.0286049
2536	618.314	2226	0.0289561
2537	618.558	2152	0.0279935
2538	618.802	2272	0.0295545
2539	619.046	2204	0.0286699
2540	619.290	2292	0.0298147
2541	619.533	2264	0.0294504
2542	619.777	2172	0.0282537
2543	620.021	2281	0.0296716
2544	620.265	2239	0.0291252
2545	620.509	2298	0.0298927
2546	620.753	2320	0.0301789
2547	620.997	2300	0.0299187
2548	621.240	2306	0.0299968
2549	621.484	2196	0.0285659
2550	621.728	2304	0.0299708
2551	621.972	2297	0.0298797
2552	622.216	2272	0.0295545
2553	622.460	2301	0.0299317
2554	622.704	2209	0.028735
2555	622.948	2272	0.0295545
2556	623.191	2351	0.0305821
2557	623.435	2264	0.0294504
2558	623.679	2232	0.0290342
2559	623.923	2273	0.0295675
2560	624.167	2298	0.0298927
2561	624.411	2226	0.0289561
2562	624.655	2259	0.0293854
2563	624.898	2292	0.0298147
2564	625.142	2253	0.0293073
2565	625.386	2321	0.0301919
2566	625.630	2226	0.0289561
2567	625.874	2226	0.0289561
2568	626.118	2264	0.0294504
2569	626.362	2248	0.0292423
2570	626.605	2332	0.030335
2571	626.849	2330	0.030309
2572	627.093	2402	0.0312456
2573	627.337	2327	0.0302699
2574	627.581	2265	0.0294634
2575	627.825	2210	0.028748
2576	628.069	2293	0.0298277
2577	628.313	2363	0.0307382
2578	628.556	2341	0.0304521
2579	628.800	2349	0.0305561
2580	629.044	2280	0.0296586
2581	629.288	2298	0.0298927
2582	629.532	2291	0.0298017
2583	629.776	2254	0.0293204
2584	630.020	2312	0.0300748
2585	630.263	2311	0.0300618
2586	630.507	2327	0.0302699
2587	630.751	2364	0.0307512
2588	630.995	2375	0.0308943
2589	631.239	2368	0.0308033
2590	631.483	2359	0.0306862
2591	631.727	2353	0.0306082
2592	631.970	2357	0.0306602
2593	632.214	2358	0.0306732
2594	632.458	2411	0.0313626
2595	632.702	2368	0.0308033
2596	632.946	2424	0.0315317
2597	633.190	2419	0.0314667
2598	633.434	2419	0.0314667
2599	633.678	2369	0.0308163
2600	633.921	2362	0.0307252
2601	634.165	2423	0.0315187
2602	634.409	2331	0.030322
2603	634.653	2355	0.0306342
2604	634.897	2343	0.0304781
2605	635.141	2401	0.0312325
2606	635.385	2380	0.0309594
2607	635.628	2398	0.0311935
2608	635.872	2341	0.0304521
2609	636.116	2371	0.0308423
2610	636.360	2412	0.0313756
2611	636.604	2396	0.0311675
2612	636.848	2323	0.0302179
2613	637.092	2440	0.0317399
2614	637.336	2402	0.0312456
2615	637.579	2482	0.0322862
2616	637.823	2506	0.0325984
2617	638.067	2346	0.0305171
2618	638.311	2448	0.0318439
2619	638.555	2483	0.0322992
2620	638.799	2481	0.0322732
2621	639.043	2391	0.0311025
2622	639.286	2407	0.0313106
2623	639.530	2466	0.0320781
2624	639.774	2306	0.0299968
2625	640.018	2483	0.0322992
2626	640.262	2400	0.0312195
2627	640.506	2514	0.0327025
2628	640.750	2350	0.0305691
2629	640.993	2419	0.0314667
2630	641.237	2480	0.0322602
2631	641.481	2426	0.0315578
2632	641.725	2446	0.0318179
2633	641.969	2413	0.0313886
2634	642.213	2404	0.0312716
2635	642.457	2428	0.0315838
2636	642.701	2417	0.0314407
2637	642.944	2495	0.0324553
2638	643.188	2455	0.031935
2639	643.432	2398	0.0311935
2640	643.676	2378	0.0309334
2641	643.920	2420	0.0314797
2642	644.164	2480	0.0322602
2643	644.408	2415	0.0314147
2644	644.651	2469	0.0321171
2645	644.895	2398	0.0311935
2646	645.139	2439	0.0317269
2647	645.383	2531	0.0329236
2648	645.627	2463	0.0320391
2649	645.871	2523	0.0328195
2650	646.115	2502	0.0325464
2651	646.358	2535	0.0329756
2652	646.602	2422	0.0315057
2653	646.846	2505	0.0325854
2654	647.090	2491	0.0324033
2655	647.334	2471	0.0321431
2656	647.578	2471	0.0321431
2657	647.822	2508	0.0326244
2658	648.066	2482	0.0322862
2659	648.309	2516	0.0327285
2660	648.553	2497	0.0324813
2661	648.797	2483	0.0322992
2662	649.041	2523	0.0328195
2663	649.285	2482	0.0322862
2664	649.529	2522	0.0328065
2665	649.773	2516	0.0327285
2666	650.016	2588	0.0336651
2667	650.260	2548	0.0331447
2668	650.504	2501	0.0325334
2669	650.748	2582	0.033587
2670	650.992	2540	0.0330407
2671	651.236	2589	0.0336781
2672	651.480	2478	0.0322342
2673	651.724	2512	0.0326765
2674	651.967	2548	0.0331447
2675	652.211	2558	0.0332748
2676	652.455	2489	0.0323773
2677	652.699	2512	0.0326765
2678	652.943	2512	0.0326765
2679	653.187	2548	0.0331447
2680	653.431	2539	0.0330277
2681	653.674	2500	0.0325204
2682	653.918	2492	0.0324163
2683	654.162	2631	0.0342244
2684	654.406	2516	0.0327285
2685	654.650	2585	0.033626
2686	654.894	2488	0.0323643
2687	655.138	2574	0.033483
2688	655.381	2547	0.0331317
2689	655.625	2513	0.0326895
2690	655.869	2639	0.0343285
2691	656.113	2631	0.0342244
2692	656.357	2649	0.0344586
2693	656.601	2541	0.0330537
2694	656.845	2500	0.0325204
2695	657.089	2602	0.0338472
2696	657.332	2617	0.0340423
2697	657.576	2646	0.0344195
2698	657.820	2546	0.0331187
2699	658.064	2674	0.0347838
2700	658.308	2634	0.0342634
2701	658.552	2618	0.0340553
2702	658.796	2574	0.033483
2703	659.039	2718	0.0353561
2704	659.283	2596	0.0337691
2705	659.527	2617	0.0340423
2706	659.771	2766	0.0359805
2707	660.015	2991	0.0389074
2708	660.259	3353	0.0436163
2709	660.503	4331	0.0563383
2710	660.746	6207	0.0807415
2711	660.990	9879	0.128507
2712	661.234	15934	0.207272
2713	661.478	23851	0.310257
2714	661.722	34510	0.448911
2715	661.966	44962	0.584872
2716	662.210	54230	0.705432
2717	662.454	57574	0.748931
2718	662.697	56210	0.731188
2719	662.941	48836	0.635266
2720	663.185	38835	0.505171
2721	663.429	27594	0.358947
2722	663.673	18238	0.237242
2723	663.917	11545	0.150179
2724	664.161	6996	0.091005
2725	664.404	4634	0.0602797
2726	664.648	3472	0.0451643
2727	664.892	2932	0.0381399
2728	665.136	2732	0.0355382
2729	665.380	2565	0.0333659
2730	665.624	2644	0.0343935
2731	665.868	2583	0.0336
2732	666.112	2714	0.0353041
2733	666.355	2638	0.0343155
2734	666.599	2733	0.0355513
2735	666.843	2635	0.0342765
2736	667.087	2580	0.033561
2737	667.331	2615	0.0340163
2738	667.575	2607	0.0339122
2739	667.819	2641	0.0343545
2740	668.062	2592	0.0337171
2741	668.306	2691	0.0350049
2742	668.550	2694	0.0350439
2743	668.794	2671	0.0347447
2744	669.038	2690	0.0349919
2745	669.282	2672	0.0347578
2746	669.526	2725	0.0354472
2747	669.769	2635	0.0342765
2748	670.013	2590	0.0336911
2749	670.257	2592	0.0337171
2750	670.501	2611	0.0339643
2751	670.745	2662	0.0346277
2752	670.989	2654	0.0345236
2753	671.233	2640	0.0343415
2754	671.477	2718	0.0353561
2755	671.720	2719	0.0353691
2756	671.964	2651	0.0344846
2757	672.208	2631	0.0342244
2758	672.452	2626	0.0341594
2759	672.696	2752	0.0357984
2760	672.940	2783	0.0362017
2761	673.184	2690	0.0349919
2762	673.427	2670	0.0347317
2763	673.671	2701	0.035135
2764	673.915	2780	0.0361626
2765	674.159	2678	0.0348358
2766	674.403	2600	0.0338212
2767	674.647	2740	0.0356423
2768	674.891	2749	0.0357594
2769	675.135	2771	0.0360456
2770	675.378	2752	0.0357984
2771	675.622	2736	0.0355903
2772	675.866	2705	0.035187
2773	676.110	2713	0.0352911
2774	676.354	2688	0.0349659
2775	676.598	2760	0.0359025
2776	676.842	2770	0.0360326
2777	677.085	2794	0.0363447
2778	677.329	2728	0.0354862
2779	677.573	2650	0.0344716
2780	677.817	2803	0.0364618
2781	678.061	2810	0.0365529
2782	678.305	2854	0.0371252
2783	678.549	2730	0.0355122
2784	678.792	2823	0.036722
2785	679.036	2704	0.035174
2786	679.280	2786	0.0362407
2787	679.524	2742	0.0356683
2788	679.768	2847	0.0370342
2789	680.012	2773	0.0360716
2790	680.256	2755	0.0358374
2791	680.500	2706	0.0352
2792	680.743	2776	0.0361106
2793	680.987	2677	0.0348228
2794	681.231	2803	0.0364618
2795	681.475	2820	0.036683
2796	681.719	2688	0.0349659
2797	681.963	2741	0.0356553
2798	682.207	2638	0.0343155
2799	682.450	2763	0.0359415
2800	682.694	2714	0.0353041
2801	682.938	2806	0.0365008
2802	683.182	2721	0.0353952
2803	683.426	2852	0.0370992
2804	683.670	2797	0.0363838
2805	683.914	2751	0.0357854
2806	684.157	2724	0.0354342
2807	684.401	2766	0.0359805
2808	684.645	2788	0.0362667
2809	684.889	2790	0.0362927
2810	685.133	2726	0.0354602
2811	685.377	2830	0.036813
2812	685.621	2800	0.0364228
2813	685.865	2752	0.0357984
2814	686.108	2707	0.035213
2815	686.352	2778	0.0361366
2816	686.596	2742	0.0356683
2817	686.840	2867	0.0372943
2818	687.084	2743	0.0356813
2819	687.328	2840	0.0369431
2820	687.572	2882	0.0374895
2821	687.815	2672	0.0347578
2822	688.059	2784	0.0362147
2823	688.303	2799	0.0364098
2824	688.547	2879	0.0374504
2825	688.791	2814	0.0366049
2826	689.035	2812	0.0365789
2827	689.279	2807	0.0365139
2828	689.523	2840	0.0369431
2829	689.766	2814	0.0366049
2830	690.010	2827	0.036774
2831	690.254	2773	0.0360716
2832	690.498	2926	0.0380618
2833	690.742	2809	0.0365399
2834	690.986	2800	0.0364228
2835	691.230	2784	0.0362147
2836	691.473	2725	0.0354472
2837	691.717	2902	0.0377496
2838	691.961	2817	0.0366439
2839	692.205	2898	0.0376976
2840	692.449	2839	0.0369301
2841	692.693	2971	0.0386472
2842	692.937	2858	0.0371773
2843	693.180	2804	0.0364748
2844	693.424	2867	0.0372943
2845	693.668	2750	0.0357724
2846	693.912	2687	0.0349529
2847	694.156	2776	0.0361106
2848	694.400	2793	0.0363317
2849	694.644	2803	0.0364618
2850	694.888	2689	0.0349789
2851	695.131	2688	0.0349659
2852	695.375	2673	0.0347708
2853	695.619	2666	0.0346797
2854	695.863	2699	0.035109
2855	696.107	2707	0.035213
2856	696.351	2804	0.0364748
2857	696.595	2646	0.0344195
2858	696.838	2734	0.0355643
2859	697.082	2602	0.0338472
2860	697.326	2645	0.0344065
2861	697.570	2670	0.0347317
2862	697.814	2622	0.0341073
2863	698.058	2632	0.0342374
2864	698.302	2546	0.0331187
2865	698.545	2556	0.0332488
2866	698.789	2587	0.0336521
2867	699.033	2497	0.0324813
2868	699.277	2496	0.0324683
2869	699.521	2503	0.0325594
2870	699.765	2439	0.0317269
2871	700.009	2404	0.0312716
2872	700.253	2376	0.0309073
2873	700.496	2367	0.0307903
2874	700.740	2308	0.0300228
2875	700.984	2315	0.0301138
2876	701.228	2281	0.0296716
2877	701.472	2307	0.0300098
2878	701.716	2237	0.0290992
2879	701.960	2251	0.0292813
2880	702.203	2169	0.0282147
2881	702.447	2221	0.0288911
2882	702.691	2167	0.0281886
2883	702.935	2202	0.0286439
2884	703.179	2080	0.0270569
2885	703.423	2184	0.0284098
2886	703.667	2112	0.0274732
2887	703.911	2117	0.0275382
2888	704.154	2107	0.0274082
2889	704.398	2140	0.0278374
2890	704.642	2077	0.0270179
2891	704.886	2104	0.0273691
2892	705.130	2083	0.027096
2893	705.374	2075	0.0269919
2894	705.618	2007	0.0261073
2895	705.861	2044	0.0265886
2896	706.105	2019	0.0262634
2897	706.349	1997	0.0259773
2898	706.593	1994	0.0259382
2899	706.837	2011	0.0261594
2900	707.081	2091	0.0272
2901	707.325	1983	0.0257951
2902	707.568	1980	0.0257561
2903	707.812	1997	0.0259773
2904	708.056	2059	0.0267838
2905	708.300	2023	0.0263155
2906	708.544	2047	0.0266277
2907	708.788	1891	0.0245984
2908	709.032	1948	0.0253399
2909	709.276	2032	0.0264325
2910	709.519	1946	0.0253138
2911	709.763	1994	0.0259382
2912	710.007	1923	0.0250147
2913	710.251	1961	0.025509
2914	710.495	2000	0.0260163
2915	710.739	1959	0.025483
2916	710.983	1972	0.0256521
2917	711.226	1915	0.0249106
2918	711.470	1929	0.0250927
2919	711.714	1932	0.0251317
2920	711.958	1998	0.0259903
2921	712.202	1878	0.0244293
2922	712.446	1900	0.0247155
2923	712.690	1887	0.0245464
2924	712.933	1845	0.024
2925	713.177	1955	0.0254309
2926	713.421	1880	0.0244553
2927	713.665	1922	0.0250016
2928	713.909	1835	0.0238699
2929	714.153	1890	0.0245854
2930	714.397	1898	0.0246895
2931	714.641	1901	0.0247285
2932	714.884	1869	0.0243122
2933	715.128	1923	0.0250147
2934	715.372	1917	0.0249366
2935	715.616	1883	0.0244943
2936	715.860	1942	0.0252618
2937	716.104	1863	0.0242342
2938	716.348	1885	0.0245203
2939	716.591	1867	0.0242862
2940	716.835	1947	0.0253269
2941	717.079	1867	0.0242862
2942	717.323	1902	0.0247415
2943	717.567	1833	0.0238439
2944	717.811	1751	0.0227773
2945	718.055	1871	0.0243382
2946	718.299	1831	0.0238179
2947	718.542	1842	0.023961
2948	718.786	1857	0.0241561
2949	719.030	1843	0.023974
2950	719.274	1875	0.0243903
2951	719.518	1822	0.0237008
2952	719.762	1809	0.0235317
2953	720.006	1858	0.0241691
2954	720.249	1840	0.023935
2955	720.493	1764	0.0229464
2956	720.737	1801	0.0234277
2957	720.981	1932	0.0251317
2958	721.225	1854	0.0241171
2959	721.469	1761	0.0229073
2960	721.713	1799	0.0234016
2961	721.956	1780	0.0231545
2962	722.200	1833	0.0238439
2963	722.444	1816	0.0236228
2964	722.688	1827	0.0237659
2965	722.932	1803	0.0234537
2966	723.176	1795	0.0233496
2967	723.420	1839	0.023922
2968	723.664	1795	0.0233496
2969	723.907	1818	0.0236488
2970	724.151	1777	0.0231155
2971	724.395	1803	0.0234537
2972	724.639	1757	0.0228553
2973	724.883	1845	0.024
2974	725.127	1825	0.0237399
2975	725.371	1772	0.0230504
2976	725.614	1811	0.0235577
2977	725.858	1769	0.0230114
2978	726.102	1726	0.0224521
2979	726.346	1865	0.0242602
2980	726.590	1772	0.0230504
2981	726.834	1798	0.0233886
2982	727.078	1797	0.0233756
2983	727.322	1796	0.0233626
2984	727.565	1817	0.0236358
2985	727.809	1786	0.0232325
2986	728.053	1796	0.0233626
2987	728.297	1776	0.0231025
2988	728.541	1759	0.0228813
2989	728.785	1767	0.0229854
2990	729.029	1758	0.0228683
2991	729.272	1798	0.0233886
2992	729.516	1768	0.0229984
2993	729.760	1773	0.0230634
2994	730.004	1745	0.0226992
2995	730.248	1708	0.0222179
2996	730.492	1794	0.0233366
2997	730.736	1739	0.0226212
2998	730.979	1752	0.0227903
2999	731.223	1767	0.0229854
3000	731.467	1749	0.0227512
3001	731.711	1823	0.0237138
3002	731.955	1797	0.0233756
3003	732.199	1768	0.0229984
3004	732.443	1728	0.0224781
3005	732.687	1674	0.0217756
3006	732.930	1729	0.0224911
3007	733.174	1684	0.0219057
3008	733.418	1717	0.022335
3009	733.662	1709	0.0222309
3010	733.906	1819	0.0236618
3011	734.150	1741	0.0226472
3012	734.394	1708	0.0222179
3013	734.637	1726	0.0224521
3014	734.881	1744	0.0226862
3015	735.125	1672	0.0217496
3016	735.369	1685	0.0219187
3017	735.613	1635	0.0212683
3018	735.857	1720	0.022374
3019	736.101	1750	0.0227642
3020	736.344	1651	0.0214764
3021	736.588	1707	0.0222049
3022	736.832	1717	0.022335
3023	737.076	1656	0.0215415
3024	737.320	1583	0.0205919
3025	737.564	1705	0.0221789
3026	737.808	1637	0.0212943
3027	738.052	1714	0.022296
3028	738.295	1677	0.0218147
3029	738.539	1744	0.0226862
3030	738.783	1696	0.0220618
3031	739.027	1762	0.0229203
3032	739.271	1671	0.0217366
3033	739.515	1717	0.022335
3034	739.759	1677	0.0218147
3035	740.002	1678	0.0218277
3036	740.246	1661	0.0216065
3037	740.490	1602	0.020839
3038	740.734	1653	0.0215025
3039	740.978	1668	0.0216976
3040	741.222	1675	0.0217886
3041	741.466	1624	0.0211252
3042	741.710	1632	0.0212293
3043	741.953	1621	0.0210862
3044	742.197	1618	0.0210472
3045	742.441	1636	0.0212813
3046	742.685	1629	0.0211903
3047	742.929	1664	0.0216455
3048	743.173	1643	0.0213724
3049	743.417	1665	0.0216586
3050	743.660	1609	0.0209301
3051	743.904	1674	0.0217756
3052	744.148	1679	0.0218407
3053	744.392	1673	0.0217626
3054	744.636	1610	0.0209431
3055	744.880	1682	0.0218797
3056	745.124	1660	0.0215935
3057	745.367	1697	0.0220748
3058	745.611	1630	0.0212033
3059	745.855	1645	0.0213984
3060	746.099	1649	0.0214504
3061	746.343	1660	0.0215935
3062	746.587	1600	0.020813
3063	746.831	1608	0.0209171
3064	747.075	1531	0.0199155
3065	747.318	1568	0.0203968
3066	747.562	1591	0.020696
3067	747.806	1598	0.020787
3068	748.050	1608	0.0209171
3069	748.294	1574	0.0204748
3070	748.538	1590	0.0206829
3071	748.782	1577	0.0205138
3072	749.025	1535	0.0199675
3073	749.269	1543	0.0200716
3074	749.513	1586	0.0206309
3075	749.757	1617	0.0210342
3076	750.001	1610	0.0209431
3077	750.245	1546	0.0201106
3078	750.489	1675	0.0217886
3079	750.732	1554	0.0202147
3080	750.976	1583	0.0205919
3081	751.220	1565	0.0203577
3082	751.464	1583	0.0205919
3083	751.708	1549	0.0201496
3084	751.952	1614	0.0209951
3085	752.196	1559	0.0202797
3086	752.440	1598	0.020787
3087	752.683	1597	0.020774
3088	752.927	1578	0.0205268
3089	753.171	1547	0.0201236
3090	753.415	1560	0.0202927
3091	753.659	1500	0.0195122
3092	753.903	1495	0.0194472
3093	754.147	1604	0.0208651
3094	754.390	1569	0.0204098
3095	754.634	1538	0.0200065
3096	754.878	1570	0.0204228
3097	755.122	1514	0.0196943
3098	755.366	1562	0.0203187
3099	755.610	1569	0.0204098
3100	755.854	1536	0.0199805
3101	756.098	1540	0.0200325
3102	756.341	1564	0.0203447
3103	756.585	1542	0.0200586
3104	756.829	1589	0.0206699
3105	757.073	1530	0.0199025
3106	757.317	1551	0.0201756
3107	757.561	1579	0.0205399
3108	757.805	1471	0.019135
3109	758.048	1580	0.0205529
3110	758.292	1611	0.0209561
3111	758.536	1542	0.0200586
3112	758.780	1542	0.0200586
3113	759.024	1581	0.0205659
3114	759.268	1559	0.0202797
3115	759.512	1587	0.0206439
3116	759.755	1503	0.0195512
3117	759.999	1466	0.0190699
3118	760.243	1535	0.0199675
3119	760.487	1501	0.0195252
